source_id,path,sha256,bytes,classification,feature_ids,disposition,reason
COMFY-CLI-SOURCE-C696802B2664,tests/comfy_cli/cql/__init__.py,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,test-only/support,,test-only/support,"Existing test, fixture, generated coverage data, or isolated package fixture."
COMFY-CLI-SOURCE-C5C196FDAB34,tests/comfy_cli/cql/test_engine.py,0794abb491e50d30c6dacb211208fa39e1da87e08b5425a5b609cfeb6a93637b,46825,test-only/support,COMFY-CLI-TEST-043346C000C3 | COMFY-CLI-TEST-125C907B58B9 | COMFY-CLI-TEST-1A6911A59896 | COMFY-CLI-TEST-1C6C77F005A2 | COMFY-CLI-TEST-1E16FE0C4E40 | COMFY-CLI-TEST-230E42F2BA00 | COMFY-CLI-TEST-24F147F3CC81 | COMFY-CLI-TEST-277174BE4260 | COMFY-CLI-TEST-3153B52A2624 | COMFY-CLI-TEST-374472C1BA00 | COMFY-CLI-TEST-3CC84572F85A | COMFY-CLI-TEST-3F5A9B4BE18C | COMFY-CLI-TEST-40B20FB5213A | COMFY-CLI-TEST-4166F2675BB5 | COMFY-CLI-TEST-4355051AB05A | COMFY-CLI-TEST-48EBA60DF183 | COMFY-CLI-TEST-54CD2993F232 | COMFY-CLI-TEST-565B480A9592 | COMFY-CLI-TEST-5793895EB54D | COMFY-CLI-TEST-58AE2BBA9A82 | COMFY-CLI-TEST-5B4A3C045474 | COMFY-CLI-TEST-5FB2E4F91B18 | COMFY-CLI-TEST-63A626210DAE | COMFY-CLI-TEST-6B7017F9D5FB | COMFY-CLI-TEST-6CE55590F567 | COMFY-CLI-TEST-6DA7271CF5FF | COMFY-CLI-TEST-6E5FAB1103F7 | COMFY-CLI-TEST-6FC3A29AF9FA | COMFY-CLI-TEST-78992679FF74 | COMFY-CLI-TEST-7BE0806C2F59 | COMFY-CLI-TEST-7F757C1C8415 | COMFY-CLI-TEST-801671B12AF7 | COMFY-CLI-TEST-82130B134CE4 | COMFY-CLI-TEST-86AA07C73B4B | COMFY-CLI-TEST-8752F82F91B4 | COMFY-CLI-TEST-87636458292C | COMFY-CLI-TEST-8957CCE379E6 | COMFY-CLI-TEST-8F2B42D66487 | COMFY-CLI-TEST-8F4547C831DA | COMFY-CLI-TEST-90A4D4130D79 | COMFY-CLI-TEST-966FFB31A792 | COMFY-CLI-TEST-9858BA65E08E | COMFY-CLI-TEST-98A4D685BA4B | COMFY-CLI-TEST-9AFA08E98ED1 | COMFY-CLI-TEST-9D6FAAD87B74 | COMFY-CLI-TEST-A83A5355E236 | COMFY-CLI-TEST-A9FA31A97884 | COMFY-CLI-TEST-AC0EA264C8DB | COMFY-CLI-TEST-AEA7C0DF55F0 | COMFY-CLI-TEST-B37F52E0C02E | COMFY-CLI-TEST-B682DD55EC89 | COMFY-CLI-TEST-B955E778C329 | COMFY-CLI-TEST-BB4B8095DE91 | COMFY-CLI-TEST-C73DCC422FB1 | COMFY-CLI-TEST-CBD9CC9F3690 | COMFY-CLI-TEST-CF23D2FE65F6 | COMFY-CLI-TEST-D1DECEAC0A0D | COMFY-CLI-TEST-E0465DFC443A | COMFY-CLI-TEST-E2085DFF4357 | COMFY-CLI-TEST-E485E2E6D691 | COMFY-CLI-TEST-E78AC91A97C7 | COMFY-CLI-TEST-E94C83BE4E93 | COMFY-CLI-TEST-EAC23B95122C | COMFY-CLI-TEST-F27EAD2D5E7A | COMFY-CLI-TEST-F3CCDF99899E | COMFY-CLI-TEST-F473F4FACDA9 | COMFY-CLI-TEST-F4982240F7F2 | COMFY-CLI-TEST-F634728D8B08 | COMFY-CLI-TEST-F72C15518D51 | COMFY-CLI-TEST-FAFB57D9D834,mapped,Mapped to the listed stable feature/module/test identifiers.
COMFY-CLI-SOURCE-2D44250AC128,tests/comfy_cli/cql/test_loader.py,2e50f73213e2f8a7d6d61014163c56ce7c4f38f84fc4393655d2cda1a785745d,4727,test-only/support,COMFY-CLI-TEST-2B924F3207B7 | COMFY-CLI-TEST-2E2C18F6F962 | COMFY-CLI-TEST-40F97DCD7F19 | COMFY-CLI-TEST-4583D5DD7813 | COMFY-CLI-TEST-73EEFC89E339 | COMFY-CLI-TEST-90226CE15EE5 | COMFY-CLI-TEST-A4B92C6C536F | COMFY-CLI-TEST-D308E3EF4E71 | COMFY-CLI-TEST-E0BC6A50AF69 | COMFY-CLI-TEST-E281328314C2,mapped,Mapped to the listed stable feature/module/test identifiers.
COMFY-CLI-SOURCE-77CCA3DC2F16,tests/comfy_cli/cql/test_loader_resilient.py,ebd28da1c55d6ae2151a18198b12270c79dee8cefa41be875972921af5d31129,10955,test-only/support,COMFY-CLI-TEST-1048700AF517 | COMFY-CLI-TEST-1694E312EDEF | COMFY-CLI-TEST-35BE7DE1257C | COMFY-CLI-TEST-390A512C87E0 | COMFY-CLI-TEST-44BE2C23A023 | COMFY-CLI-TEST-670FA2CFAED4 | COMFY-CLI-TEST-6EADF4FBE1CF | COMFY-CLI-TEST-91A8315C2D4F | COMFY-CLI-TEST-B555235BCF28 | COMFY-CLI-TEST-C2F2FA96AF6A | COMFY-CLI-TEST-CC2190CF0036 | COMFY-CLI-TEST-CEA5FB372710,mapped,Mapped to the listed stable feature/module/test identifiers.
COMFY-CLI-SOURCE-32365245D6CA,tests/comfy_cli/cql/test_net.py,2a465ae565775e2c94fdd9d432396da0986c611a3a5a470d96000e390024827b,627,test-only/support,COMFY-CLI-TEST-ED1E9DBC6EDF,mapped,Mapped to the listed stable feature/module/test identifiers.
COMFY-CLI-SOURCE-2B1E32FCF41A,tests/comfy_cli/fixtures/sd15_expected_api.json,d4382b301e323f848a3f618acae22cb18b090ab61e1066f3ac143bb198638a69,1761,test-only/support,,test-only/support,"Existing test, fixture, generated coverage data, or isolated package fixture."
COMFY-CLI-SOURCE-4AB602020F9B,tests/comfy_cli/fixtures/sd15_object_info.json,212fd2bed48a7a2ffa2ce386972c81e1a90450579821b5d5634f925591dc9fbd,11224,test-only/support,,test-only/support,"Existing test, fixture, generated coverage data, or isolated package fixture."
COMFY-CLI-SOURCE-D36E5100508C,tests/comfy_cli/fixtures/sd15_ui_workflow.json,3d7f594873a6dcb6bc03173def0172b6224b984d9d032aebd2fb14aa4d761f47,11006,test-only/support,,test-only/support,"Existing test, fixture, generated coverage data, or isolated package fixture."
COMFY-CLI-SOURCE-BF917825E897,tests/comfy_cli/fixtures/subgraph_object_info.json,025cfe208c4ea35cf958783c21eed1a0bf0ba645c9b5efe310c888f467ec5861,18556,test-only/support,,test-only/support,"Existing test, fixture, generated coverage data, or isolated package fixture."
COMFY-CLI-SOURCE-F5A340F16E75,tests/comfy_cli/fixtures/subgraph_template_ui.json,612037bc35f67b14ecd925a3a126c0d5bbff6d5360400a26465cb9029ea0137b,36511,test-only/support,,test-only/support,"Existing test, fixture, generated coverage data, or isolated package fixture."
COMFY-CLI-SOURCE-6A9A7525F980,tests/comfy_cli/jobs/__init__.py,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,test-only/support,,test-only/support,"Existing test, fixture, generated coverage data, or isolated package fixture."
COMFY-CLI-SOURCE-8AE227EE4C56,tests/comfy_cli/jobs/test_jobs.py,cda2d60a8a0479cb4805534bd9f58ef28441e860bbf187382ab4a506f164ec39,48694,test-only/support,COMFY-CLI-TEST-00673053A1D9 | COMFY-CLI-TEST-11D49F3C3F23 | COMFY-CLI-TEST-11D7462AA831 | COMFY-CLI-TEST-1B538F46CF80 | COMFY-CLI-TEST-1EDF361638E6 | COMFY-CLI-TEST-23B73DCAF1F3 | COMFY-CLI-TEST-279F2DD44FC3 | COMFY-CLI-TEST-2AC79D08D97A | COMFY-CLI-TEST-2C8FB9CE7B1B | COMFY-CLI-TEST-344B7A9F8903 | COMFY-CLI-TEST-3914A7073601 | COMFY-CLI-TEST-3BF8F7ACEE52 | COMFY-CLI-TEST-3D5E74568180 | COMFY-CLI-TEST-46677FF06057 | COMFY-CLI-TEST-4F2EE43192C7 | COMFY-CLI-TEST-522C2B1DF1A7 | COMFY-CLI-TEST-555BDC2DD4D3 | COMFY-CLI-TEST-560D95C0CF4A | COMFY-CLI-TEST-59B6F89E6503 | COMFY-CLI-TEST-6B4559620A31 | COMFY-CLI-TEST-737F7B225BA3 | COMFY-CLI-TEST-73984D0715F3 | COMFY-CLI-TEST-765CE24E29BF | COMFY-CLI-TEST-7945ED2198D0 | COMFY-CLI-TEST-7ADB238428EC | COMFY-CLI-TEST-810A9BAA646B | COMFY-CLI-TEST-81A435ABE6F4 | COMFY-CLI-TEST-8522611D58F5 | COMFY-CLI-TEST-858903641A8E | COMFY-CLI-TEST-8791C08C57A9 | COMFY-CLI-TEST-883DBD9BA7B3 | COMFY-CLI-TEST-89856AA2168D | COMFY-CLI-TEST-8D15D9B2E188 | COMFY-CLI-TEST-A0CAA1461120 | COMFY-CLI-TEST-A1EDB352ED0F | COMFY-CLI-TEST-A8D94CDE3590 | COMFY-CLI-TEST-AE1863F49312 | COMFY-CLI-TEST-B0F942E889B9 | COMFY-CLI-TEST-C5457E56F24F | COMFY-CLI-TEST-C99C9232C317 | COMFY-CLI-TEST-CC9E76A560B1 | COMFY-CLI-TEST-D6B1B9F77699 | COMFY-CLI-TEST-DB88C770C9B4 | COMFY-CLI-TEST-DBB11F79431E | COMFY-CLI-TEST-E513A08EA17E | COMFY-CLI-TEST-E7142550C53D | COMFY-CLI-TEST-E8745985BB9E | COMFY-CLI-TEST-EC8B866B74DD | COMFY-CLI-TEST-EC94FD305E06 | COMFY-CLI-TEST-FF645F0F212C,mapped,Mapped to the listed stable feature/module/test identifiers.
COMFY-CLI-SOURCE-989A67520655,tests/comfy_cli/output/__init__.py,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,test-only/support,,test-only/support,"Existing test, fixture, generated coverage data, or isolated package fixture."
COMFY-CLI-SOURCE-6F9F1AA6786E,tests/comfy_cli/output/test_branding.py,3d1edbc0061be183ad4e4cf28fcec10b13ec0f6987d1ed0c4e724aeb501f41ed,7272,test-only/support,COMFY-CLI-TEST-076F0433F14A | COMFY-CLI-TEST-188F94542EDF | COMFY-CLI-TEST-2259151900D4 | COMFY-CLI-TEST-28A79573CC2F | COMFY-CLI-TEST-30A403DF8E35 | COMFY-CLI-TEST-3A84DB727133 | COMFY-CLI-TEST-3AD611A7645A | COMFY-CLI-TEST-3DDCBA3F9758 | COMFY-CLI-TEST-4A1AF59E4358 | COMFY-CLI-TEST-5351935FB300 | COMFY-CLI-TEST-6A466143AE8E | COMFY-CLI-TEST-989366CC60A1 | COMFY-CLI-TEST-99C699E68164 | COMFY-CLI-TEST-B8B26919E6E3 | COMFY-CLI-TEST-E90AA930BD9D | COMFY-CLI-TEST-EC56CEAF0830 | COMFY-CLI-TEST-F084E6C0D89D,mapped,Mapped to the listed stable feature/module/test identifiers.
COMFY-CLI-SOURCE-E88CC19696D8,tests/comfy_cli/output/test_caller.py,0c25add89f52a72e6d369696dae57ad4baafca8633bff37bd3415056fe5e4a48,2395,test-only/support,COMFY-CLI-TEST-0426767648C5 | COMFY-CLI-TEST-1B8DD129675F | COMFY-CLI-TEST-59CCDD588A2E | COMFY-CLI-TEST-5B4FBDC28917 | COMFY-CLI-TEST-7F7BB6E70D70 | COMFY-CLI-TEST-A12F8EDB7CDD | COMFY-CLI-TEST-B93A86D24B15 | COMFY-CLI-TEST-CA8E01E34097 | COMFY-CLI-TEST-ED4A050D4507,mapped,Mapped to the listed stable feature/module/test identifiers.
COMFY-CLI-SOURCE-7A903F5E512D,tests/comfy_cli/output/test_cancellation.py,9cc602d090faf7af6576e42578837abfa40dd0c93c221dc4b0b88188a8c96b14,2066,test-only/support,COMFY-CLI-TEST-09AE6A18C51F | COMFY-CLI-TEST-0AF8DEA7048A | COMFY-CLI-TEST-0C1EE171A8F0 | COMFY-CLI-TEST-4BE96BBF569C | COMFY-CLI-TEST-6860C2F0DE02 | COMFY-CLI-TEST-7319400B3F2F | COMFY-CLI-TEST-A92E1442EC4D | COMFY-CLI-TEST-D2883A01A788 | COMFY-CLI-TEST-F551480FA41B,mapped,Mapped to the listed stable feature/module/test identifiers.
COMFY-CLI-SOURCE-BD3420D31F52,tests/comfy_cli/output/test_discovery.py,ab41f666b1d0fe9f32e155d5e4ed269205c402394b919e0a6a1272b8f94b581e,8795,test-only/support,COMFY-CLI-TEST-1AADC322DA2E | COMFY-CLI-TEST-21BD500B7025 | COMFY-CLI-TEST-4E5ACEB0F566 | COMFY-CLI-TEST-5B8225904D42 | COMFY-CLI-TEST-81E6640EC9BB | COMFY-CLI-TEST-8FAD8CCF13FB | COMFY-CLI-TEST-B776CB8E2691 | COMFY-CLI-TEST-BF6CEB2DFAD6 | COMFY-CLI-TEST-D3657B0FF4E6 | COMFY-CLI-TEST-D4C9C8F2044E | COMFY-CLI-TEST-D9BBD98D4E05 | COMFY-CLI-TEST-FE1CC9D52149,mapped,Mapped to the listed stable feature/module/test identifiers.
COMFY-CLI-SOURCE-0D0E4852D42D,tests/comfy_cli/output/test_envelope_schemas.py,9b931f51bfbecfff643ef0ae3959f7a52cd3f83f96c816ce07db305d02fa04c2,7535,test-only/support,COMFY-CLI-TEST-07FBEF5E3B8B | COMFY-CLI-TEST-0D15A1BC1D85 | COMFY-CLI-TEST-1E3968269CB4 | COMFY-CLI-TEST-2F3CBD9DCED7 | COMFY-CLI-TEST-3201839954A1 | COMFY-CLI-TEST-74271A37A6FC | COMFY-CLI-TEST-A9C48EBD6E14 | COMFY-CLI-TEST-CB17FA0D00AE | COMFY-CLI-TEST-D39F2C347B50 | COMFY-CLI-TEST-D9C91668AF1E | COMFY-CLI-TEST-EFAF1A612732,mapped,Mapped to the listed stable feature/module/test identifiers.
COMFY-CLI-SOURCE-750FF427A507,tests/comfy_cli/output/test_error_code_registry.py,e4da94bb19c0ed40c060dba315d32aeca394924bac1f7ad2e420700a715116dd,8723,test-only/support,COMFY-CLI-TEST-0909D4B1E8D0 | COMFY-CLI-TEST-4A93F7CC37DA | COMFY-CLI-TEST-9C65C275FEC6 | COMFY-CLI-TEST-AAB040FA30F5 | COMFY-CLI-TEST-AB696B8EBE99 | COMFY-CLI-TEST-AE6E84CA978B,mapped,Mapped to the listed stable feature/module/test identifiers.
COMFY-CLI-SOURCE-0B8D62FA6E03,tests/comfy_cli/output/test_glyphs.py,cc8ed9d02c0910867a4a104e6bde419668650736f25cbb964a0d670b14d990f9,1204,test-only/support,COMFY-CLI-TEST-12FD6E214CDA | COMFY-CLI-TEST-8E6757CD3043 | COMFY-CLI-TEST-9B3E937E76AF | COMFY-CLI-TEST-9ED02B53BB2D | COMFY-CLI-TEST-FA84338F4D10,mapped,Mapped to the listed stable feature/module/test identifiers.
COMFY-CLI-SOURCE-24855FC126B5,tests/comfy_cli/output/test_help_json.py,e1fe428a874d5a2a404c49233dea4c2301155ed2af000245646ba21b179d9021,2079,test-only/support,COMFY-CLI-TEST-2884AECD4C53 | COMFY-CLI-TEST-3FEF632304F4 | COMFY-CLI-TEST-8AF175096978 | COMFY-CLI-TEST-A5664A58DE7D | COMFY-CLI-TEST-C97956D576DF | COMFY-CLI-TEST-CED7A49C68FE | COMFY-CLI-TEST-DDE1C7725A81,mapped,Mapped to the listed stable feature/module/test identifiers.
COMFY-CLI-SOURCE-2A7DCBF50553,tests/comfy_cli/output/test_locking.py,98ad39834ab386fd71cc7a7c5758dd2a489b9493030749c3d74f97adcf574357,3104,test-only/support,COMFY-CLI-TEST-249D4E9BE5C7 | COMFY-CLI-TEST-2FE4D06350E3 | COMFY-CLI-TEST-80F01AEE1DD2 | COMFY-CLI-TEST-8E987E8E3DD2 | COMFY-CLI-TEST-993B86EF742C | COMFY-CLI-TEST-D7BCFAE0EA1A,mapped,Mapped to the listed stable feature/module/test identifiers.
COMFY-CLI-SOURCE-560A61823431,tests/comfy_cli/output/test_panels.py,665e25d1a236a5e6703b4256443e9ac575a5170a912b965e39b6610a0be38ecc,7471,test-only/support,COMFY-CLI-TEST-01935A36D8DB | COMFY-CLI-TEST-425A815ED8EB | COMFY-CLI-TEST-66F0C12E91F5 | COMFY-CLI-TEST-7D876CFF3DF7 | COMFY-CLI-TEST-7DBF302F9BAB | COMFY-CLI-TEST-8BE58904116E | COMFY-CLI-TEST-C3A9A0322A64 | COMFY-CLI-TEST-C869D6ABA198 | COMFY-CLI-TEST-D35B475EEA16 | COMFY-CLI-TEST-FD3DA8A6EC9D | COMFY-CLI-TEST-FE04F23B24CA,mapped,Mapped to the listed stable feature/module/test identifiers.
COMFY-CLI-SOURCE-04C4E1B2651E,tests/comfy_cli/output/test_renderer.py,d858f735243a34bdf1b4d9d6945c2c82d125f375b8e4a1408ad36bd97f03b75b,8296,test-only/support,COMFY-CLI-TEST-03C7B8B5C920 | COMFY-CLI-TEST-13131C047D1B | COMFY-CLI-TEST-14BAB54CD282 | COMFY-CLI-TEST-18AAC18FFB46 | COMFY-CLI-TEST-1CEB1ADE81A8 | COMFY-CLI-TEST-20BC2CF00023 | COMFY-CLI-TEST-21029E07F420 | COMFY-CLI-TEST-3755B682D229 | COMFY-CLI-TEST-4355832FF58D | COMFY-CLI-TEST-48D47D281E85 | COMFY-CLI-TEST-4EF458480DE3 | COMFY-CLI-TEST-4FC54425C83A | COMFY-CLI-TEST-7720D1E864A7 | COMFY-CLI-TEST-7CDFA815268A | COMFY-CLI-TEST-82E8E7DA3D6B | COMFY-CLI-TEST-8FDDB4703562 | COMFY-CLI-TEST-9B17782CBC96 | COMFY-CLI-TEST-AD9B6F9ECCF7 | COMFY-CLI-TEST-D632D46A9693 | COMFY-CLI-TEST-DBD6E50C1D0F | COMFY-CLI-TEST-F4AEF23A5C5E,mapped,Mapped to the listed stable feature/module/test identifiers.
COMFY-CLI-SOURCE-31DDEC55FD9A,tests/comfy_cli/registry/test_api.py,d9451b5dffa47c9dbbde1f3d1a35d14c50f28582dcde8e0b7ee0e428c46933b3,7946,test-only/support,COMFY-CLI-TEST-229C55776B7E | COMFY-CLI-TEST-4C11FCCB3FBA | COMFY-CLI-TEST-5D058F52E572 | COMFY-CLI-TEST-89C3079CDFA9 | COMFY-CLI-TEST-8D3EA23010B4 | COMFY-CLI-TEST-A379A03CB966 | COMFY-CLI-TEST-BDCD553C7C4D | COMFY-CLI-TEST-CBE9874BB03D | COMFY-CLI-TEST-D0A8E73171FE | COMFY-CLI-TEST-D91FEBB24BD1 | COMFY-CLI-TEST-E386BBC97444 | COMFY-CLI-TEST-FD4C5BFDAADC,mapped,Mapped to the listed stable feature/module/test identifiers.
COMFY-CLI-SOURCE-9DF111A93AC6,tests/comfy_cli/registry/test_config_parser.py,2a13c132bc7c98e0c3bfcfc8526218fa1db8c412a56ef75224f38fca0278150c,43842,test-only/support,COMFY-CLI-TEST-09A92DAB904A | COMFY-CLI-TEST-0C2AA900C96C | COMFY-CLI-TEST-0D0032826B4A | COMFY-CLI-TEST-147B977946FD | COMFY-CLI-TEST-179E1586ACB7 | COMFY-CLI-TEST-23A9BD626A22 | COMFY-CLI-TEST-27AAEBA4A30A | COMFY-CLI-TEST-293DF8B2FA65 | COMFY-CLI-TEST-3158762AB834 | COMFY-CLI-TEST-390B863421E1 | COMFY-CLI-TEST-3A699CCCAEE5 | COMFY-CLI-TEST-3BBDBE992ED5 | COMFY-CLI-TEST-40DFD76BE491 | COMFY-CLI-TEST-42C56DE38DDB | COMFY-CLI-TEST-43E943FAC075 | COMFY-CLI-TEST-453F4BE022FE | COMFY-CLI-TEST-457001B326E1 | COMFY-CLI-TEST-46107D66E357 | COMFY-CLI-TEST-47D63F971B8B | COMFY-CLI-TEST-498829B459D8 | COMFY-CLI-TEST-5F9F2FAC9929 | COMFY-CLI-TEST-5FDD1426AC97 | COMFY-CLI-TEST-63F922C6743B | COMFY-CLI-TEST-69D9837E4A80 | COMFY-CLI-TEST-6C7E17A9F86C | COMFY-CLI-TEST-6EE85A0A8BBB | COMFY-CLI-TEST-71F8CA18ABA1 | COMFY-CLI-TEST-74A561B4BB43 | COMFY-CLI-TEST-7C79E53F9648 | COMFY-CLI-TEST-7F59FCD6AE04 | COMFY-CLI-TEST-8F2CE1D1B3E2 | COMFY-CLI-TEST-95F19976FC23 | COMFY-CLI-TEST-97FE58684A44 | COMFY-CLI-TEST-99999C022A30 | COMFY-CLI-TEST-99B2B5C1051F | COMFY-CLI-TEST-99C37AA7A7E2 | COMFY-CLI-TEST-A3A9A9252B88 | COMFY-CLI-TEST-A7A70EE8DA6B | COMFY-CLI-TEST-AE36849094F1 | COMFY-CLI-TEST-AFE148C01F07 | COMFY-CLI-TEST-B676A459A714 | COMFY-CLI-TEST-B6CD586D8D3F | COMFY-CLI-TEST-BD748DF54E13 | COMFY-CLI-TEST-BEA3E4C8145A | COMFY-CLI-TEST-C4F741113E96 | COMFY-CLI-TEST-C5E4AA0A88C1 | COMFY-CLI-TEST-C6D5B2551BDC | COMFY-CLI-TEST-C9BCA0154B42 | COMFY-CLI-TEST-D20840A49483 | COMFY-CLI-TEST-D22FCC84E692 | COMFY-CLI-TEST-D5BB3907DFA3 | COMFY-CLI-TEST-D63EA16DC5E5 | COMFY-CLI-TEST-DC00D96226C4 | COMFY-CLI-TEST-DF8F0DF450C8 | COMFY-CLI-TEST-E4A21F2EBDB1 | COMFY-CLI-TEST-E57C3BB520FC | COMFY-CLI-TEST-E58018C75D11 | COMFY-CLI-TEST-E75AE14E0012 | COMFY-CLI-TEST-EC5FF4B94FDC | COMFY-CLI-TEST-EEB8F324A09E | COMFY-CLI-TEST-F57E69023F53 | COMFY-CLI-TEST-F6957C35D5C1 | COMFY-CLI-TEST-FE8799F679EE,mapped,Mapped to the listed stable feature/module/test identifiers.
COMFY-CLI-SOURCE-1023E467204D,tests/comfy_cli/skills/__init__.py,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,test-only/support,,test-only/support,"Existing test, fixture, generated coverage data, or isolated package fixture."
COMFY-CLI-SOURCE-9A2585F7A5D8,tests/comfy_cli/skills/test_installer.py,2cab92fda92db9815b3e105c473e359ddfc471ade73eddf6701f82ed41b01d37,23700,test-only/support,COMFY-CLI-TEST-02E3C7C7399B | COMFY-CLI-TEST-0687CB562D50 | COMFY-CLI-TEST-0B39907A3250 | COMFY-CLI-TEST-15A8FD3FB19A | COMFY-CLI-TEST-19B15A1765D6 | COMFY-CLI-TEST-1DD3EC87199A | COMFY-CLI-TEST-2552AEBF9C4A | COMFY-CLI-TEST-2C904B5C6E22 | COMFY-CLI-TEST-2D48769106EC | COMFY-CLI-TEST-3AEAF9F90731 | COMFY-CLI-TEST-427928CD4910 | COMFY-CLI-TEST-454039F48D5C | COMFY-CLI-TEST-4C50ADFDB965 | COMFY-CLI-TEST-54A808AF7F10 | COMFY-CLI-TEST-603274DC3C51 | COMFY-CLI-TEST-670075E47670 | COMFY-CLI-TEST-677BB2035610 | COMFY-CLI-TEST-67B749E091C3 | COMFY-CLI-TEST-7AE18290C1B7 | COMFY-CLI-TEST-7CD7DB6AF1D7 | COMFY-CLI-TEST-7E88450932FA | COMFY-CLI-TEST-85BA40E19371 | COMFY-CLI-TEST-8A2482490F47 | COMFY-CLI-TEST-8B96F0FC0D55 | COMFY-CLI-TEST-9C0168C82FE3 | COMFY-CLI-TEST-A11EC0D72601 | COMFY-CLI-TEST-AD117C61BE88 | COMFY-CLI-TEST-BCBFE7F485B6 | COMFY-CLI-TEST-BE589ADA7EF4 | COMFY-CLI-TEST-BEAA70E16DA5 | COMFY-CLI-TEST-CDF93D08483D | COMFY-CLI-TEST-CF13DB029CC1 | COMFY-CLI-TEST-DAE6054A5030 | COMFY-CLI-TEST-DE2236F57B7D | COMFY-CLI-TEST-E959820E5276,mapped,Mapped to the listed stable feature/module/test identifiers.
COMFY-CLI-SOURCE-28EBCC6EE0CA,tests/comfy_cli/test_aria2_download.py,f20bd386adf79081fd593f4d533295eb001453379355baf15bd11a52f32be291,13817,test-only/support,COMFY-CLI-TEST-1DCD0759D281 | COMFY-CLI-TEST-458418AC70E8 | COMFY-CLI-TEST-4689BC9C367A | COMFY-CLI-TEST-4896EFF75818 | COMFY-CLI-TEST-4C243E7726AA | COMFY-CLI-TEST-5678D109F325 | COMFY-CLI-TEST-57E9F9DCB831 | COMFY-CLI-TEST-6E3D0556A450 | COMFY-CLI-TEST-835D01CE362D | COMFY-CLI-TEST-8BB970F6F9C6 | COMFY-CLI-TEST-A9DC2DD69876 | COMFY-CLI-TEST-AD45D0CA37B0 | COMFY-CLI-TEST-CCBA9C6A8B30 | COMFY-CLI-TEST-DD3B1637ECBD | COMFY-CLI-TEST-EB9B2B32F388 | COMFY-CLI-TEST-EE9C198CA92A | COMFY-CLI-TEST-F713F068DD67 | COMFY-CLI-TEST-F9674B3DAA2F,mapped,Mapped to the listed stable feature/module/test identifiers.
COMFY-CLI-SOURCE-741D3325829F,tests/comfy_cli/test_cm_cli_python_resolution.py,e0102afe84737b375a1a5cd5a55acd1f9a5abee0b41598275db989e50eaf6ffe,8396,test-only/support,COMFY-CLI-TEST-059EB86F6FD6 | COMFY-CLI-TEST-22B4F8F2EE83 | COMFY-CLI-TEST-773E831E8A30 | COMFY-CLI-TEST-824A073E9F32 | COMFY-CLI-TEST-9A487A1DAC2E | COMFY-CLI-TEST-B908517FE3D6 | COMFY-CLI-TEST-DBD167149FC0 | COMFY-CLI-TEST-DDEA37FCEB18,mapped,Mapped to the listed stable feature/module/test identifiers.
COMFY-CLI-SOURCE-E2D6B4FB8943,tests/comfy_cli/test_cmdline_python_resolution.py,67a1ca647684bc0288ba41c78b37933c0d71fe0c88c40e49982a1c39f98aa6e8,2606,test-only/support,COMFY-CLI-TEST-8D412B4A8ED1 | COMFY-CLI-TEST-DFED0C62059B | COMFY-CLI-TEST-E50811C1A266,mapped,Mapped to the listed stable feature/module/test identifiers.
COMFY-CLI-SOURCE-81C38C1BB89D,tests/comfy_cli/test_config_manager.py,987cc91bdc45cb6e150d564122c5e067d8a47e2f44fa7069e76484a41d4ea1ff,7269,test-only/support,COMFY-CLI-TEST-18BA96218E7A | COMFY-CLI-TEST-322420E547F3 | COMFY-CLI-TEST-3FA2F2A1A5E3 | COMFY-CLI-TEST-537BB6EB1655 | COMFY-CLI-TEST-8C3C31F739D7 | COMFY-CLI-TEST-8CE4680279B8 | COMFY-CLI-TEST-A823DB321C6C | COMFY-CLI-TEST-AADACC02690E | COMFY-CLI-TEST-AB819E032B6C | COMFY-CLI-TEST-AE9800F4A151 | COMFY-CLI-TEST-AF7056E4987C | COMFY-CLI-TEST-B2AFCA547A98 | COMFY-CLI-TEST-BEDDB55D586D | COMFY-CLI-TEST-C8EBEDD04646 | COMFY-CLI-TEST-CE58046E82E8 | COMFY-CLI-TEST-D6D53A95E649 | COMFY-CLI-TEST-EB3D44B88360 | COMFY-CLI-TEST-F100576325A3 | COMFY-CLI-TEST-F140818DAF53,mapped,Mapped to the listed stable feature/module/test identifiers.
