contract_id,kind,source_path,source_symbol,source_ordinal,source_sha256,symbol_sha256,native_owner,implementation_task,validation_surface,disposition,current_zed_status,zed_evidence,validation_artifact_sha256,closure_artifact
conditioning-conditioning-value-conds-condregular-505e5b9e,conditioning_value,projects/comfy/ComfyUI/comfy/conds.py,CONDRegular,0,72058e9a22c972a9c875819e59d432d30d367fd2f7092ee6c6c45e5a60c959b0,70f51fcbaab53483c4021fb14beaba441ad619dfed7e98ae9cb8572b00d43b59,comfy_model::conditioning,comfy-parity-conditioning-value-foundation,comfy_model::conditioning::tests,native_rust,equivalent,Owning task is complete with durable validation evidence for native_rust; VAL-CONDITIONING-001 artifact target/comfy-parity/val-conditioning-001.json has exact task and contract coverage with SHA-256 a0496667517595b65f92705a184c454fd780e4d22ae0a688288381feab0e214e.,a0496667517595b65f92705a184c454fd780e4d22ae0a688288381feab0e214e,VAL-CONDITIONING-001
conditioning-clip-text-encoder-architecture-qwen3vl-qwen3vlsdtokenizer-eaa15190,clip_text_encoder_architecture,projects/comfy/ComfyUI/comfy/text_encoders/qwen3vl.py,Qwen3VLSDTokenizer,502,b2dce382d1319926af148ed65939c3f731bd4c9a277fc39f8ef0ca3ce8af7d06,b8a2e93b0dc8fdc9380251127b01f94f10d64b86d9b220d888e1f9ebfe9f4735,comfy_model::clip_text_encoder_multimodal,comfy-parity-clip-text-encoder-multimodal-foundation,VAL-CLIP-001,native_rust,missing,Executable closure remains pending; a checked task box without durable evidence and a schema-valid artifact covering this exact task and contract cannot promote this row.,,VAL-CLIP-001
conditioning-clip-text-encoder-architecture-qwen3vl-qwen3vltokenizer-bcc53b8d,clip_text_encoder_architecture,projects/comfy/ComfyUI/comfy/text_encoders/qwen3vl.py,Qwen3VLTokenizer,503,b2dce382d1319926af148ed65939c3f731bd4c9a277fc39f8ef0ca3ce8af7d06,5f816cea820f5cd4de286dd36ea234bb72c24026e58e3c86768d72c396acc5a8,comfy_model::clip_text_encoder_multimodal,comfy-parity-clip-text-encoder-multimodal-foundation,VAL-CLIP-001,native_rust,missing,Executable closure remains pending; a checked task box without durable evidence and a schema-valid artifact covering this exact task and contract cannot promote this row.,,VAL-CLIP-001
conditioning-clip-text-encoder-architecture-qwen3vl-tokenizer-5f97e377,clip_text_encoder_architecture,projects/comfy/ComfyUI/comfy/text_encoders/qwen3vl.py,tokenizer,504,b2dce382d1319926af148ed65939c3f731bd4c9a277fc39f8ef0ca3ce8af7d06,f21f966c606bfdcf662d060285fe8302263ac8b23ef8beb45fd763165889dc7c,comfy_model::clip_text_encoder_multimodal,comfy-parity-clip-text-encoder-multimodal-foundation,VAL-CLIP-001,native_rust,missing,Executable closure remains pending; a checked task box without durable evidence and a schema-valid artifact covering this exact task and contract cannot promote this row.,,VAL-CLIP-001
conditioning-clip-text-encoder-architecture-qwen3vl-te-2d6c9a90,clip_text_encoder_architecture,projects/comfy/ComfyUI/comfy/text_encoders/qwen3vl.py,te,505,b2dce382d1319926af148ed65939c3f731bd4c9a277fc39f8ef0ca3ce8af7d06,85c4e0424eb61fbc79c46c63cc7e5dda9212a090ad60ad56013c5fcaefab8edb,comfy_model::clip_text_encoder_multimodal,comfy-parity-clip-text-encoder-multimodal-foundation,VAL-CLIP-001,native_rust,missing,Executable closure remains pending; a checked task box without durable evidence and a schema-valid artifact covering this exact task and contract cannot promote this row.,,VAL-CLIP-001
conditioning-clip-text-encoder-architecture-qwen-image-qwen25-7bvlitokenizer-cdbd6196,clip_text_encoder_architecture,projects/comfy/ComfyUI/comfy/text_encoders/qwen_image.py,Qwen25_7BVLITokenizer,506,9eab4371988f5b5e55260aba00e3984996d8efd4851569cc7e54b0e39811c1a9,cc550848b03fab7e25a78fb57a7019ea4a709c8658cd5b6338f35c3c86c120d7,comfy_model::clip_text_encoder_composite,comfy-parity-clip-text-encoder-composite-adapters,VAL-CLIP-001,native_rust,missing,Executable closure remains pending; a checked task box without durable evidence and a schema-valid artifact covering this exact task and contract cannot promote this row.,,VAL-CLIP-001
conditioning-clip-text-encoder-architecture-qwen-image-qwenimagetokenizer-d97bc6b6,clip_text_encoder_architecture,projects/comfy/ComfyUI/comfy/text_encoders/qwen_image.py,QwenImageTokenizer,507,9eab4371988f5b5e55260aba00e3984996d8efd4851569cc7e54b0e39811c1a9,7c4f83dc9adbfe600881535c520cd8d04d374d44ac303542c484b2fddd0aa617,comfy_model::clip_text_encoder_composite,comfy-parity-clip-text-encoder-composite-adapters,VAL-CLIP-001,native_rust,missing,Executable closure remains pending; a checked task box without durable evidence and a schema-valid artifact covering this exact task and contract cannot promote this row.,,VAL-CLIP-001
conditioning-clip-text-encoder-architecture-qwen-image-qwen25-7bvlimodel-6e8d0ed9,clip_text_encoder_architecture,projects/comfy/ComfyUI/comfy/text_encoders/qwen_image.py,Qwen25_7BVLIModel,508,9eab4371988f5b5e55260aba00e3984996d8efd4851569cc7e54b0e39811c1a9,d235e0d9f095bad439662dba571c47458fbf0123e77f51a7757f9e00138eb4f6,comfy_model::clip_text_encoder_composite,comfy-parity-clip-text-encoder-composite-adapters,VAL-CLIP-001,native_rust,missing,Executable closure remains pending; a checked task box without durable evidence and a schema-valid artifact covering this exact task and contract cannot promote this row.,,VAL-CLIP-001
conditioning-clip-text-encoder-architecture-qwen-image-qwenimagetemodel-76672361,clip_text_encoder_architecture,projects/comfy/ComfyUI/comfy/text_encoders/qwen_image.py,QwenImageTEModel,509,9eab4371988f5b5e55260aba00e3984996d8efd4851569cc7e54b0e39811c1a9,92e08a7f1a14e3753c23b430c8552ffaf921c984c7bb21bf5b9dd19a2c26fbcf,comfy_model::clip_text_encoder_composite,comfy-parity-clip-text-encoder-composite-adapters,VAL-CLIP-001,native_rust,missing,Executable closure remains pending; a checked task box without durable evidence and a schema-valid artifact covering this exact task and contract cannot promote this row.,,VAL-CLIP-001
conditioning-clip-text-encoder-architecture-qwen-image-te-2d6c9a90,clip_text_encoder_architecture,projects/comfy/ComfyUI/comfy/text_encoders/qwen_image.py,te,510,9eab4371988f5b5e55260aba00e3984996d8efd4851569cc7e54b0e39811c1a9,699ba05c72e9721d83d7e47ea741ebe7de5c023fdc2777154167fbe62e72054e,comfy_model::clip_text_encoder_composite,comfy-parity-clip-text-encoder-composite-adapters,VAL-CLIP-001,native_rust,missing,Executable closure remains pending; a checked task box without durable evidence and a schema-valid artifact covering this exact task and contract cannot promote this row.,,VAL-CLIP-001
conditioning-clip-text-encoder-architecture-qwen-vl-process-qwen2vl-images-a618c4fc,clip_text_encoder_architecture,projects/comfy/ComfyUI/comfy/text_encoders/qwen_vl.py,process_qwen2vl_images,511,7edda1550592057ebf71deae3b5e7d5577502d68f26e578e41b367ca8824070f,283e778d5fc2f971fb4693b19dfcb39a7533389a469d0c755efeeca11b69c133,comfy_model::clip_text_encoder_multimodal,comfy-parity-clip-text-encoder-multimodal-foundation,VAL-CLIP-001,native_rust,missing,Executable closure remains pending; a checked task box without durable evidence and a schema-valid artifact covering this exact task and contract cannot promote this row.,,VAL-CLIP-001
conditioning-clip-text-encoder-architecture-qwen-vl-qwen2vl-mrope-position-ids-6002ad89,clip_text_encoder_architecture,projects/comfy/ComfyUI/comfy/text_encoders/qwen_vl.py,qwen2vl_mrope_position_ids,512,7edda1550592057ebf71deae3b5e7d5577502d68f26e578e41b367ca8824070f,85305df55da2af330c305f2ab7347fb42c25b87c493b4a1b11b135639f1ec421,comfy_model::clip_text_encoder_multimodal,comfy-parity-clip-text-encoder-multimodal-foundation,VAL-CLIP-001,native_rust,missing,Executable closure remains pending; a checked task box without durable evidence and a schema-valid artifact covering this exact task and contract cannot promote this row.,,VAL-CLIP-001
conditioning-clip-text-encoder-architecture-qwen-vl-visionpatchembed-deb9e67d,clip_text_encoder_architecture,projects/comfy/ComfyUI/comfy/text_encoders/qwen_vl.py,VisionPatchEmbed,513,7edda1550592057ebf71deae3b5e7d5577502d68f26e578e41b367ca8824070f,1435ecb16026a953a6e4ceb29cbf954ebecec473eaf2b2463b556401988bd33e,comfy_model::clip_text_encoder_multimodal,comfy-parity-clip-text-encoder-multimodal-foundation,VAL-CLIP-001,native_rust,missing,Executable closure remains pending; a checked task box without durable evidence and a schema-valid artifact covering this exact task and contract cannot promote this row.,,VAL-CLIP-001
conditioning-clip-text-encoder-architecture-qwen-vl-rotate-half-c8ecd89a,clip_text_encoder_architecture,projects/comfy/ComfyUI/comfy/text_encoders/qwen_vl.py,rotate_half,514,7edda1550592057ebf71deae3b5e7d5577502d68f26e578e41b367ca8824070f,30c863d06a2619179deaefa4b365d9bb49f6f6f93e1ed3f16b793b85b0ac3c2a,comfy_model::clip_text_encoder_multimodal,comfy-parity-clip-text-encoder-multimodal-foundation,VAL-CLIP-001,native_rust,missing,Executable closure remains pending; a checked task box without durable evidence and a schema-valid artifact covering this exact task and contract cannot promote this row.,,VAL-CLIP-001
conditioning-clip-text-encoder-architecture-qwen-vl-apply-rotary-pos-emb-vision-2d5c0fb2,clip_text_encoder_architecture,projects/comfy/ComfyUI/comfy/text_encoders/qwen_vl.py,apply_rotary_pos_emb_vision,515,7edda1550592057ebf71deae3b5e7d5577502d68f26e578e41b367ca8824070f,8902e32eb0432d4895624d5a6bec1ea3574905be06b6da19123c2f830750e7ab,comfy_model::clip_text_encoder_multimodal,comfy-parity-clip-text-encoder-multimodal-foundation,VAL-CLIP-001,native_rust,missing,Executable closure remains pending; a checked task box without durable evidence and a schema-valid artifact covering this exact task and contract cannot promote this row.,,VAL-CLIP-001
conditioning-clip-text-encoder-architecture-qwen-vl-visionrotaryembedding-960faa57,clip_text_encoder_architecture,projects/comfy/ComfyUI/comfy/text_encoders/qwen_vl.py,VisionRotaryEmbedding,516,7edda1550592057ebf71deae3b5e7d5577502d68f26e578e41b367ca8824070f,0ae6623944bd1a5a570ef552ecdfe2e390fe029dac29f8886b2730f80c14e10a,comfy_model::clip_text_encoder_multimodal,comfy-parity-clip-text-encoder-multimodal-foundation,VAL-CLIP-001,native_rust,missing,Executable closure remains pending; a checked task box without durable evidence and a schema-valid artifact covering this exact task and contract cannot promote this row.,,VAL-CLIP-001
conditioning-clip-text-encoder-architecture-qwen-vl-patchmerger-de37f7bb,clip_text_encoder_architecture,projects/comfy/ComfyUI/comfy/text_encoders/qwen_vl.py,PatchMerger,517,7edda1550592057ebf71deae3b5e7d5577502d68f26e578e41b367ca8824070f,19dfe1c882c8ea95db9ffdaa4a72bb190a6743a5d486feca5a88e32c5df48cdc,comfy_model::clip_text_encoder_multimodal,comfy-parity-clip-text-encoder-multimodal-foundation,VAL-CLIP-001,native_rust,missing,Executable closure remains pending; a checked task box without durable evidence and a schema-valid artifact covering this exact task and contract cannot promote this row.,,VAL-CLIP-001
conditioning-clip-text-encoder-architecture-qwen-vl-visionattention-b5b0047b,clip_text_encoder_architecture,projects/comfy/ComfyUI/comfy/text_encoders/qwen_vl.py,VisionAttention,518,7edda1550592057ebf71deae3b5e7d5577502d68f26e578e41b367ca8824070f,af9121341b005ca5baea06007a5702e5f3de39d282eedff4703c4578b285bb85,comfy_model::clip_text_encoder_multimodal,comfy-parity-clip-text-encoder-multimodal-foundation,VAL-CLIP-001,native_rust,missing,Executable closure remains pending; a checked task box without durable evidence and a schema-valid artifact covering this exact task and contract cannot promote this row.,,VAL-CLIP-001
conditioning-clip-text-encoder-architecture-qwen-vl-visionmlp-f08b5ddf,clip_text_encoder_architecture,projects/comfy/ComfyUI/comfy/text_encoders/qwen_vl.py,VisionMLP,519,7edda1550592057ebf71deae3b5e7d5577502d68f26e578e41b367ca8824070f,75128ca0f512dc53efc9b43b9347f73397b8da25d60506dc9b63f1340a166d79,comfy_model::clip_text_encoder_multimodal,comfy-parity-clip-text-encoder-multimodal-foundation,VAL-CLIP-001,native_rust,missing,Executable closure remains pending; a checked task box without durable evidence and a schema-valid artifact covering this exact task and contract cannot promote this row.,,VAL-CLIP-001
conditioning-clip-text-encoder-architecture-qwen-vl-visionblock-12cbb6be,clip_text_encoder_architecture,projects/comfy/ComfyUI/comfy/text_encoders/qwen_vl.py,VisionBlock,520,7edda1550592057ebf71deae3b5e7d5577502d68f26e578e41b367ca8824070f,f0f7de0db5d2ee62a755cfa0afd05b53f8a6ff230f1a4f572b92e55f9dc91535,comfy_model::clip_text_encoder_multimodal,comfy-parity-clip-text-encoder-multimodal-foundation,VAL-CLIP-001,native_rust,missing,Executable closure remains pending; a checked task box without durable evidence and a schema-valid artifact covering this exact task and contract cannot promote this row.,,VAL-CLIP-001
conditioning-clip-text-encoder-architecture-qwen-vl-qwen2vlvisiontransformer-52c06054,clip_text_encoder_architecture,projects/comfy/ComfyUI/comfy/text_encoders/qwen_vl.py,Qwen2VLVisionTransformer,521,7edda1550592057ebf71deae3b5e7d5577502d68f26e578e41b367ca8824070f,3efe04ade3216e458915c0fab1bbdab7fcf2b0dc9a4bf508a03061f6bb9a9f82,comfy_model::clip_text_encoder_multimodal,comfy-parity-clip-text-encoder-multimodal-foundation,VAL-CLIP-001,native_rust,missing,Executable closure remains pending; a checked task box without durable evidence and a schema-valid artifact covering this exact task and contract cannot promote this row.,,VAL-CLIP-001
conditioning-clip-text-encoder-architecture-sa3-t5gemmaencoderconfig-6590d020,clip_text_encoder_architecture,projects/comfy/ComfyUI/comfy/text_encoders/sa3.py,T5GemmaEncoderConfig,522,e6603d11cf57923518b1393d0fe915d590f23b348072f61c11aa2e83a770f994,73d8f940473b6d4dad69a5d24c2f31d449be27628ce70716bd0cb9b86c04d0b4,comfy_model::clip_text_encoder_composite,comfy-parity-clip-text-encoder-composite-adapters,VAL-CLIP-001,native_rust,missing,Executable closure remains pending; a checked task box without durable evidence and a schema-valid artifact covering this exact task and contract cannot promote this row.,,VAL-CLIP-001
conditioning-clip-text-encoder-architecture-sa3-t5gemmaattention-7bbb8320,clip_text_encoder_architecture,projects/comfy/ComfyUI/comfy/text_encoders/sa3.py,T5GemmaAttention,523,e6603d11cf57923518b1393d0fe915d590f23b348072f61c11aa2e83a770f994,ee97563845f3dca0e1bcda84bb03b06acc714da97ba364b136002d2a4f5f876a,comfy_model::clip_text_encoder_composite,comfy-parity-clip-text-encoder-composite-adapters,VAL-CLIP-001,native_rust,missing,Executable closure remains pending; a checked task box without durable evidence and a schema-valid artifact covering this exact task and contract cannot promote this row.,,VAL-CLIP-001
conditioning-clip-text-encoder-architecture-sa3-t5gemmablock-7222b30e,clip_text_encoder_architecture,projects/comfy/ComfyUI/comfy/text_encoders/sa3.py,T5GemmaBlock,524,e6603d11cf57923518b1393d0fe915d590f23b348072f61c11aa2e83a770f994,6e216e123cbe44665de9eed997314d2bd2c3c10b2b8446b936c8870899ada22a,comfy_model::clip_text_encoder_composite,comfy-parity-clip-text-encoder-composite-adapters,VAL-CLIP-001,native_rust,missing,Executable closure remains pending; a checked task box without durable evidence and a schema-valid artifact covering this exact task and contract cannot promote this row.,,VAL-CLIP-001
conditioning-clip-text-encoder-architecture-sa3-t5gemmaencoder-48dbe713,clip_text_encoder_architecture,projects/comfy/ComfyUI/comfy/text_encoders/sa3.py,T5GemmaEncoder,525,e6603d11cf57923518b1393d0fe915d590f23b348072f61c11aa2e83a770f994,6baeb85b6bbd2c2a08ef980cf3b367d8fec93b5a8adcdea2ec187a0e14d784b5,comfy_model::clip_text_encoder_composite,comfy-parity-clip-text-encoder-composite-adapters,VAL-CLIP-001,native_rust,missing,Executable closure remains pending; a checked task box without durable evidence and a schema-valid artifact covering this exact task and contract cannot promote this row.,,VAL-CLIP-001
conditioning-clip-text-encoder-architecture-sa3-t5gemmabody-48198a32,clip_text_encoder_architecture,projects/comfy/ComfyUI/comfy/text_encoders/sa3.py,T5GemmaBody,526,e6603d11cf57923518b1393d0fe915d590f23b348072f61c11aa2e83a770f994,5be213b0aa78186ff6c2180373d3ad6ebbbc13fe0c8dbd5446e606cb476cfc06,comfy_model::clip_text_encoder_composite,comfy-parity-clip-text-encoder-composite-adapters,VAL-CLIP-001,native_rust,missing,Executable closure remains pending; a checked task box without durable evidence and a schema-valid artifact covering this exact task and contract cannot promote this row.,,VAL-CLIP-001
conditioning-clip-text-encoder-architecture-sa3-t5gemmamodel-7c10c462,clip_text_encoder_architecture,projects/comfy/ComfyUI/comfy/text_encoders/sa3.py,T5GemmaModel,527,e6603d11cf57923518b1393d0fe915d590f23b348072f61c11aa2e83a770f994,feea1dbc42a13f65cc1d123b5a5fc19434956bb91edc5bbd404632a8213964c3,comfy_model::clip_text_encoder_composite,comfy-parity-clip-text-encoder-composite-adapters,VAL-CLIP-001,native_rust,missing,Executable closure remains pending; a checked task box without durable evidence and a schema-valid artifact covering this exact task and contract cannot promote this row.,,VAL-CLIP-001
conditioning-clip-text-encoder-architecture-sa3-t5gemmasdclipmodel-eb3b44ea,clip_text_encoder_architecture,projects/comfy/ComfyUI/comfy/text_encoders/sa3.py,T5GemmaSDClipModel,528,e6603d11cf57923518b1393d0fe915d590f23b348072f61c11aa2e83a770f994,13eb2b4a4e85b5c0761e39299dd9e4eac05baaea0c1e6024be67e37bd3c988e4,comfy_model::clip_text_encoder_composite,comfy-parity-clip-text-encoder-composite-adapters,VAL-CLIP-001,native_rust,missing,Executable closure remains pending; a checked task box without durable evidence and a schema-valid artifact covering this exact task and contract cannot promote this row.,,VAL-CLIP-001
conditioning-clip-text-encoder-architecture-sa3-t5gemmasdtokenizer-9c1aabfb,clip_text_encoder_architecture,projects/comfy/ComfyUI/comfy/text_encoders/sa3.py,T5GemmaSDTokenizer,529,e6603d11cf57923518b1393d0fe915d590f23b348072f61c11aa2e83a770f994,8914e81f5cbfa117d4aecd2ee60fca88c1b7745dfc4eb78464477ba99856d365,comfy_model::clip_text_encoder_composite,comfy-parity-clip-text-encoder-composite-adapters,VAL-CLIP-001,native_rust,missing,Executable closure remains pending; a checked task box without durable evidence and a schema-valid artifact covering this exact task and contract cannot promote this row.,,VAL-CLIP-001
conditioning-clip-text-encoder-architecture-sa3-sat5gemmatokenizer-352780ee,clip_text_encoder_architecture,projects/comfy/ComfyUI/comfy/text_encoders/sa3.py,SAT5GemmaTokenizer,530,e6603d11cf57923518b1393d0fe915d590f23b348072f61c11aa2e83a770f994,67355ff66668410bf6bcac68bc668b958b7f75eeb65477bdd6cd4a2f7972b6a8,comfy_model::clip_text_encoder_composite,comfy-parity-clip-text-encoder-composite-adapters,VAL-CLIP-001,native_rust,missing,Executable closure remains pending; a checked task box without durable evidence and a schema-valid artifact covering this exact task and contract cannot promote this row.,,VAL-CLIP-001
conditioning-clip-text-encoder-architecture-sa3-sat5gemmamodel-e981dd1c,clip_text_encoder_architecture,projects/comfy/ComfyUI/comfy/text_encoders/sa3.py,SAT5GemmaModel,531,e6603d11cf57923518b1393d0fe915d590f23b348072f61c11aa2e83a770f994,68f36dd198b403929bff8fc4bb1d466cb8b102e71b09e3983b77c91abfc34a76,comfy_model::clip_text_encoder_composite,comfy-parity-clip-text-encoder-composite-adapters,VAL-CLIP-001,native_rust,missing,Executable closure remains pending; a checked task box without durable evidence and a schema-valid artifact covering this exact task and contract cannot promote this row.,,VAL-CLIP-001
conditioning-clip-text-encoder-architecture-sa-t5-t5basemodel-64f80f77,clip_text_encoder_architecture,projects/comfy/ComfyUI/comfy/text_encoders/sa_t5.py,T5BaseModel,532,ec3913c5fd9a5d209d8f21ee031a61f30c30f9b1c9d6e7c96124429a699a7421,597a1baad260accac1b326369b7112a66d2472a82ff56575dbea9e4e3c35abba,comfy_model::clip_text_encoder_composite,comfy-parity-clip-text-encoder-composite-adapters,VAL-CLIP-001,native_rust,missing,Executable closure remains pending; a checked task box without durable evidence and a schema-valid artifact covering this exact task and contract cannot promote this row.,,VAL-CLIP-001
conditioning-clip-text-encoder-architecture-sa-t5-t5basetokenizer-8a650cc4,clip_text_encoder_architecture,projects/comfy/ComfyUI/comfy/text_encoders/sa_t5.py,T5BaseTokenizer,533,ec3913c5fd9a5d209d8f21ee031a61f30c30f9b1c9d6e7c96124429a699a7421,58e85d60fc84b97e91048c14a5f7322827bd4d5b9d2ae8f00ce54ec030f5eea5,comfy_model::clip_text_encoder_composite,comfy-parity-clip-text-encoder-composite-adapters,VAL-CLIP-001,native_rust,missing,Executable closure remains pending; a checked task box without durable evidence and a schema-valid artifact covering this exact task and contract cannot promote this row.,,VAL-CLIP-001
conditioning-clip-text-encoder-architecture-sa-t5-sat5tokenizer-bb513e14,clip_text_encoder_architecture,projects/comfy/ComfyUI/comfy/text_encoders/sa_t5.py,SAT5Tokenizer,534,ec3913c5fd9a5d209d8f21ee031a61f30c30f9b1c9d6e7c96124429a699a7421,9ea95d9676630307f930499ea694bc920e3129dae9a1a1c931f1b89e16fcc696,comfy_model::clip_text_encoder_composite,comfy-parity-clip-text-encoder-composite-adapters,VAL-CLIP-001,native_rust,missing,Executable closure remains pending; a checked task box without durable evidence and a schema-valid artifact covering this exact task and contract cannot promote this row.,,VAL-CLIP-001
conditioning-clip-text-encoder-architecture-sa-t5-sat5model-3fd56632,clip_text_encoder_architecture,projects/comfy/ComfyUI/comfy/text_encoders/sa_t5.py,SAT5Model,535,ec3913c5fd9a5d209d8f21ee031a61f30c30f9b1c9d6e7c96124429a699a7421,ee7275b12a1e492d92603610eb2d5dafe87196454d8d3e5988e3a01c20f3ff24,comfy_model::clip_text_encoder_composite,comfy-parity-clip-text-encoder-composite-adapters,VAL-CLIP-001,native_rust,missing,Executable closure remains pending; a checked task box without durable evidence and a schema-valid artifact covering this exact task and contract cannot promote this row.,,VAL-CLIP-001
conditioning-clip-text-encoder-architecture-sam3-clip-sam3clipmodel-d48ed430,clip_text_encoder_architecture,projects/comfy/ComfyUI/comfy/text_encoders/sam3_clip.py,SAM3ClipModel,536,86f1f28b88cc364adc585efdfc6b72947c09c16c1fe52c81ac543f9717fa60df,1d76544876da2c9870dea9c8b5b3d4190b6b938f0bf64a4543b686f922264982,comfy_model::clip_text_encoder_multimodal,comfy-parity-clip-text-encoder-multimodal-foundation,VAL-CLIP-001,native_rust,missing,Executable closure remains pending; a checked task box without durable evidence and a schema-valid artifact covering this exact task and contract cannot promote this row.,,VAL-CLIP-001
conditioning-clip-text-encoder-architecture-sam3-clip-sam3tokenizer-41243e3e,clip_text_encoder_architecture,projects/comfy/ComfyUI/comfy/text_encoders/sam3_clip.py,SAM3Tokenizer,537,86f1f28b88cc364adc585efdfc6b72947c09c16c1fe52c81ac543f9717fa60df,b7503ea34bd49aebbb4b4d00e9fb3f2c30fe59a694287025ee700f8aa60578a6,comfy_model::clip_text_encoder_multimodal,comfy-parity-clip-text-encoder-multimodal-foundation,VAL-CLIP-001,native_rust,missing,Executable closure remains pending; a checked task box without durable evidence and a schema-valid artifact covering this exact task and contract cannot promote this row.,,VAL-CLIP-001
conditioning-clip-text-encoder-architecture-sam3-clip-parse-prompts-24401b53,clip_text_encoder_architecture,projects/comfy/ComfyUI/comfy/text_encoders/sam3_clip.py,_parse_prompts,538,86f1f28b88cc364adc585efdfc6b72947c09c16c1fe52c81ac543f9717fa60df,769304432a809ee972d945fd3539d1e521a6382e372ae1740b3d15ca9d7020ab,comfy_model::clip_text_encoder_multimodal,comfy-parity-clip-text-encoder-multimodal-foundation,VAL-CLIP-001,native_rust,missing,Executable closure remains pending; a checked task box without durable evidence and a schema-valid artifact covering this exact task and contract cannot promote this row.,,VAL-CLIP-001
conditioning-clip-text-encoder-architecture-sam3-clip-sam3tokenizerwrapper-5ab66c05,clip_text_encoder_architecture,projects/comfy/ComfyUI/comfy/text_encoders/sam3_clip.py,SAM3TokenizerWrapper,539,86f1f28b88cc364adc585efdfc6b72947c09c16c1fe52c81ac543f9717fa60df,cb6e91e6a22a8d78c72f10905245fafc5b18a2425a4e538946cdb1e84b1e0c85,comfy_model::clip_text_encoder_multimodal,comfy-parity-clip-text-encoder-multimodal-foundation,VAL-CLIP-001,native_rust,missing,Executable closure remains pending; a checked task box without durable evidence and a schema-valid artifact covering this exact task and contract cannot promote this row.,,VAL-CLIP-001
conditioning-clip-text-encoder-architecture-sam3-clip-sam3clipmodelwrapper-90a5de51,clip_text_encoder_architecture,projects/comfy/ComfyUI/comfy/text_encoders/sam3_clip.py,SAM3ClipModelWrapper,540,86f1f28b88cc364adc585efdfc6b72947c09c16c1fe52c81ac543f9717fa60df,bdc82cfa0859d80ecc8a4e7627b052c3cf611366f5e979a381867066ad345811,comfy_model::clip_text_encoder_multimodal,comfy-parity-clip-text-encoder-multimodal-foundation,VAL-CLIP-001,native_rust,missing,Executable closure remains pending; a checked task box without durable evidence and a schema-valid artifact covering this exact task and contract cannot promote this row.,,VAL-CLIP-001
conditioning-clip-text-encoder-architecture-sd2-clip-sd2cliphmodel-fa9c4d60,clip_text_encoder_architecture,projects/comfy/ComfyUI/comfy/text_encoders/sd2_clip.py,SD2ClipHModel,541,f271a816164925da14895a742a323cd3149d651a8600c916d6ee71080fde4f6e,1520100610113b222e163f90e9d2123c770e61cbce856067f79f18d96251967d,comfy_model::clip_text_encoder_composite,comfy-parity-clip-text-encoder-composite-adapters,VAL-CLIP-001,native_rust,missing,Executable closure remains pending; a checked task box without durable evidence and a schema-valid artifact covering this exact task and contract cannot promote this row.,,VAL-CLIP-001
conditioning-clip-text-encoder-architecture-sd2-clip-sd2cliphtokenizer-15209097,clip_text_encoder_architecture,projects/comfy/ComfyUI/comfy/text_encoders/sd2_clip.py,SD2ClipHTokenizer,542,f271a816164925da14895a742a323cd3149d651a8600c916d6ee71080fde4f6e,9417de190dd6c22465f9d106aec50c7d0718cd24f9f2c0d153746dc8d87a45f2,comfy_model::clip_text_encoder_composite,comfy-parity-clip-text-encoder-composite-adapters,VAL-CLIP-001,native_rust,missing,Executable closure remains pending; a checked task box without durable evidence and a schema-valid artifact covering this exact task and contract cannot promote this row.,,VAL-CLIP-001
conditioning-clip-text-encoder-architecture-sd2-clip-sd2tokenizer-c6424c2e,clip_text_encoder_architecture,projects/comfy/ComfyUI/comfy/text_encoders/sd2_clip.py,SD2Tokenizer,543,f271a816164925da14895a742a323cd3149d651a8600c916d6ee71080fde4f6e,f9a4cb126392f5b4fdcdb57e460db46d4def7787773052cdcdc0b59fccd015d2,comfy_model::clip_text_encoder_composite,comfy-parity-clip-text-encoder-composite-adapters,VAL-CLIP-001,native_rust,missing,Executable closure remains pending; a checked task box without durable evidence and a schema-valid artifact covering this exact task and contract cannot promote this row.,,VAL-CLIP-001
conditioning-clip-text-encoder-architecture-sd2-clip-sd2clipmodel-df46452b,clip_text_encoder_architecture,projects/comfy/ComfyUI/comfy/text_encoders/sd2_clip.py,SD2ClipModel,544,f271a816164925da14895a742a323cd3149d651a8600c916d6ee71080fde4f6e,da054cb06c8803cf264e987c872b4e4a91555d48c3bbdb7fab594b20bb67b088,comfy_model::clip_text_encoder_composite,comfy-parity-clip-text-encoder-composite-adapters,VAL-CLIP-001,native_rust,missing,Executable closure remains pending; a checked task box without durable evidence and a schema-valid artifact covering this exact task and contract cannot promote this row.,,VAL-CLIP-001
conditioning-clip-text-encoder-architecture-sd3-clip-t5xxlmodel-4b8efec7,clip_text_encoder_architecture,projects/comfy/ComfyUI/comfy/text_encoders/sd3_clip.py,T5XXLModel,545,61bde2b4a428779469a01f342a9195d115f2a207c7a3d2c0d6c0a5715fdc03ed,730522c345292d92a2a46e5a2f2fea14a9cdaabf5dc5cd77e541bd0a53d10689,comfy_model::clip_text_encoder_composite,comfy-parity-clip-text-encoder-composite-adapters,VAL-CLIP-001,native_rust,missing,Executable closure remains pending; a checked task box without durable evidence and a schema-valid artifact covering this exact task and contract cannot promote this row.,,VAL-CLIP-001
