source_file,classification,feature_ids,primary_anchor,reason,extension,bytes
src/platform/workspace/components/SubscriptionRequiredDialogContentWorkspace.vue,production,COMFY-CLOUD-008 | COMFY-FRONTEND-SURFACE-0924AD7C7302,COMFY-FRONTEND-SURFACE-0924AD7C7302,Mapped to source-specific Vue component contract COMFY-FRONTEND-SURFACE-0924AD7C7302. The component exposes independently testable interactions or state variants; its former broad coverage anchor remains as a domain cross-reference.,.vue,4891
src/platform/workspace/components/SubscriptionSuccessWorkspace.test.ts,test-only,COMFY-CLOUD-008,COMFY-CLOUD-008,Relevant automated test; maps to the behavior domain and individual Playwright cases where available.,.ts,6481
src/platform/workspace/components/SubscriptionSuccessWorkspace.vue,production,COMFY-CLOUD-008 | COMFY-FRONTEND-SURFACE-882CFB7B341E,COMFY-FRONTEND-SURFACE-882CFB7B341E,Mapped to source-specific Vue component contract COMFY-FRONTEND-SURFACE-882CFB7B341E. The component exposes independently testable interactions or state variants; its former broad coverage anchor remains as a domain cross-reference.,.vue,5859
src/platform/workspace/components/SubscriptionTermsNote.vue,production,COMFY-CLOUD-008 | COMFY-FRONTEND-SURFACE-A8B966BB410E,COMFY-FRONTEND-SURFACE-A8B966BB410E,Mapped to source-specific Vue component contract COMFY-FRONTEND-SURFACE-A8B966BB410E. The component exposes independently testable interactions or state variants; its former broad coverage anchor remains as a domain cross-reference.,.vue,760
src/platform/workspace/components/SubscriptionTransitionPreviewWorkspace.test.ts,test-only,COMFY-CLOUD-008,COMFY-CLOUD-008,Relevant automated test; maps to the behavior domain and individual Playwright cases where available.,.ts,7703
src/platform/workspace/components/SubscriptionTransitionPreviewWorkspace.vue,production,COMFY-CLOUD-008 | COMFY-FRONTEND-SURFACE-5771163459E7,COMFY-FRONTEND-SURFACE-5771163459E7,Mapped to source-specific Vue component contract COMFY-FRONTEND-SURFACE-5771163459E7. The component exposes independently testable interactions or state variants; its former broad coverage anchor remains as a domain cross-reference.,.vue,9988
src/platform/workspace/components/TopUpCreditsDialogContentWorkspace.test.ts,test-only,COMFY-CLOUD-008,COMFY-CLOUD-008,Relevant automated test; maps to the behavior domain and individual Playwright cases where available.,.ts,4665
src/platform/workspace/components/TopUpCreditsDialogContentWorkspace.vue,production,COMFY-CLOUD-008 | COMFY-FRONTEND-SURFACE-1AFBD5ACB465,COMFY-FRONTEND-SURFACE-1AFBD5ACB465,Mapped to source-specific Vue component contract COMFY-FRONTEND-SURFACE-1AFBD5ACB465. The component exposes independently testable interactions or state variants; its former broad coverage anchor remains as a domain cross-reference.,.vue,9166
src/platform/workspace/components/UnifiedPricingTable.stories.ts,test-only,COMFY-CLOUD-008,COMFY-CLOUD-008,Storybook scenario or configuration; evidence for variants and visual states.,.ts,1448
src/platform/workspace/components/UnifiedPricingTable.test.ts,test-only,COMFY-CLOUD-008,COMFY-CLOUD-008,Relevant automated test; maps to the behavior domain and individual Playwright cases where available.,.ts,7055
src/platform/workspace/components/UnifiedPricingTable.vue,production,COMFY-CLOUD-008 | COMFY-FRONTEND-SURFACE-C776FA4E82B3,COMFY-FRONTEND-SURFACE-C776FA4E82B3,Mapped to source-specific Vue component contract COMFY-FRONTEND-SURFACE-C776FA4E82B3. The component exposes independently testable interactions or state variants; its former broad coverage anchor remains as a domain cross-reference.,.vue,31524
src/platform/workspace/components/WorkspaceProfilePic.vue,production,COMFY-CLOUD-008 | COMFY-FRONTEND-SURFACE-D45EA25F52C4,COMFY-FRONTEND-SURFACE-D45EA25F52C4,"Mapped to source-specific Vue component contract COMFY-FRONTEND-SURFACE-D45EA25F52C4. At src/platform/workspace/components/WorkspaceProfilePic.vue, WorkspaceProfilePic is a source-specific render-only presentation for props workspaceName. Static inspection found no defineModel, defineEmits/emit, template event/model binding, native control/link/media controls, interactive child, route/API/storage call, lifecycle watcher, or conditional state branch; its behavior is exhausted by rendering the cited props/markup for COMFY-FRONTEND-SURFACE-D45EA25F52C4.",.vue,1136
src/platform/workspace/components/WorkspaceSwitcherPopover.test.ts,test-only,COMFY-CLOUD-008,COMFY-CLOUD-008,Relevant automated test; maps to the behavior domain and individual Playwright cases where available.,.ts,4340
src/platform/workspace/components/WorkspaceSwitcherPopover.vue,production,COMFY-CLOUD-008 | COMFY-FRONTEND-SURFACE-849AC7678B87,COMFY-FRONTEND-SURFACE-849AC7678B87,Mapped to source-specific Vue component contract COMFY-FRONTEND-SURFACE-849AC7678B87. The component exposes independently testable interactions or state variants; its former broad coverage anchor remains as a domain cross-reference.,.vue,6869
src/platform/workspace/components/dialogs/ChangeMemberRoleDialogContent.test.ts,test-only,COMFY-CLOUD-008,COMFY-CLOUD-008,Relevant automated test; maps to the behavior domain and individual Playwright cases where available.,.ts,3702
src/platform/workspace/components/dialogs/ChangeMemberRoleDialogContent.vue,production,COMFY-CLOUD-008 | COMFY-FRONTEND-SURFACE-CA121A485476,COMFY-FRONTEND-SURFACE-CA121A485476,Mapped to source-specific Vue component contract COMFY-FRONTEND-SURFACE-CA121A485476. The component exposes independently testable interactions or state variants; its former broad coverage anchor remains as a domain cross-reference.,.vue,3613
src/platform/workspace/components/dialogs/CreateWorkspaceDialogContent.vue,production,COMFY-CLOUD-008 | COMFY-FRONTEND-SURFACE-6F4C78FC355C,COMFY-FRONTEND-SURFACE-6F4C78FC355C,Mapped to source-specific Vue component contract COMFY-FRONTEND-SURFACE-6F4C78FC355C. The component exposes independently testable interactions or state variants; its former broad coverage anchor remains as a domain cross-reference.,.vue,3701
src/platform/workspace/components/dialogs/DeleteWorkspaceDialogContent.vue,production,COMFY-CLOUD-008 | COMFY-FRONTEND-SURFACE-E05F7CBC0D52,COMFY-FRONTEND-SURFACE-E05F7CBC0D52,Mapped to source-specific Vue component contract COMFY-FRONTEND-SURFACE-E05F7CBC0D52. The component exposes independently testable interactions or state variants; its former broad coverage anchor remains as a domain cross-reference.,.vue,2738
src/platform/workspace/components/dialogs/DowngradeRemoveMembersDialogContent.test.ts,test-only,COMFY-CLOUD-008,COMFY-CLOUD-008,Relevant automated test; maps to the behavior domain and individual Playwright cases where available.,.ts,3687
src/platform/workspace/components/dialogs/DowngradeRemoveMembersDialogContent.vue,production,COMFY-CLOUD-008 | COMFY-FRONTEND-SURFACE-8118D97C3A78,COMFY-FRONTEND-SURFACE-8118D97C3A78,Mapped to source-specific Vue component contract COMFY-FRONTEND-SURFACE-8118D97C3A78. The component exposes independently testable interactions or state variants; its former broad coverage anchor remains as a domain cross-reference.,.vue,3141
src/platform/workspace/components/dialogs/EditWorkspaceDialogContent.vue,production,COMFY-CLOUD-008 | COMFY-FRONTEND-SURFACE-CACE97BEC221,COMFY-FRONTEND-SURFACE-CACE97BEC221,Mapped to source-specific Vue component contract COMFY-FRONTEND-SURFACE-CACE97BEC221. The component exposes independently testable interactions or state variants; its former broad coverage anchor remains as a domain cross-reference.,.vue,3440
src/platform/workspace/components/dialogs/InviteMemberDialogContent.test.ts,test-only,COMFY-CLOUD-008,COMFY-CLOUD-008,Relevant automated test; maps to the behavior domain and individual Playwright cases where available.,.ts,5572
src/platform/workspace/components/dialogs/InviteMemberDialogContent.vue,production,COMFY-CLOUD-008 | COMFY-FRONTEND-SURFACE-CF9C3E626C2F,COMFY-FRONTEND-SURFACE-CF9C3E626C2F,Mapped to source-specific Vue component contract COMFY-FRONTEND-SURFACE-CF9C3E626C2F. The component exposes independently testable interactions or state variants; its former broad coverage anchor remains as a domain cross-reference.,.vue,5358
src/platform/workspace/components/dialogs/InviteMemberUpsellDialogContent.vue,production,COMFY-CLOUD-008 | COMFY-FRONTEND-SURFACE-ADFAC62A44B6,COMFY-FRONTEND-SURFACE-ADFAC62A44B6,Mapped to source-specific Vue component contract COMFY-FRONTEND-SURFACE-ADFAC62A44B6. The component exposes independently testable interactions or state variants; its former broad coverage anchor remains as a domain cross-reference.,.vue,2329
src/platform/workspace/components/dialogs/LeaveWorkspaceDialogContent.vue,production,COMFY-CLOUD-008 | COMFY-FRONTEND-SURFACE-9DAD2C1FF76C,COMFY-FRONTEND-SURFACE-9DAD2C1FF76C,Mapped to source-specific Vue component contract COMFY-FRONTEND-SURFACE-9DAD2C1FF76C. The component exposes independently testable interactions or state variants; its former broad coverage anchor remains as a domain cross-reference.,.vue,2472
src/platform/workspace/components/dialogs/RemoveMemberDialogContent.vue,production,COMFY-CLOUD-008 | COMFY-FRONTEND-SURFACE-356474F2C894,COMFY-FRONTEND-SURFACE-356474F2C894,Mapped to source-specific Vue component contract COMFY-FRONTEND-SURFACE-356474F2C894. The component exposes independently testable interactions or state variants; its former broad coverage anchor remains as a domain cross-reference.,.vue,2406
src/platform/workspace/components/dialogs/RevokeInviteDialogContent.vue,production,COMFY-CLOUD-008 | COMFY-FRONTEND-SURFACE-7424966C98ED,COMFY-FRONTEND-SURFACE-7424966C98ED,Mapped to source-specific Vue component contract COMFY-FRONTEND-SURFACE-7424966C98ED. The component exposes independently testable interactions or state variants; its former broad coverage anchor remains as a domain cross-reference.,.vue,2318
src/platform/workspace/components/dialogs/TeamWorkspacesDialogContent.test.ts,test-only,COMFY-CLOUD-008,COMFY-CLOUD-008,Relevant automated test; maps to the behavior domain and individual Playwright cases where available.,.ts,10974
src/platform/workspace/components/dialogs/TeamWorkspacesDialogContent.vue,production,COMFY-CLOUD-008 | COMFY-FRONTEND-SURFACE-6F51DB6ACD0C,COMFY-FRONTEND-SURFACE-6F51DB6ACD0C,Mapped to source-specific Vue component contract COMFY-FRONTEND-SURFACE-6F51DB6ACD0C. The component exposes independently testable interactions or state variants; its former broad coverage anchor remains as a domain cross-reference.,.vue,8007
src/platform/workspace/components/dialogs/settings/MemberListItem.vue,production,COMFY-CLOUD-008,COMFY-CLOUD-008,"Executable, schema, style, localization, or configuration source mapped to its primary behavior domain.",.vue,2553
src/platform/workspace/components/dialogs/settings/MemberUpsellBanner.stories.ts,test-only,COMFY-CLOUD-008,COMFY-CLOUD-008,Storybook scenario or configuration; evidence for variants and visual states.,.ts,1264
src/platform/workspace/components/dialogs/settings/MemberUpsellBanner.test.ts,test-only,COMFY-CLOUD-008,COMFY-CLOUD-008,Relevant automated test; maps to the behavior domain and individual Playwright cases where available.,.ts,1498
src/platform/workspace/components/dialogs/settings/MemberUpsellBanner.vue,production,COMFY-CLOUD-008 | COMFY-FRONTEND-SURFACE-8F3075882824,COMFY-FRONTEND-SURFACE-8F3075882824,Mapped to source-specific Vue component contract COMFY-FRONTEND-SURFACE-8F3075882824. The component exposes independently testable interactions or state variants; its former broad coverage anchor remains as a domain cross-reference.,.vue,1058
src/platform/workspace/components/dialogs/settings/MembersPanelContent.test.ts,test-only,COMFY-CLOUD-008,COMFY-CLOUD-008,Relevant automated test; maps to the behavior domain and individual Playwright cases where available.,.ts,16824
src/platform/workspace/components/dialogs/settings/MembersPanelContent.vue,production,COMFY-CLOUD-008 | COMFY-FRONTEND-SURFACE-175F90A32D47,COMFY-FRONTEND-SURFACE-175F90A32D47,Mapped to source-specific Vue component contract COMFY-FRONTEND-SURFACE-175F90A32D47. The component exposes independently testable interactions or state variants; its former broad coverage anchor remains as a domain cross-reference.,.vue,8754
src/platform/workspace/components/dialogs/settings/PendingInvitesList.test.ts,test-only,COMFY-CLOUD-008,COMFY-CLOUD-008,Relevant automated test; maps to the behavior domain and individual Playwright cases where available.,.ts,2331
src/platform/workspace/components/dialogs/settings/PendingInvitesList.vue,production,COMFY-CLOUD-008 | COMFY-FRONTEND-SURFACE-3C92ABFF62B3,COMFY-FRONTEND-SURFACE-3C92ABFF62B3,Mapped to source-specific Vue component contract COMFY-FRONTEND-SURFACE-3C92ABFF62B3. The component exposes independently testable interactions or state variants; its former broad coverage anchor remains as a domain cross-reference.,.vue,3175
src/platform/workspace/components/dialogs/settings/WorkspaceMenuButton.test.ts,test-only,COMFY-CLOUD-008,COMFY-CLOUD-008,Relevant automated test; maps to the behavior domain and individual Playwright cases where available.,.ts,3837
src/platform/workspace/components/dialogs/settings/WorkspaceMenuButton.vue,production,COMFY-CLOUD-008,COMFY-CLOUD-008,"Executable, schema, style, localization, or configuration source mapped to its primary behavior domain.",.vue,3026
src/platform/workspace/components/dialogs/settings/WorkspacePanelContent.test.ts,test-only,COMFY-CLOUD-008,COMFY-CLOUD-008,Relevant automated test; maps to the behavior domain and individual Playwright cases where available.,.ts,3890
src/platform/workspace/components/dialogs/settings/WorkspacePanelContent.vue,production,COMFY-CLOUD-008 | COMFY-FRONTEND-SURFACE-5A52C6CF6221,COMFY-FRONTEND-SURFACE-5A52C6CF6221,Mapped to source-specific Vue component contract COMFY-FRONTEND-SURFACE-5A52C6CF6221. The component exposes independently testable interactions or state variants; its former broad coverage anchor remains as a domain cross-reference.,.vue,3262
src/platform/workspace/components/toasts/InviteAcceptedToast.vue,production,COMFY-CLOUD-008 | COMFY-FRONTEND-SURFACE-43CB0D20075C,COMFY-FRONTEND-SURFACE-43CB0D20075C,Mapped to source-specific Vue component contract COMFY-FRONTEND-SURFACE-43CB0D20075C. The component exposes independently testable interactions or state variants; its former broad coverage anchor remains as a domain cross-reference.,.vue,1448
src/platform/workspace/composables/useCreateWorkspaceUrlLoader.test.ts,test-only,COMFY-CLOUD-008,COMFY-CLOUD-008,Relevant automated test; maps to the behavior domain and individual Playwright cases where available.,.ts,3957
src/platform/workspace/composables/useCreateWorkspaceUrlLoader.ts,production,COMFY-CLOUD-008 | COMFY-FRONTMOD-6053E0769A4F,COMFY-CLOUD-008,"Executable, schema, style, localization, or configuration source mapped to its primary behavior domain.; Source-specific functional-module disposition is COMFY-FRONTMOD-6053E0769A4F.",.ts,2131
src/platform/workspace/composables/useDowngradeToPersonal.test.ts,test-only,COMFY-CLOUD-008,COMFY-CLOUD-008,Relevant automated test; maps to the behavior domain and individual Playwright cases where available.,.ts,11710
src/platform/workspace/composables/useDowngradeToPersonal.ts,production,COMFY-CLOUD-008 | COMFY-FRONTMOD-CC540FD39846,COMFY-CLOUD-008,"Executable, schema, style, localization, or configuration source mapped to its primary behavior domain.; Source-specific functional-module disposition is COMFY-FRONTMOD-CC540FD39846.",.ts,3379
src/platform/workspace/composables/useInviteUrlLoader.test.ts,test-only,COMFY-CLOUD-008,COMFY-CLOUD-008,Relevant automated test; maps to the behavior domain and individual Playwright cases where available.,.ts,7135
src/platform/workspace/composables/useInviteUrlLoader.ts,production,COMFY-CLOUD-008 | COMFY-FRONTMOD-F4602AA75B2C,COMFY-CLOUD-008,"Executable, schema, style, localization, or configuration source mapped to its primary behavior domain.; Source-specific functional-module disposition is COMFY-FRONTMOD-F4602AA75B2C.",.ts,3263
src/platform/workspace/composables/useMembersPanel.test.ts,test-only,COMFY-CLOUD-008,COMFY-CLOUD-008,Relevant automated test; maps to the behavior domain and individual Playwright cases where available.,.ts,23899
src/platform/workspace/composables/useMembersPanel.ts,production,COMFY-CLOUD-008,COMFY-CLOUD-008,"Executable, schema, style, localization, or configuration source mapped to its primary behavior domain.",.ts,9476
src/platform/workspace/composables/useResubscribe.ts,production,COMFY-CLOUD-008 | COMFY-FRONTMOD-05FBDE7CE077,COMFY-CLOUD-008,"Executable, schema, style, localization, or configuration source mapped to its primary behavior domain.; Source-specific functional-module disposition is COMFY-FRONTMOD-05FBDE7CE077.",.ts,1194
src/platform/workspace/composables/useSubscriptionCheckout.test.ts,test-only,COMFY-CLOUD-008,COMFY-CLOUD-008,Relevant automated test; maps to the behavior domain and individual Playwright cases where available.,.ts,26980
src/platform/workspace/composables/useSubscriptionCheckout.ts,production,COMFY-CLOUD-008 | COMFY-FRONTMOD-BE1932472289,COMFY-CLOUD-008,"Executable, schema, style, localization, or configuration source mapped to its primary behavior domain.; Source-specific functional-module disposition is COMFY-FRONTMOD-BE1932472289.",.ts,11971
src/platform/workspace/composables/useTeamPlan.test.ts,test-only,COMFY-CLOUD-008,COMFY-CLOUD-008,Relevant automated test; maps to the behavior domain and individual Playwright cases where available.,.ts,3346
src/platform/workspace/composables/useTeamPlan.ts,production,COMFY-CLOUD-008 | COMFY-FRONTMOD-4DBCB127776A,COMFY-CLOUD-008,"Executable, schema, style, localization, or configuration source mapped to its primary behavior domain.; Source-specific functional-module disposition is COMFY-FRONTMOD-4DBCB127776A.",.ts,1195
src/platform/workspace/composables/useWorkspaceBilling.test.ts,test-only,COMFY-CLOUD-008,COMFY-CLOUD-008,Relevant automated test; maps to the behavior domain and individual Playwright cases where available.,.ts,28732
src/platform/workspace/composables/useWorkspaceBilling.ts,production,COMFY-CLOUD-008 | COMFY-FRONTMOD-3C28549EC466,COMFY-CLOUD-008,"Executable, schema, style, localization, or configuration source mapped to its primary behavior domain.; Source-specific functional-module disposition is COMFY-FRONTMOD-3C28549EC466.",.ts,9148
src/platform/workspace/composables/useWorkspaceMenuItems.ts,production,COMFY-CLOUD-008,COMFY-CLOUD-008,"Executable, schema, style, localization, or configuration source mapped to its primary behavior domain.",.ts,3293
src/platform/workspace/composables/useWorkspacePlanPricing.ts,production,COMFY-CLOUD-008 | COMFY-FRONTMOD-B582BBF7D245,COMFY-CLOUD-008,"Executable, schema, style, localization, or configuration source mapped to its primary behavior domain.; Source-specific functional-module disposition is COMFY-FRONTMOD-B582BBF7D245.",.ts,3070
src/platform/workspace/composables/useWorkspaceSwitch.test.ts,test-only,COMFY-CLOUD-008,COMFY-CLOUD-008,Relevant automated test; maps to the behavior domain and individual Playwright cases where available.,.ts,1993
src/platform/workspace/composables/useWorkspaceSwitch.ts,production,COMFY-CLOUD-008 | COMFY-FRONTMOD-368B181990B8,COMFY-CLOUD-008,"Executable, schema, style, localization, or configuration source mapped to its primary behavior domain.; Source-specific functional-module disposition is COMFY-FRONTMOD-368B181990B8.",.ts,589
src/platform/workspace/composables/useWorkspaceTierLabel.test.ts,test-only,COMFY-CLOUD-008,COMFY-CLOUD-008,Relevant automated test; maps to the behavior domain and individual Playwright cases where available.,.ts,4258
src/platform/workspace/composables/useWorkspaceTierLabel.ts,production,COMFY-CLOUD-008 | COMFY-FRONTMOD-349AF2AC923B,COMFY-CLOUD-008,"Executable, schema, style, localization, or configuration source mapped to its primary behavior domain.; Source-specific functional-module disposition is COMFY-FRONTMOD-349AF2AC923B.",.ts,1550
src/platform/workspace/composables/useWorkspaceUI.test.ts,test-only,COMFY-CLOUD-008,COMFY-CLOUD-008,Relevant automated test; maps to the behavior domain and individual Playwright cases where available.,.ts,11818
src/platform/workspace/composables/useWorkspaceUI.ts,production,COMFY-CLOUD-008 | COMFY-FRONTMOD-4A54837B4177,COMFY-CLOUD-008,"Executable, schema, style, localization, or configuration source mapped to its primary behavior domain.; Source-specific functional-module disposition is COMFY-FRONTMOD-4A54837B4177.",.ts,7788
src/platform/workspace/stores/billingOperationStore.test.ts,test-only,COMFY-CLOUD-008,COMFY-CLOUD-008,Relevant automated test; maps to the behavior domain and individual Playwright cases where available.,.ts,22258
src/platform/workspace/stores/billingOperationStore.ts,production,COMFY-CLOUD-008 | COMFY-FRONTMOD-9AF0D93C44BB,COMFY-CLOUD-008,"Executable, schema, style, localization, or configuration source mapped to its primary behavior domain.; Source-specific functional-module disposition is COMFY-FRONTMOD-9AF0D93C44BB.",.ts,8448
src/platform/workspace/stores/teamWorkspaceStore.test.ts,test-only,COMFY-CLOUD-008,COMFY-CLOUD-008,Relevant automated test; maps to the behavior domain and individual Playwright cases where available.,.ts,50180
src/platform/workspace/stores/teamWorkspaceStore.ts,production,COMFY-CLOUD-008 | COMFY-FRONTMOD-3DF2E78A1701,COMFY-CLOUD-008,"Executable, schema, style, localization, or configuration source mapped to its primary behavior domain.; Source-specific functional-module disposition is COMFY-FRONTMOD-3DF2E78A1701.",.ts,24414
src/platform/workspace/stores/useWorkspaceAuth.test.ts,test-only,COMFY-CLOUD-008,COMFY-CLOUD-008,Relevant automated test; maps to the behavior domain and individual Playwright cases where available.,.ts,70801
src/platform/workspace/stores/workspaceAuthStore.ts,production,COMFY-CLOUD-008,COMFY-CLOUD-008,"Executable, schema, style, localization, or configuration source mapped to its primary behavior domain.",.ts,24470
src/platform/workspace/utils/inviteEmails.test.ts,test-only,COMFY-CLOUD-008,COMFY-CLOUD-008,Relevant automated test; maps to the behavior domain and individual Playwright cases where available.,.ts,1195
src/platform/workspace/utils/inviteEmails.ts,production,COMFY-CLOUD-008,COMFY-CLOUD-008,"Executable, schema, style, localization, or configuration source mapped to its primary behavior domain.",.ts,755
src/platform/workspace/utils/workspaceCheckoutTelemetry.ts,production,COMFY-CLOUD-008,COMFY-CLOUD-008,"Executable, schema, style, localization, or configuration source mapped to its primary behavior domain.",.ts,1006
src/platform/workspace/workspaceConstants.ts,production,COMFY-CLOUD-008,COMFY-CLOUD-008,"Executable, schema, style, localization, or configuration source mapped to its primary behavior domain.",.ts,394
src/platform/workspace/workspaceTypes.ts,production,COMFY-CLOUD-008,COMFY-CLOUD-008,"Executable, schema, style, localization, or configuration source mapped to its primary behavior domain.",.ts,604
src/renderer/core/canvas/canvasStore.test.ts,test-only,COMFY-GRAPH-007,COMFY-GRAPH-007,Relevant automated test; maps to the behavior domain and individual Playwright cases where available.,.ts,3893
src/renderer/core/canvas/canvasStore.ts,production,COMFY-GRAPH-007,COMFY-GRAPH-007,"Executable, schema, style, localization, or configuration source mapped to its primary behavior domain.",.ts,5926
src/renderer/core/canvas/interaction/canvasPointerEvent.ts,production,COMFY-GRAPH-007,COMFY-GRAPH-007,"Executable, schema, style, localization, or configuration source mapped to its primary behavior domain.",.ts,2338
src/renderer/core/canvas/links/linkConnectorAdapter.ts,production,COMFY-GRAPH-005,COMFY-GRAPH-005,"Executable, schema, style, localization, or configuration source mapped to its primary behavior domain.",.ts,5500
src/renderer/core/canvas/links/linkDropOrchestrator.test.ts,test-only,COMFY-GRAPH-005,COMFY-GRAPH-005,Relevant automated test; maps to the behavior domain and individual Playwright cases where available.,.ts,2807
src/renderer/core/canvas/links/linkDropOrchestrator.ts,production,COMFY-GRAPH-005,COMFY-GRAPH-005,"Executable, schema, style, localization, or configuration source mapped to its primary behavior domain.",.ts,4281
src/renderer/core/canvas/links/slotLinkDragUIState.ts,production,COMFY-GRAPH-005,COMFY-GRAPH-005,"Executable, schema, style, localization, or configuration source mapped to its primary behavior domain.",.ts,2974
src/renderer/core/canvas/litegraph/litegraphLinkAdapter.ts,production,COMFY-GRAPH-005,COMFY-GRAPH-005,"Executable, schema, style, localization, or configuration source mapped to its primary behavior domain.",.ts,13066
src/renderer/core/canvas/litegraph/slotCalculations.test.ts,test-only,COMFY-GRAPH-005,COMFY-GRAPH-005,Relevant automated test; maps to the behavior domain and individual Playwright cases where available.,.ts,6503
src/renderer/core/canvas/litegraph/slotCalculations.ts,production,COMFY-GRAPH-005,COMFY-GRAPH-005,"Executable, schema, style, localization, or configuration source mapped to its primary behavior domain.",.ts,6906
src/renderer/core/canvas/pathRenderer.test.ts,test-only,COMFY-GRAPH-007,COMFY-GRAPH-007,Relevant automated test; maps to the behavior domain and individual Playwright cases where available.,.ts,27190
src/renderer/core/canvas/pathRenderer.ts,production,COMFY-GRAPH-007,COMFY-GRAPH-007,"Executable, schema, style, localization, or configuration source mapped to its primary behavior domain.",.ts,21372
src/renderer/core/canvas/useAutoPan.test.ts,test-only,COMFY-GRAPH-007,COMFY-GRAPH-007,Relevant automated test; maps to the behavior domain and individual Playwright cases where available.,.ts,5592
src/renderer/core/canvas/useAutoPan.ts,production,COMFY-GRAPH-007,COMFY-GRAPH-007,"Executable, schema, style, localization, or configuration source mapped to its primary behavior domain.",.ts,2485
src/renderer/core/canvas/useCanvasInteractions.test.ts,test-only,COMFY-GRAPH-007,COMFY-GRAPH-007,Relevant automated test; maps to the behavior domain and individual Playwright cases where available.,.ts,12654
src/renderer/core/canvas/useCanvasInteractions.ts,production,COMFY-GRAPH-007,COMFY-GRAPH-007,"Executable, schema, style, localization, or configuration source mapped to its primary behavior domain.",.ts,5469
src/renderer/core/layout/__tests__/TransformPane.test.ts,test-only,COMFY-GRAPH-007,COMFY-GRAPH-007,Relevant automated test; maps to the behavior domain and individual Playwright cases where available.,.ts,5182
src/renderer/core/layout/constants.ts,production,COMFY-GRAPH-007,COMFY-GRAPH-007,"Executable, schema, style, localization, or configuration source mapped to its primary behavior domain.",.ts,1350
src/renderer/core/layout/operations/layoutMutations.test.ts,test-only,COMFY-GRAPH-007,COMFY-GRAPH-007,Relevant automated test; maps to the behavior domain and individual Playwright cases where available.,.ts,6929
src/renderer/core/layout/operations/layoutMutations.ts,production,COMFY-GRAPH-007,COMFY-GRAPH-007,"Executable, schema, style, localization, or configuration source mapped to its primary behavior domain.",.ts,8242
src/renderer/core/layout/slots/slotIdentifier.ts,production,COMFY-GRAPH-005,COMFY-GRAPH-005,"Executable, schema, style, localization, or configuration source mapped to its primary behavior domain.",.ts,896
src/renderer/core/layout/store/layoutStore.test.ts,test-only,COMFY-GRAPH-007,COMFY-GRAPH-007,Relevant automated test; maps to the behavior domain and individual Playwright cases where available.,.ts,24133
src/renderer/core/layout/store/layoutStore.ts,production,COMFY-GRAPH-007 | COMFY-FRONTMOD-6B5182F11BC8,COMFY-GRAPH-007,"Executable, schema, style, localization, or configuration source mapped to its primary behavior domain.; Source-specific functional-module disposition is COMFY-FRONTMOD-6B5182F11BC8.",.ts,43446
src/renderer/core/layout/sync/syncLayoutStoreFromGraph.test.ts,test-only,COMFY-GRAPH-007,COMFY-GRAPH-007,Relevant automated test; maps to the behavior domain and individual Playwright cases where available.,.ts,2264
src/renderer/core/layout/sync/syncLayoutStoreFromGraph.ts,production,COMFY-GRAPH-007,COMFY-GRAPH-007,"Executable, schema, style, localization, or configuration source mapped to its primary behavior domain.",.ts,694
src/renderer/core/layout/sync/useLayoutSync.test.ts,test-only,COMFY-GRAPH-007,COMFY-GRAPH-007,Relevant automated test; maps to the behavior domain and individual Playwright cases where available.,.ts,4644
src/renderer/core/layout/sync/useLayoutSync.ts,production,COMFY-GRAPH-007,COMFY-GRAPH-007,"Executable, schema, style, localization, or configuration source mapped to its primary behavior domain.",.ts,3977
src/renderer/core/layout/transform/TransformPane.test.ts,test-only,COMFY-GRAPH-007,COMFY-GRAPH-007,Relevant automated test; maps to the behavior domain and individual Playwright cases where available.,.ts,398
src/renderer/core/layout/transform/TransformPane.vue,production,COMFY-GRAPH-007 | COMFY-FRONTEND-SURFACE-AF01802C9606,COMFY-FRONTEND-SURFACE-AF01802C9606,Mapped to source-specific Vue component contract COMFY-FRONTEND-SURFACE-AF01802C9606. The component exposes independently testable interactions or state variants; its former broad coverage anchor remains as a domain cross-reference.,.vue,1955
src/renderer/core/layout/transform/graphRenderTransform.test.ts,test-only,COMFY-GRAPH-007,COMFY-GRAPH-007,Relevant automated test; maps to the behavior domain and individual Playwright cases where available.,.ts,2642
src/renderer/core/layout/transform/graphRenderTransform.ts,production,COMFY-GRAPH-007,COMFY-GRAPH-007,"Executable, schema, style, localization, or configuration source mapped to its primary behavior domain.",.ts,1378
src/renderer/core/layout/transform/useTransformSettling.test.ts,test-only,COMFY-GRAPH-007,COMFY-GRAPH-007,Relevant automated test; maps to the behavior domain and individual Playwright cases where available.,.ts,5915
src/renderer/core/layout/transform/useTransformSettling.ts,production,COMFY-GRAPH-007,COMFY-GRAPH-007,"Executable, schema, style, localization, or configuration source mapped to its primary behavior domain.",.ts,3247
src/renderer/core/layout/transform/useTransformState.test.ts,test-only,COMFY-GRAPH-007,COMFY-GRAPH-007,Relevant automated test; maps to the behavior domain and individual Playwright cases where available.,.ts,4278
src/renderer/core/layout/transform/useTransformState.ts,production,COMFY-GRAPH-007,COMFY-GRAPH-007,"Executable, schema, style, localization, or configuration source mapped to its primary behavior domain.",.ts,4272
src/renderer/core/layout/types.ts,production,COMFY-GRAPH-007,COMFY-GRAPH-007,"Executable, schema, style, localization, or configuration source mapped to its primary behavior domain.",.ts,8135
