feature_id,row_kind,pack,version,node_identifier,labels,cloud_disabled,source_file,line,evidence_level,target_status,parity_decision
COMFY-CLI-CQL-5386DE120875,node policy,https://github.com/jamesWalker55/comfyui-various@5bd85aaf7616878471469c4ec7e11bbd0cef3bf2,,JWSaveImageSequence,WritesToDisk,true,comfy_cli/cql/data/supported_nodes.yaml,651,code-inferred,conflicting,Preserve the legacy identifier in a versioned mapping; native plugin permissions are explicit and deny undeclared ports/capabilities.
COMFY-CLI-CQL-4C1E913986B8,node policy,https://github.com/jamesWalker55/comfyui-various@5bd85aaf7616878471469c4ec7e11bbd0cef3bf2,,JWImageLoadRGBIfExists,ReadsArbitraryFile,true,comfy_cli/cql/data/supported_nodes.yaml,653,code-inferred,conflicting,Preserve the legacy identifier in a versioned mapping; native plugin permissions are explicit and deny undeclared ports/capabilities.
COMFY-CLI-CQL-6FE29A4E10BA,node policy,https://github.com/jamesWalker55/comfyui-various@5bd85aaf7616878471469c4ec7e11bbd0cef3bf2,,JWLoadAudio,ReadsArbitraryFile,true,comfy_cli/cql/data/supported_nodes.yaml,655,code-inferred,conflicting,Preserve the legacy identifier in a versioned mapping; native plugin permissions are explicit and deny undeclared ports/capabilities.
COMFY-CLI-CQL-831BADABA395,node policy,https://github.com/jamesWalker55/comfyui-various@5bd85aaf7616878471469c4ec7e11bbd0cef3bf2,,JWAudioSaveToPath,WritesToDisk,true,comfy_cli/cql/data/supported_nodes.yaml,657,code-inferred,conflicting,Preserve the legacy identifier in a versioned mapping; native plugin permissions are explicit and deny undeclared ports/capabilities.
COMFY-CLI-CQL-E6758D59DCC2,node pack,comfyui-cogvideoxwrapper,1.5.1,,,false,comfy_cli/cql/data/supported_nodes.yaml,660,code-inferred,conflicting,Treat as a legacy compatibility/migration identity; execute only an approved Rust/WASM plugin mapping.
COMFY-CLI-CQL-C411F2CA54FE,node pack,https://github.com/glowcone/comfyui-string-converter@0e1e78f877e4d5fc2b46ace8fa21a0ef70e92f11,,,,false,comfy_cli/cql/data/supported_nodes.yaml,663,code-inferred,conflicting,Treat as a legacy compatibility/migration identity; execute only an approved Rust/WASM plugin mapping.
COMFY-CLI-CQL-69B64509B965,node pack,comfyui_face_parsing,1.0.5,,,false,comfy_cli/cql/data/supported_nodes.yaml,666,code-inferred,conflicting,Treat as a legacy compatibility/migration identity; execute only an approved Rust/WASM plugin mapping.
COMFY-CLI-CQL-C7363047AE24,node pack,nodesweet,1.0.1,,,false,comfy_cli/cql/data/supported_nodes.yaml,669,code-inferred,conflicting,Treat as a legacy compatibility/migration identity; execute only an approved Rust/WASM plugin mapping.
COMFY-CLI-CQL-C967BE46B621,node pack,https://github.com/AIrjen/OneButtonPrompt@2129c5dfe6a73d4a0cf971c3af6c3cddbd0e97f8,,,,false,comfy_cli/cql/data/supported_nodes.yaml,672,code-inferred,conflicting,Treat as a legacy compatibility/migration identity; execute only an approved Rust/WASM plugin mapping.
COMFY-CLI-CQL-009D1411225E,node policy,https://github.com/AIrjen/OneButtonPrompt@2129c5dfe6a73d4a0cf971c3af6c3cddbd0e97f8,,SavePromptToFile,WritesToDisk,true,comfy_cli/cql/data/supported_nodes.yaml,675,code-inferred,conflicting,Preserve the legacy identifier in a versioned mapping; native plugin permissions are explicit and deny undeclared ports/capabilities.
COMFY-CLI-CQL-2A519620DDF4,node pack,https://github.com/9nate-drake/Comfyui-SecNodes@af39e6260bc414873fbb2dc8df355904d1609754,,,,false,comfy_cli/cql/data/supported_nodes.yaml,679,code-inferred,conflicting,Treat as a legacy compatibility/migration identity; execute only an approved Rust/WASM plugin mapping.
COMFY-CLI-CQL-68A4F401B21A,node pack,https://github.com/kijai/ComfyUI-MimicMotionWrapper@89d0ed551dbb1e0a14e89a01d42a39e9ed755d9c,,,,false,comfy_cli/cql/data/supported_nodes.yaml,682,code-inferred,conflicting,Treat as a legacy compatibility/migration identity; execute only an approved Rust/WASM plugin mapping.
COMFY-CLI-CQL-E7B70F31D83F,node pack,basic_data_handling,1.4.0,,,false,comfy_cli/cql/data/supported_nodes.yaml,685,code-inferred,conflicting,Treat as a legacy compatibility/migration identity; execute only an approved Rust/WASM plugin mapping.
COMFY-CLI-CQL-9C9D6DF3510F,node policy,basic_data_handling,1.4.0,Basic data handling: PathLoadStringFile,ReadsArbitraryFile,true,comfy_cli/cql/data/supported_nodes.yaml,688,code-inferred,conflicting,Preserve the legacy identifier in a versioned mapping; native plugin permissions are explicit and deny undeclared ports/capabilities.
COMFY-CLI-CQL-66A7819019B4,node policy,basic_data_handling,1.4.0,Basic data handling: PathLoadImageRGB,ReadsArbitraryFile,true,comfy_cli/cql/data/supported_nodes.yaml,690,code-inferred,conflicting,Preserve the legacy identifier in a versioned mapping; native plugin permissions are explicit and deny undeclared ports/capabilities.
COMFY-CLI-CQL-1346AD41F077,node policy,basic_data_handling,1.4.0,Basic data handling: PathLoadImageRGBA,ReadsArbitraryFile,true,comfy_cli/cql/data/supported_nodes.yaml,692,code-inferred,conflicting,Preserve the legacy identifier in a versioned mapping; native plugin permissions are explicit and deny undeclared ports/capabilities.
COMFY-CLI-CQL-35840BEEEF95,node policy,basic_data_handling,1.4.0,Basic data handling: PathLoadMaskFromAlpha,ReadsArbitraryFile,true,comfy_cli/cql/data/supported_nodes.yaml,694,code-inferred,conflicting,Preserve the legacy identifier in a versioned mapping; native plugin permissions are explicit and deny undeclared ports/capabilities.
COMFY-CLI-CQL-B87EF410BAFC,node policy,basic_data_handling,1.4.0,Basic data handling: PathLoadMaskFromGreyscale,ReadsArbitraryFile,true,comfy_cli/cql/data/supported_nodes.yaml,696,code-inferred,conflicting,Preserve the legacy identifier in a versioned mapping; native plugin permissions are explicit and deny undeclared ports/capabilities.
COMFY-CLI-CQL-0FEF93465D56,node policy,basic_data_handling,1.4.0,Basic data handling: PathSaveStringFile,WritesToDisk,true,comfy_cli/cql/data/supported_nodes.yaml,698,code-inferred,conflicting,Preserve the legacy identifier in a versioned mapping; native plugin permissions are explicit and deny undeclared ports/capabilities.
COMFY-CLI-CQL-D2C8526FB4FD,node policy,basic_data_handling,1.4.0,Basic data handling: PathSaveImageRGB,WritesToDisk,true,comfy_cli/cql/data/supported_nodes.yaml,700,code-inferred,conflicting,Preserve the legacy identifier in a versioned mapping; native plugin permissions are explicit and deny undeclared ports/capabilities.
COMFY-CLI-CQL-6C0BA723826D,node policy,basic_data_handling,1.4.0,Basic data handling: PathSaveImageRGBA,WritesToDisk,true,comfy_cli/cql/data/supported_nodes.yaml,702,code-inferred,conflicting,Preserve the legacy identifier in a versioned mapping; native plugin permissions are explicit and deny undeclared ports/capabilities.
COMFY-CLI-CQL-0649F2E0D765,node policy,basic_data_handling,1.4.0,Basic data handling: PathGlob,ReadsArbitraryFile,true,comfy_cli/cql/data/supported_nodes.yaml,704,code-inferred,conflicting,Preserve the legacy identifier in a versioned mapping; native plugin permissions are explicit and deny undeclared ports/capabilities.
COMFY-CLI-CQL-F516E38CCE50,node policy,basic_data_handling,1.4.0,Basic data handling: PathListDir,ReadsArbitraryFile,true,comfy_cli/cql/data/supported_nodes.yaml,706,code-inferred,conflicting,Preserve the legacy identifier in a versioned mapping; native plugin permissions are explicit and deny undeclared ports/capabilities.
COMFY-CLI-CQL-343033214F85,node policy,basic_data_handling,1.4.0,Basic data handling: PathGetSize,ReadsArbitraryFile,true,comfy_cli/cql/data/supported_nodes.yaml,708,code-inferred,conflicting,Preserve the legacy identifier in a versioned mapping; native plugin permissions are explicit and deny undeclared ports/capabilities.
COMFY-CLI-CQL-FBBFF9EB1F04,node policy,basic_data_handling,1.4.0,Basic data handling: PathExists,ReadsArbitraryFile,true,comfy_cli/cql/data/supported_nodes.yaml,710,code-inferred,conflicting,Preserve the legacy identifier in a versioned mapping; native plugin permissions are explicit and deny undeclared ports/capabilities.
COMFY-CLI-CQL-C0F00E150886,node policy,basic_data_handling,1.4.0,Basic data handling: PathIsFile,ReadsArbitraryFile,true,comfy_cli/cql/data/supported_nodes.yaml,712,code-inferred,conflicting,Preserve the legacy identifier in a versioned mapping; native plugin permissions are explicit and deny undeclared ports/capabilities.
COMFY-CLI-CQL-CEF7ED038807,node policy,basic_data_handling,1.4.0,Basic data handling: PathIsDir,ReadsArbitraryFile,true,comfy_cli/cql/data/supported_nodes.yaml,714,code-inferred,conflicting,Preserve the legacy identifier in a versioned mapping; native plugin permissions are explicit and deny undeclared ports/capabilities.
COMFY-CLI-CQL-A0042E27E9B2,node policy,basic_data_handling,1.4.0,Basic data handling: PathExpandVars,PathParsing,true,comfy_cli/cql/data/supported_nodes.yaml,716,code-inferred,conflicting,Preserve the legacy identifier in a versioned mapping; native plugin permissions are explicit and deny undeclared ports/capabilities.
COMFY-CLI-CQL-EF7350E87A3E,node policy,basic_data_handling,1.4.0,Basic data handling: PathGetCwd,PathParsing,true,comfy_cli/cql/data/supported_nodes.yaml,718,code-inferred,conflicting,Preserve the legacy identifier in a versioned mapping; native plugin permissions are explicit and deny undeclared ports/capabilities.
COMFY-CLI-CQL-E0E56E647910,node policy,basic_data_handling,1.4.0,Basic data handling: PathAbspath,PathParsing,true,comfy_cli/cql/data/supported_nodes.yaml,720,code-inferred,conflicting,Preserve the legacy identifier in a versioned mapping; native plugin permissions are explicit and deny undeclared ports/capabilities.
COMFY-CLI-CQL-7DB90730B457,node policy,basic_data_handling,1.4.0,Basic data handling: PathBasename,PathParsing,true,comfy_cli/cql/data/supported_nodes.yaml,722,code-inferred,conflicting,Preserve the legacy identifier in a versioned mapping; native plugin permissions are explicit and deny undeclared ports/capabilities.
COMFY-CLI-CQL-D909BC663425,node policy,basic_data_handling,1.4.0,Basic data handling: PathCommonPrefix,PathParsing,true,comfy_cli/cql/data/supported_nodes.yaml,724,code-inferred,conflicting,Preserve the legacy identifier in a versioned mapping; native plugin permissions are explicit and deny undeclared ports/capabilities.
COMFY-CLI-CQL-82A7D6791000,node policy,basic_data_handling,1.4.0,Basic data handling: PathDirname,PathParsing,true,comfy_cli/cql/data/supported_nodes.yaml,726,code-inferred,conflicting,Preserve the legacy identifier in a versioned mapping; native plugin permissions are explicit and deny undeclared ports/capabilities.
COMFY-CLI-CQL-18B9DCD8948F,node policy,basic_data_handling,1.4.0,Basic data handling: PathGetExtension,PathParsing,true,comfy_cli/cql/data/supported_nodes.yaml,728,code-inferred,conflicting,Preserve the legacy identifier in a versioned mapping; native plugin permissions are explicit and deny undeclared ports/capabilities.
COMFY-CLI-CQL-41E2614D0DCE,node policy,basic_data_handling,1.4.0,Basic data handling: PathInputDir,PathParsing,true,comfy_cli/cql/data/supported_nodes.yaml,730,code-inferred,conflicting,Preserve the legacy identifier in a versioned mapping; native plugin permissions are explicit and deny undeclared ports/capabilities.
COMFY-CLI-CQL-21E32E51CA9B,node policy,basic_data_handling,1.4.0,Basic data handling: PathIsAbsolute,PathParsing,true,comfy_cli/cql/data/supported_nodes.yaml,732,code-inferred,conflicting,Preserve the legacy identifier in a versioned mapping; native plugin permissions are explicit and deny undeclared ports/capabilities.
COMFY-CLI-CQL-3CBBC07371BB,node policy,basic_data_handling,1.4.0,Basic data handling: PathJoin,PathParsing,true,comfy_cli/cql/data/supported_nodes.yaml,734,code-inferred,conflicting,Preserve the legacy identifier in a versioned mapping; native plugin permissions are explicit and deny undeclared ports/capabilities.
COMFY-CLI-CQL-95371EDF3594,node policy,basic_data_handling,1.4.0,Basic data handling: PathNormalize,PathParsing,true,comfy_cli/cql/data/supported_nodes.yaml,736,code-inferred,conflicting,Preserve the legacy identifier in a versioned mapping; native plugin permissions are explicit and deny undeclared ports/capabilities.
COMFY-CLI-CQL-EA7ED61DFEDA,node policy,basic_data_handling,1.4.0,Basic data handling: PathOutputDir,PathParsing,true,comfy_cli/cql/data/supported_nodes.yaml,738,code-inferred,conflicting,Preserve the legacy identifier in a versioned mapping; native plugin permissions are explicit and deny undeclared ports/capabilities.
COMFY-CLI-CQL-30B4CF3A88FC,node policy,basic_data_handling,1.4.0,Basic data handling: PathRelative,PathParsing,true,comfy_cli/cql/data/supported_nodes.yaml,740,code-inferred,conflicting,Preserve the legacy identifier in a versioned mapping; native plugin permissions are explicit and deny undeclared ports/capabilities.
COMFY-CLI-CQL-DB995864E1B0,node policy,basic_data_handling,1.4.0,Basic data handling: PathSetExtension,PathParsing,true,comfy_cli/cql/data/supported_nodes.yaml,742,code-inferred,conflicting,Preserve the legacy identifier in a versioned mapping; native plugin permissions are explicit and deny undeclared ports/capabilities.
COMFY-CLI-CQL-D4C54D987759,node policy,basic_data_handling,1.4.0,Basic data handling: PathSplit,PathParsing,true,comfy_cli/cql/data/supported_nodes.yaml,744,code-inferred,conflicting,Preserve the legacy identifier in a versioned mapping; native plugin permissions are explicit and deny undeclared ports/capabilities.
COMFY-CLI-CQL-73B426C1E0E5,node policy,basic_data_handling,1.4.0,Basic data handling: PathSplitExt,PathParsing,true,comfy_cli/cql/data/supported_nodes.yaml,746,code-inferred,conflicting,Preserve the legacy identifier in a versioned mapping; native plugin permissions are explicit and deny undeclared ports/capabilities.
COMFY-CLI-CQL-68E52DD05FDA,node pack,ComfyUI-MelBandRoFormer,1.0.2,,,false,comfy_cli/cql/data/supported_nodes.yaml,749,code-inferred,conflicting,Treat as a legacy compatibility/migration identity; execute only an approved Rust/WASM plugin mapping.
COMFY-CLI-CQL-2DAF5EEA0D40,node pack,https://github.com/Extraltodeus/Skimmed_CFG@b2cf6e99303f9f310054b888fa23c37da9a4d224,,,,false,comfy_cli/cql/data/supported_nodes.yaml,752,code-inferred,conflicting,Treat as a legacy compatibility/migration identity; execute only an approved Rust/WASM plugin mapping.
COMFY-CLI-CQL-8A789C4E4231,node pack,sd-dynamic-thresholding,1.0.1,,,false,comfy_cli/cql/data/supported_nodes.yaml,755,code-inferred,conflicting,Treat as a legacy compatibility/migration identity; execute only an approved Rust/WASM plugin mapping.
COMFY-CLI-CQL-279A685307A5,node pack,https://github.com/filliptm/ComfyUI_Fill-Nodes@12c5bcded72a7f2c31c3df37516987c5d3691e28,,,,false,comfy_cli/cql/data/supported_nodes.yaml,758,code-inferred,conflicting,Treat as a legacy compatibility/migration identity; execute only an approved Rust/WASM plugin mapping.
COMFY-CLI-CQL-AA6E4BECCD68,node policy,https://github.com/filliptm/ComfyUI_Fill-Nodes@12c5bcded72a7f2c31c3df37516987c5d3691e28,,FL_API_Base64_ImageLoader,DisabledOnCloud,true,comfy_cli/cql/data/supported_nodes.yaml,762,code-inferred,conflicting,Preserve the legacy identifier in a versioned mapping; native plugin permissions are explicit and deny undeclared ports/capabilities.
COMFY-CLI-CQL-CE9889E746A2,node policy,https://github.com/filliptm/ComfyUI_Fill-Nodes@12c5bcded72a7f2c31c3df37516987c5d3691e28,,FL_CodeNode,DisabledOnCloud | ReadsArbitraryFile,true,comfy_cli/cql/data/supported_nodes.yaml,764,code-inferred,conflicting,Preserve the legacy identifier in a versioned mapping; native plugin permissions are explicit and deny undeclared ports/capabilities.
COMFY-CLI-CQL-2966B115DCE9,node policy,https://github.com/filliptm/ComfyUI_Fill-Nodes@12c5bcded72a7f2c31c3df37516987c5d3691e28,,FL_JS,DisabledOnCloud,true,comfy_cli/cql/data/supported_nodes.yaml,767,code-inferred,conflicting,Preserve the legacy identifier in a versioned mapping; native plugin permissions are explicit and deny undeclared ports/capabilities.
COMFY-CLI-CQL-21D67A1A8D18,node policy,https://github.com/filliptm/ComfyUI_Fill-Nodes@12c5bcded72a7f2c31c3df37516987c5d3691e28,,FL_WF_Agent,DisabledOnCloud,true,comfy_cli/cql/data/supported_nodes.yaml,769,code-inferred,conflicting,Preserve the legacy identifier in a versioned mapping; native plugin permissions are explicit and deny undeclared ports/capabilities.
COMFY-CLI-CQL-C50DC6DB57A3,node policy,https://github.com/filliptm/ComfyUI_Fill-Nodes@12c5bcded72a7f2c31c3df37516987c5d3691e28,,FL_SystemCheck,DisabledOnCloud | HasCustomEndpoints,true,comfy_cli/cql/data/supported_nodes.yaml,771,code-inferred,conflicting,Preserve the legacy identifier in a versioned mapping; native plugin permissions are explicit and deny undeclared ports/capabilities.
COMFY-CLI-CQL-78033D3C283E,node policy,https://github.com/filliptm/ComfyUI_Fill-Nodes@12c5bcded72a7f2c31c3df37516987c5d3691e28,,FL_Shadertoy,DisabledOnCloud,true,comfy_cli/cql/data/supported_nodes.yaml,774,code-inferred,conflicting,Preserve the legacy identifier in a versioned mapping; native plugin permissions are explicit and deny undeclared ports/capabilities.
COMFY-CLI-CQL-4982878DDAE9,node policy,https://github.com/filliptm/ComfyUI_Fill-Nodes@12c5bcded72a7f2c31c3df37516987c5d3691e28,,FL_InfiniteZoom,DisabledOnCloud,true,comfy_cli/cql/data/supported_nodes.yaml,776,code-inferred,conflicting,Preserve the legacy identifier in a versioned mapping; native plugin permissions are explicit and deny undeclared ports/capabilities.
COMFY-CLI-CQL-B8DF62B72C64,node policy,https://github.com/filliptm/ComfyUI_Fill-Nodes@12c5bcded72a7f2c31c3df37516987c5d3691e28,,FL_PaperDrawn,DisabledOnCloud,true,comfy_cli/cql/data/supported_nodes.yaml,778,code-inferred,conflicting,Preserve the legacy identifier in a versioned mapping; native plugin permissions are explicit and deny undeclared ports/capabilities.
COMFY-CLI-CQL-1AF53A007CBD,node policy,https://github.com/filliptm/ComfyUI_Fill-Nodes@12c5bcded72a7f2c31c3df37516987c5d3691e28,,FL_ProResVideo,DisabledOnCloud | WritesToDisk | ReadsArbitraryFile,true,comfy_cli/cql/data/supported_nodes.yaml,780,code-inferred,conflicting,Preserve the legacy identifier in a versioned mapping; native plugin permissions are explicit and deny undeclared ports/capabilities.
COMFY-CLI-CQL-BB8F92B0C89A,node policy,https://github.com/filliptm/ComfyUI_Fill-Nodes@12c5bcded72a7f2c31c3df37516987c5d3691e28,,FL_VideoCut,DisabledOnCloud | WritesToDisk,true,comfy_cli/cql/data/supported_nodes.yaml,784,code-inferred,conflicting,Preserve the legacy identifier in a versioned mapping; native plugin permissions are explicit and deny undeclared ports/capabilities.
COMFY-CLI-CQL-98554136C84E,node policy,https://github.com/filliptm/ComfyUI_Fill-Nodes@12c5bcded72a7f2c31c3df37516987c5d3691e28,,FL_LoadImage,HasCustomEndpoints | ReadsArbitraryFile,true,comfy_cli/cql/data/supported_nodes.yaml,787,code-inferred,conflicting,Preserve the legacy identifier in a versioned mapping; native plugin permissions are explicit and deny undeclared ports/capabilities.
COMFY-CLI-CQL-D6DC79DA7BA3,node policy,https://github.com/filliptm/ComfyUI_Fill-Nodes@12c5bcded72a7f2c31c3df37516987c5d3691e28,,FL_ImagePicker,HasCustomEndpoints | Stateful,true,comfy_cli/cql/data/supported_nodes.yaml,790,code-inferred,conflicting,Preserve the legacy identifier in a versioned mapping; native plugin permissions are explicit and deny undeclared ports/capabilities.
COMFY-CLI-CQL-2581A22D4F16,node policy,https://github.com/filliptm/ComfyUI_Fill-Nodes@12c5bcded72a7f2c31c3df37516987c5d3691e28,,FL_TimeLine,HasCustomEndpoints,true,comfy_cli/cql/data/supported_nodes.yaml,793,code-inferred,conflicting,Preserve the legacy identifier in a versioned mapping; native plugin permissions are explicit and deny undeclared ports/capabilities.
COMFY-CLI-CQL-DAA661B25287,node policy,https://github.com/filliptm/ComfyUI_Fill-Nodes@12c5bcded72a7f2c31c3df37516987c5d3691e28,,FL_DirectoryCrawl,ReadsArbitraryFile,true,comfy_cli/cql/data/supported_nodes.yaml,795,code-inferred,conflicting,Preserve the legacy identifier in a versioned mapping; native plugin permissions are explicit and deny undeclared ports/capabilities.
COMFY-CLI-CQL-005056C31230,node policy,https://github.com/filliptm/ComfyUI_Fill-Nodes@12c5bcded72a7f2c31c3df37516987c5d3691e28,,FL_ModelInspector,ReadsArbitraryFile,true,comfy_cli/cql/data/supported_nodes.yaml,797,code-inferred,conflicting,Preserve the legacy identifier in a versioned mapping; native plugin permissions are explicit and deny undeclared ports/capabilities.
COMFY-CLI-CQL-30834E7EB873,node policy,https://github.com/filliptm/ComfyUI_Fill-Nodes@12c5bcded72a7f2c31c3df37516987c5d3691e28,,FL_ImageRandomizer,ReadsArbitraryFile,true,comfy_cli/cql/data/supported_nodes.yaml,799,code-inferred,conflicting,Preserve the legacy identifier in a versioned mapping; native plugin permissions are explicit and deny undeclared ports/capabilities.
COMFY-CLI-CQL-70C552968A06,node policy,https://github.com/filliptm/ComfyUI_Fill-Nodes@12c5bcded72a7f2c31c3df37516987c5d3691e28,,FL_NFTGenerator,ReadsArbitraryFile,true,comfy_cli/cql/data/supported_nodes.yaml,801,code-inferred,conflicting,Preserve the legacy identifier in a versioned mapping; native plugin permissions are explicit and deny undeclared ports/capabilities.
COMFY-CLI-CQL-33695BA5A3D3,node policy,https://github.com/filliptm/ComfyUI_Fill-Nodes@12c5bcded72a7f2c31c3df37516987c5d3691e28,,FL_CaptionToCSV,ReadsArbitraryFile,true,comfy_cli/cql/data/supported_nodes.yaml,803,code-inferred,conflicting,Preserve the legacy identifier in a versioned mapping; native plugin permissions are explicit and deny undeclared ports/capabilities.
COMFY-CLI-CQL-084BF47CA23A,node policy,https://github.com/filliptm/ComfyUI_Fill-Nodes@12c5bcded72a7f2c31c3df37516987c5d3691e28,,FL_LoadCSV,ReadsArbitraryFile,true,comfy_cli/cql/data/supported_nodes.yaml,805,code-inferred,conflicting,Preserve the legacy identifier in a versioned mapping; native plugin permissions are explicit and deny undeclared ports/capabilities.
COMFY-CLI-CQL-68E82D1DF1FA,node policy,https://github.com/filliptm/ComfyUI_Fill-Nodes@12c5bcded72a7f2c31c3df37516987c5d3691e28,,FL_WordFrequencyGraph,ReadsArbitraryFile,true,comfy_cli/cql/data/supported_nodes.yaml,807,code-inferred,conflicting,Preserve the legacy identifier in a versioned mapping; native plugin permissions are explicit and deny undeclared ports/capabilities.
COMFY-CLI-CQL-70F93AF718A5,node policy,https://github.com/filliptm/ComfyUI_Fill-Nodes@12c5bcded72a7f2c31c3df37516987c5d3691e28,,FL_ImageCaptionLayout,ReadsArbitraryFile,true,comfy_cli/cql/data/supported_nodes.yaml,809,code-inferred,conflicting,Preserve the legacy identifier in a versioned mapping; native plugin permissions are explicit and deny undeclared ports/capabilities.
COMFY-CLI-CQL-30F4CCC1AF48,node policy,https://github.com/filliptm/ComfyUI_Fill-Nodes@12c5bcded72a7f2c31c3df37516987c5d3691e28,,FL_PDFLoader,ReadsArbitraryFile,true,comfy_cli/cql/data/supported_nodes.yaml,811,code-inferred,conflicting,Preserve the legacy identifier in a versioned mapping; native plugin permissions are explicit and deny undeclared ports/capabilities.
COMFY-CLI-CQL-14673112C712,node policy,https://github.com/filliptm/ComfyUI_Fill-Nodes@12c5bcded72a7f2c31c3df37516987c5d3691e28,,FL_BulkPDFLoader,ReadsArbitraryFile,true,comfy_cli/cql/data/supported_nodes.yaml,813,code-inferred,conflicting,Preserve the legacy identifier in a versioned mapping; native plugin permissions are explicit and deny undeclared ports/capabilities.
COMFY-CLI-CQL-325197C7AF69,node policy,https://github.com/filliptm/ComfyUI_Fill-Nodes@12c5bcded72a7f2c31c3df37516987c5d3691e28,,FL_ZipDirectory,ReadsArbitraryFile,true,comfy_cli/cql/data/supported_nodes.yaml,815,code-inferred,conflicting,Preserve the legacy identifier in a versioned mapping; native plugin permissions are explicit and deny undeclared ports/capabilities.
COMFY-CLI-CQL-982E374E9974,node policy,https://github.com/filliptm/ComfyUI_Fill-Nodes@12c5bcded72a7f2c31c3df37516987c5d3691e28,,FL_SaveImages,WritesToDisk | ReadsArbitraryFile,true,comfy_cli/cql/data/supported_nodes.yaml,817,code-inferred,conflicting,Preserve the legacy identifier in a versioned mapping; native plugin permissions are explicit and deny undeclared ports/capabilities.
COMFY-CLI-CQL-ED7725AEE41E,node policy,https://github.com/filliptm/ComfyUI_Fill-Nodes@12c5bcded72a7f2c31c3df37516987c5d3691e28,,FL_SaveWebM,WritesToDisk | ReadsArbitraryFile,true,comfy_cli/cql/data/supported_nodes.yaml,820,code-inferred,conflicting,Preserve the legacy identifier in a versioned mapping; native plugin permissions are explicit and deny undeclared ports/capabilities.
COMFY-CLI-CQL-A04368710537,node policy,https://github.com/filliptm/ComfyUI_Fill-Nodes@12c5bcded72a7f2c31c3df37516987c5d3691e28,,FL_CaptionSaver_V2,WritesToDisk | ReadsArbitraryFile,true,comfy_cli/cql/data/supported_nodes.yaml,823,code-inferred,conflicting,Preserve the legacy identifier in a versioned mapping; native plugin permissions are explicit and deny undeclared ports/capabilities.
COMFY-CLI-CQL-87B2044E50AF,node policy,https://github.com/filliptm/ComfyUI_Fill-Nodes@12c5bcded72a7f2c31c3df37516987c5d3691e28,,FL_MirrorAndAppendCaptions,WritesToDisk | ReadsArbitraryFile,true,comfy_cli/cql/data/supported_nodes.yaml,826,code-inferred,conflicting,Preserve the legacy identifier in a versioned mapping; native plugin permissions are explicit and deny undeclared ports/capabilities.
COMFY-CLI-CQL-006098E47530,node policy,https://github.com/filliptm/ComfyUI_Fill-Nodes@12c5bcded72a7f2c31c3df37516987c5d3691e28,,FL_ImageCaptionLayoutPDF,WritesToDisk | ReadsArbitraryFile,true,comfy_cli/cql/data/supported_nodes.yaml,829,code-inferred,conflicting,Preserve the legacy identifier in a versioned mapping; native plugin permissions are explicit and deny undeclared ports/capabilities.
COMFY-CLI-CQL-A91C640144DB,node policy,https://github.com/filliptm/ComfyUI_Fill-Nodes@12c5bcded72a7f2c31c3df37516987c5d3691e28,,FL_ZipSave,WritesToDisk | ReadsArbitraryFile,true,comfy_cli/cql/data/supported_nodes.yaml,832,code-inferred,conflicting,Preserve the legacy identifier in a versioned mapping; native plugin permissions are explicit and deny undeclared ports/capabilities.
COMFY-CLI-CQL-09D23F6DAEB5,node policy,https://github.com/filliptm/ComfyUI_Fill-Nodes@12c5bcded72a7f2c31c3df37516987c5d3691e28,,FL_ImageCaptionSaver,WritesToDisk,true,comfy_cli/cql/data/supported_nodes.yaml,835,code-inferred,conflicting,Preserve the legacy identifier in a versioned mapping; native plugin permissions are explicit and deny undeclared ports/capabilities.
COMFY-CLI-CQL-50091ADB888F,node policy,https://github.com/filliptm/ComfyUI_Fill-Nodes@12c5bcded72a7f2c31c3df37516987c5d3691e28,,FL_VideoCaptionSaver,WritesToDisk | CreatesLargeOutputs,true,comfy_cli/cql/data/supported_nodes.yaml,837,code-inferred,conflicting,Preserve the legacy identifier in a versioned mapping; native plugin permissions are explicit and deny undeclared ports/capabilities.
COMFY-CLI-CQL-3FA3B087B91C,node policy,https://github.com/filliptm/ComfyUI_Fill-Nodes@12c5bcded72a7f2c31c3df37516987c5d3691e28,,FL_SaveCSV,WritesToDisk,true,comfy_cli/cql/data/supported_nodes.yaml,840,code-inferred,conflicting,Preserve the legacy identifier in a versioned mapping; native plugin permissions are explicit and deny undeclared ports/capabilities.
COMFY-CLI-CQL-D5878E1DA121,node policy,https://github.com/filliptm/ComfyUI_Fill-Nodes@12c5bcded72a7f2c31c3df37516987c5d3691e28,,FL_PDFSaver,WritesToDisk,true,comfy_cli/cql/data/supported_nodes.yaml,842,code-inferred,conflicting,Preserve the legacy identifier in a versioned mapping; native plugin permissions are explicit and deny undeclared ports/capabilities.
COMFY-CLI-CQL-9565108223D8,node policy,https://github.com/filliptm/ComfyUI_Fill-Nodes@12c5bcded72a7f2c31c3df37516987c5d3691e28,,FL_API_ImageSaver,WritesToDisk,true,comfy_cli/cql/data/supported_nodes.yaml,844,code-inferred,conflicting,Preserve the legacy identifier in a versioned mapping; native plugin permissions are explicit and deny undeclared ports/capabilities.
