surface,member,interface,consumer,feature_id,source,contract,trust_boundary,evidence_level,source_signature,signature_confidence,unresolved_schema
window.__comfyTitlePopup,pickerSettingsExportSnapshot,ComfyTitlePopupBridge,title popup,COMFY-DESKTOP-121,projects/comfy/Comfy-Desktop/src/preload/comfyTitlePopupPreload.ts:297,"Exact source signature: projects/comfy/Comfy-Desktop/src/preload/comfyTitlePopupPreload.ts:297 (source) => L297: pickerSettingsExportSnapshot( | L298: installationId: string, | L299: filename: string, | L300: ): Promise<{ ok: boolean; message?: string }>; Callback members return the source-declared unsubscribe/result type; properties and calls preserve the declared argument and return types.; The static declaration for window.__comfyTitlePopup.pickerSettingsExportSnapshot does not prove runtime structured-clone values, rejected-error serialization, callback timing/unsubscribe cleanup, or version skew; validate those through the mapped IPC channel and VAL-DESKTOP-001.",contextBridge exposure; no direct ipcRenderer or Node primitive is exposed.,code-inferred,"projects/comfy/Comfy-Desktop/src/preload/comfyTitlePopupPreload.ts:297 (source) => L297: pickerSettingsExportSnapshot( | L298: installationId: string, | L299: filename: string, | L300: ): Promise<{ ok: boolean; message?: string }>",typed-static-signature,"The static declaration for window.__comfyTitlePopup.pickerSettingsExportSnapshot does not prove runtime structured-clone values, rejected-error serialization, callback timing/unsubscribe cleanup, or version skew; validate those through the mapped IPC channel and VAL-DESKTOP-001."
window.__comfyTitlePopup,pickerSettingsExportAllSnapshots,ComfyTitlePopupBridge,title popup,COMFY-DESKTOP-121,projects/comfy/Comfy-Desktop/src/preload/comfyTitlePopupPreload.ts:301,"Exact source signature: projects/comfy/Comfy-Desktop/src/preload/comfyTitlePopupPreload.ts:301 (source) => L301: pickerSettingsExportAllSnapshots( | L302: installationId: string, | L303: ): Promise<{ ok: boolean; message?: string }>; Callback members return the source-declared unsubscribe/result type; properties and calls preserve the declared argument and return types.; The static declaration for window.__comfyTitlePopup.pickerSettingsExportAllSnapshots does not prove runtime structured-clone values, rejected-error serialization, callback timing/unsubscribe cleanup, or version skew; validate those through the mapped IPC channel and VAL-DESKTOP-001.",contextBridge exposure; no direct ipcRenderer or Node primitive is exposed.,code-inferred,"projects/comfy/Comfy-Desktop/src/preload/comfyTitlePopupPreload.ts:301 (source) => L301: pickerSettingsExportAllSnapshots( | L302: installationId: string, | L303: ): Promise<{ ok: boolean; message?: string }>",typed-static-signature,"The static declaration for window.__comfyTitlePopup.pickerSettingsExportAllSnapshots does not prove runtime structured-clone values, rejected-error serialization, callback timing/unsubscribe cleanup, or version skew; validate those through the mapped IPC channel and VAL-DESKTOP-001."
window.__comfyTitlePopup,pickerSettingsImportSnapshotsPreview,ComfyTitlePopupBridge,title popup,COMFY-DESKTOP-121,projects/comfy/Comfy-Desktop/src/preload/comfyTitlePopupPreload.ts:304,"Exact source signature: projects/comfy/Comfy-Desktop/src/preload/comfyTitlePopupPreload.ts:304 (source) => L304: pickerSettingsImportSnapshotsPreview(): Promise<{ | L305: ok: boolean | L306: preview?: Record<string, unknown> | L307: message?: string | L308: }> | L309: pickerSettingsImportSnapshotsDiff( | L310: installationId: string, | L311: ): Promise<{ ok: boolean; diff?: Record<string, unknown>; message?: string }>; Callback members return the source-declared unsubscribe/result type; properties and calls preserve the declared argument and return types.; The static declaration for window.__comfyTitlePopup.pickerSettingsImportSnapshotsPreview does not prove runtime structured-clone values, rejected-error serialization, callback timing/unsubscribe cleanup, or version skew; validate those through the mapped IPC channel and VAL-DESKTOP-001.",contextBridge exposure; no direct ipcRenderer or Node primitive is exposed.,code-inferred,"projects/comfy/Comfy-Desktop/src/preload/comfyTitlePopupPreload.ts:304 (source) => L304: pickerSettingsImportSnapshotsPreview(): Promise<{ | L305: ok: boolean | L306: preview?: Record<string, unknown> | L307: message?: string | L308: }> | L309: pickerSettingsImportSnapshotsDiff( | L310: installationId: string, | L311: ): Promise<{ ok: boolean; diff?: Record<string, unknown>; message?: string }>",typed-static-signature,"The static declaration for window.__comfyTitlePopup.pickerSettingsImportSnapshotsPreview does not prove runtime structured-clone values, rejected-error serialization, callback timing/unsubscribe cleanup, or version skew; validate those through the mapped IPC channel and VAL-DESKTOP-001."
window.__comfyTitlePopup,pickerSettingsImportSnapshotsDiff,ComfyTitlePopupBridge,title popup,COMFY-DESKTOP-121,projects/comfy/Comfy-Desktop/src/preload/comfyTitlePopupPreload.ts:309,"Exact source signature: projects/comfy/Comfy-Desktop/src/preload/comfyTitlePopupPreload.ts:309 (source) => L309: pickerSettingsImportSnapshotsDiff( | L310: installationId: string, | L311: ): Promise<{ ok: boolean; diff?: Record<string, unknown>; message?: string }>; Callback members return the source-declared unsubscribe/result type; properties and calls preserve the declared argument and return types.; The static declaration for window.__comfyTitlePopup.pickerSettingsImportSnapshotsDiff does not prove runtime structured-clone values, rejected-error serialization, callback timing/unsubscribe cleanup, or version skew; validate those through the mapped IPC channel and VAL-DESKTOP-001.",contextBridge exposure; no direct ipcRenderer or Node primitive is exposed.,code-inferred,"projects/comfy/Comfy-Desktop/src/preload/comfyTitlePopupPreload.ts:309 (source) => L309: pickerSettingsImportSnapshotsDiff( | L310: installationId: string, | L311: ): Promise<{ ok: boolean; diff?: Record<string, unknown>; message?: string }>",typed-static-signature,"The static declaration for window.__comfyTitlePopup.pickerSettingsImportSnapshotsDiff does not prove runtime structured-clone values, rejected-error serialization, callback timing/unsubscribe cleanup, or version skew; validate those through the mapped IPC channel and VAL-DESKTOP-001."
window.__comfyTitlePopup,pickerSettingsImportSnapshotsConfirm,ComfyTitlePopupBridge,title popup,COMFY-DESKTOP-121,projects/comfy/Comfy-Desktop/src/preload/comfyTitlePopupPreload.ts:312,"Exact source signature: projects/comfy/Comfy-Desktop/src/preload/comfyTitlePopupPreload.ts:312 (source) => L312: pickerSettingsImportSnapshotsConfirm(installationId: string): Promise<{ | L313: ok: boolean | L314: imported?: number | L315: restoreFile?: string | L316: message?: string | L317: }> | L318: pickerSettingsPreviewSnapshotFile(): Promise<{ | L319: ok: boolean | L320: preview?: Record<string, unknown> | L321: message?: string | L322: }> | L323: pickerSettingsGetComfyArgs( | L324: installationId: string, | L325: ): Promise<{ args: Record<string, unknown>[]; error?: string } | null>; Callback members return the source-declared unsubscribe/result type; properties and calls preserve the declared argument and return types.; The static declaration for window.__comfyTitlePopup.pickerSettingsImportSnapshotsConfirm does not prove runtime structured-clone values, rejected-error serialization, callback timing/unsubscribe cleanup, or version skew; validate those through the mapped IPC channel and VAL-DESKTOP-001.",contextBridge exposure; no direct ipcRenderer or Node primitive is exposed.,code-inferred,"projects/comfy/Comfy-Desktop/src/preload/comfyTitlePopupPreload.ts:312 (source) => L312: pickerSettingsImportSnapshotsConfirm(installationId: string): Promise<{ | L313: ok: boolean | L314: imported?: number | L315: restoreFile?: string | L316: message?: string | L317: }> | L318: pickerSettingsPreviewSnapshotFile(): Promise<{ | L319: ok: boolean | L320: preview?: Record<string, unknown> | L321: message?: string | L322: }> | L323: pickerSettingsGetComfyArgs( | L324: installationId: string, | L325: ): Promise<{ args: Record<string, unknown>[]; error?: string } | null>",typed-static-signature,"The static declaration for window.__comfyTitlePopup.pickerSettingsImportSnapshotsConfirm does not prove runtime structured-clone values, rejected-error serialization, callback timing/unsubscribe cleanup, or version skew; validate those through the mapped IPC channel and VAL-DESKTOP-001."
window.__comfyTitlePopup,pickerSettingsPreviewSnapshotFile,ComfyTitlePopupBridge,title popup,COMFY-DESKTOP-121,projects/comfy/Comfy-Desktop/src/preload/comfyTitlePopupPreload.ts:318,"Exact source signature: projects/comfy/Comfy-Desktop/src/preload/comfyTitlePopupPreload.ts:318 (source) => L318: pickerSettingsPreviewSnapshotFile(): Promise<{ | L319: ok: boolean | L320: preview?: Record<string, unknown> | L321: message?: string | L322: }> | L323: pickerSettingsGetComfyArgs( | L324: installationId: string, | L325: ): Promise<{ args: Record<string, unknown>[]; error?: string } | null>; Callback members return the source-declared unsubscribe/result type; properties and calls preserve the declared argument and return types.; The static declaration for window.__comfyTitlePopup.pickerSettingsPreviewSnapshotFile does not prove runtime structured-clone values, rejected-error serialization, callback timing/unsubscribe cleanup, or version skew; validate those through the mapped IPC channel and VAL-DESKTOP-001.",contextBridge exposure; no direct ipcRenderer or Node primitive is exposed.,code-inferred,"projects/comfy/Comfy-Desktop/src/preload/comfyTitlePopupPreload.ts:318 (source) => L318: pickerSettingsPreviewSnapshotFile(): Promise<{ | L319: ok: boolean | L320: preview?: Record<string, unknown> | L321: message?: string | L322: }> | L323: pickerSettingsGetComfyArgs( | L324: installationId: string, | L325: ): Promise<{ args: Record<string, unknown>[]; error?: string } | null>",typed-static-signature,"The static declaration for window.__comfyTitlePopup.pickerSettingsPreviewSnapshotFile does not prove runtime structured-clone values, rejected-error serialization, callback timing/unsubscribe cleanup, or version skew; validate those through the mapped IPC channel and VAL-DESKTOP-001."
window.__comfyTitlePopup,pickerSettingsGetComfyArgs,ComfyTitlePopupBridge,title popup,COMFY-DESKTOP-149,projects/comfy/Comfy-Desktop/src/preload/comfyTitlePopupPreload.ts:323,"Exact source signature: projects/comfy/Comfy-Desktop/src/preload/comfyTitlePopupPreload.ts:323 (source) => L323: pickerSettingsGetComfyArgs( | L324: installationId: string, | L325: ): Promise<{ args: Record<string, unknown>[]; error?: string } | null>; Callback members return the source-declared unsubscribe/result type; properties and calls preserve the declared argument and return types.; The static declaration for window.__comfyTitlePopup.pickerSettingsGetComfyArgs does not prove runtime structured-clone values, rejected-error serialization, callback timing/unsubscribe cleanup, or version skew; validate those through the mapped IPC channel and VAL-DESKTOP-001.",contextBridge exposure; no direct ipcRenderer or Node primitive is exposed.,code-inferred,"projects/comfy/Comfy-Desktop/src/preload/comfyTitlePopupPreload.ts:323 (source) => L323: pickerSettingsGetComfyArgs( | L324: installationId: string, | L325: ): Promise<{ args: Record<string, unknown>[]; error?: string } | null>",typed-static-signature,"The static declaration for window.__comfyTitlePopup.pickerSettingsGetComfyArgs does not prove runtime structured-clone values, rejected-error serialization, callback timing/unsubscribe cleanup, or version skew; validate those through the mapped IPC channel and VAL-DESKTOP-001."
window.__comfyTitlePopup,pickerSettingsBrowseFolder,ComfyTitlePopupBridge,title popup,COMFY-DESKTOP-149,projects/comfy/Comfy-Desktop/src/preload/comfyTitlePopupPreload.ts:326,"Exact source signature: projects/comfy/Comfy-Desktop/src/preload/comfyTitlePopupPreload.ts:326 (source) => L326: pickerSettingsBrowseFolder(opts?: { defaultPath?: string }): Promise<string | null>; Callback members return the source-declared unsubscribe/result type; properties and calls preserve the declared argument and return types.; The static declaration for window.__comfyTitlePopup.pickerSettingsBrowseFolder does not prove runtime structured-clone values, rejected-error serialization, callback timing/unsubscribe cleanup, or version skew; validate those through the mapped IPC channel and VAL-DESKTOP-001.",contextBridge exposure; no direct ipcRenderer or Node primitive is exposed.,code-inferred,projects/comfy/Comfy-Desktop/src/preload/comfyTitlePopupPreload.ts:326 (source) => L326: pickerSettingsBrowseFolder(opts?: { defaultPath?: string }): Promise<string | null>,typed-static-signature,"The static declaration for window.__comfyTitlePopup.pickerSettingsBrowseFolder does not prove runtime structured-clone values, rejected-error serialization, callback timing/unsubscribe cleanup, or version skew; validate those through the mapped IPC channel and VAL-DESKTOP-001."
window.__comfyTitlePopup,pickerSettingsCancelOperation,ComfyTitlePopupBridge,title popup,COMFY-DESKTOP-149,projects/comfy/Comfy-Desktop/src/preload/comfyTitlePopupPreload.ts:327,"Exact source signature: projects/comfy/Comfy-Desktop/src/preload/comfyTitlePopupPreload.ts:327 (source) => L327: pickerSettingsCancelOperation(installationId: string): Promise<void>; Callback members return the source-declared unsubscribe/result type; properties and calls preserve the declared argument and return types.; The static declaration for window.__comfyTitlePopup.pickerSettingsCancelOperation does not prove runtime structured-clone values, rejected-error serialization, callback timing/unsubscribe cleanup, or version skew; validate those through the mapped IPC channel and VAL-DESKTOP-001.",contextBridge exposure; no direct ipcRenderer or Node primitive is exposed.,code-inferred,projects/comfy/Comfy-Desktop/src/preload/comfyTitlePopupPreload.ts:327 (source) => L327: pickerSettingsCancelOperation(installationId: string): Promise<void>,typed-static-signature,"The static declaration for window.__comfyTitlePopup.pickerSettingsCancelOperation does not prove runtime structured-clone values, rejected-error serialization, callback timing/unsubscribe cleanup, or version skew; validate those through the mapped IPC channel and VAL-DESKTOP-001."
window.__comfyTitlePopup,pickerSettingsPreviewDesktopMigration,ComfyTitlePopupBridge,title popup,COMFY-DESKTOP-149,projects/comfy/Comfy-Desktop/src/preload/comfyTitlePopupPreload.ts:328,"Exact source signature: projects/comfy/Comfy-Desktop/src/preload/comfyTitlePopupPreload.ts:328 (source) => L328: pickerSettingsPreviewDesktopMigration( | L329: installationId: string, | L330: desktopId: string, | L331: ): Promise<Record<string, unknown>>; Callback members return the source-declared unsubscribe/result type; properties and calls preserve the declared argument and return types.; The static declaration for window.__comfyTitlePopup.pickerSettingsPreviewDesktopMigration does not prove runtime structured-clone values, rejected-error serialization, callback timing/unsubscribe cleanup, or version skew; validate those through the mapped IPC channel and VAL-DESKTOP-001.",contextBridge exposure; no direct ipcRenderer or Node primitive is exposed.,code-inferred,"projects/comfy/Comfy-Desktop/src/preload/comfyTitlePopupPreload.ts:328 (source) => L328: pickerSettingsPreviewDesktopMigration( | L329: installationId: string, | L330: desktopId: string, | L331: ): Promise<Record<string, unknown>>",typed-static-signature,"The static declaration for window.__comfyTitlePopup.pickerSettingsPreviewDesktopMigration does not prove runtime structured-clone values, rejected-error serialization, callback timing/unsubscribe cleanup, or version skew; validate those through the mapped IPC channel and VAL-DESKTOP-001."
window.__comfyTitlePopup,pickerSettingsPreviewLocalMigration,ComfyTitlePopupBridge,title popup,COMFY-DESKTOP-149,projects/comfy/Comfy-Desktop/src/preload/comfyTitlePopupPreload.ts:332,"Exact source signature: projects/comfy/Comfy-Desktop/src/preload/comfyTitlePopupPreload.ts:332 (source) => L332: pickerSettingsPreviewLocalMigration( | L333: installationId: string, | L334: ): Promise<Record<string, unknown>>; Callback members return the source-declared unsubscribe/result type; properties and calls preserve the declared argument and return types.; The static declaration for window.__comfyTitlePopup.pickerSettingsPreviewLocalMigration does not prove runtime structured-clone values, rejected-error serialization, callback timing/unsubscribe cleanup, or version skew; validate those through the mapped IPC channel and VAL-DESKTOP-001.",contextBridge exposure; no direct ipcRenderer or Node primitive is exposed.,code-inferred,"projects/comfy/Comfy-Desktop/src/preload/comfyTitlePopupPreload.ts:332 (source) => L332: pickerSettingsPreviewLocalMigration( | L333: installationId: string, | L334: ): Promise<Record<string, unknown>>",typed-static-signature,"The static declaration for window.__comfyTitlePopup.pickerSettingsPreviewLocalMigration does not prove runtime structured-clone values, rejected-error serialization, callback timing/unsubscribe cleanup, or version skew; validate those through the mapped IPC channel and VAL-DESKTOP-001."
window.__comfyTitlePopup,terminalSubscribe,ComfyTitlePopupBridge,title popup,COMFY-DESKTOP-091,projects/comfy/Comfy-Desktop/src/preload/comfyTitlePopupPreload.ts:337,"Exact source signature: projects/comfy/Comfy-Desktop/src/preload/comfyTitlePopupPreload.ts:337 (source) => L337: terminalSubscribe(installationId: string): Promise<TerminalRestore>; Callback members return the source-declared unsubscribe/result type; properties and calls preserve the declared argument and return types.; The static declaration for window.__comfyTitlePopup.terminalSubscribe does not prove runtime structured-clone values, rejected-error serialization, callback timing/unsubscribe cleanup, or version skew; validate those through the mapped IPC channel and VAL-DESKTOP-001.",contextBridge exposure; no direct ipcRenderer or Node primitive is exposed.,code-inferred,projects/comfy/Comfy-Desktop/src/preload/comfyTitlePopupPreload.ts:337 (source) => L337: terminalSubscribe(installationId: string): Promise<TerminalRestore>,typed-static-signature,"The static declaration for window.__comfyTitlePopup.terminalSubscribe does not prove runtime structured-clone values, rejected-error serialization, callback timing/unsubscribe cleanup, or version skew; validate those through the mapped IPC channel and VAL-DESKTOP-001."
window.__comfyTitlePopup,terminalUnsubscribe,ComfyTitlePopupBridge,title popup,COMFY-DESKTOP-091,projects/comfy/Comfy-Desktop/src/preload/comfyTitlePopupPreload.ts:338,"Exact source signature: projects/comfy/Comfy-Desktop/src/preload/comfyTitlePopupPreload.ts:338 (source) => L338: terminalUnsubscribe(installationId: string): Promise<void>; Callback members return the source-declared unsubscribe/result type; properties and calls preserve the declared argument and return types.; The static declaration for window.__comfyTitlePopup.terminalUnsubscribe does not prove runtime structured-clone values, rejected-error serialization, callback timing/unsubscribe cleanup, or version skew; validate those through the mapped IPC channel and VAL-DESKTOP-001.",contextBridge exposure; no direct ipcRenderer or Node primitive is exposed.,code-inferred,projects/comfy/Comfy-Desktop/src/preload/comfyTitlePopupPreload.ts:338 (source) => L338: terminalUnsubscribe(installationId: string): Promise<void>,typed-static-signature,"The static declaration for window.__comfyTitlePopup.terminalUnsubscribe does not prove runtime structured-clone values, rejected-error serialization, callback timing/unsubscribe cleanup, or version skew; validate those through the mapped IPC channel and VAL-DESKTOP-001."
window.__comfyTitlePopup,terminalWrite,ComfyTitlePopupBridge,title popup,COMFY-DESKTOP-091,projects/comfy/Comfy-Desktop/src/preload/comfyTitlePopupPreload.ts:339,"Exact source signature: projects/comfy/Comfy-Desktop/src/preload/comfyTitlePopupPreload.ts:339 (source) => L339: terminalWrite(installationId: string, data: string): Promise<void>; Callback members return the source-declared unsubscribe/result type; properties and calls preserve the declared argument and return types.; The static declaration for window.__comfyTitlePopup.terminalWrite does not prove runtime structured-clone values, rejected-error serialization, callback timing/unsubscribe cleanup, or version skew; validate those through the mapped IPC channel and VAL-DESKTOP-001.",contextBridge exposure; no direct ipcRenderer or Node primitive is exposed.,code-inferred,"projects/comfy/Comfy-Desktop/src/preload/comfyTitlePopupPreload.ts:339 (source) => L339: terminalWrite(installationId: string, data: string): Promise<void>",typed-static-signature,"The static declaration for window.__comfyTitlePopup.terminalWrite does not prove runtime structured-clone values, rejected-error serialization, callback timing/unsubscribe cleanup, or version skew; validate those through the mapped IPC channel and VAL-DESKTOP-001."
window.__comfyTitlePopup,terminalResize,ComfyTitlePopupBridge,title popup,COMFY-DESKTOP-091,projects/comfy/Comfy-Desktop/src/preload/comfyTitlePopupPreload.ts:340,"Exact source signature: projects/comfy/Comfy-Desktop/src/preload/comfyTitlePopupPreload.ts:340 (source) => L340: terminalResize(installationId: string, cols: number, rows: number): Promise<void>; Callback members return the source-declared unsubscribe/result type; properties and calls preserve the declared argument and return types.; The static declaration for window.__comfyTitlePopup.terminalResize does not prove runtime structured-clone values, rejected-error serialization, callback timing/unsubscribe cleanup, or version skew; validate those through the mapped IPC channel and VAL-DESKTOP-001.",contextBridge exposure; no direct ipcRenderer or Node primitive is exposed.,code-inferred,"projects/comfy/Comfy-Desktop/src/preload/comfyTitlePopupPreload.ts:340 (source) => L340: terminalResize(installationId: string, cols: number, rows: number): Promise<void>",typed-static-signature,"The static declaration for window.__comfyTitlePopup.terminalResize does not prove runtime structured-clone values, rejected-error serialization, callback timing/unsubscribe cleanup, or version skew; validate those through the mapped IPC channel and VAL-DESKTOP-001."
window.__comfyTitlePopup,terminalRestart,ComfyTitlePopupBridge,title popup,COMFY-DESKTOP-091,projects/comfy/Comfy-Desktop/src/preload/comfyTitlePopupPreload.ts:341,"Exact source signature: projects/comfy/Comfy-Desktop/src/preload/comfyTitlePopupPreload.ts:341 (source) => L341: terminalRestart(installationId: string): Promise<TerminalRestore>; Callback members return the source-declared unsubscribe/result type; properties and calls preserve the declared argument and return types.; The static declaration for window.__comfyTitlePopup.terminalRestart does not prove runtime structured-clone values, rejected-error serialization, callback timing/unsubscribe cleanup, or version skew; validate those through the mapped IPC channel and VAL-DESKTOP-001.",contextBridge exposure; no direct ipcRenderer or Node primitive is exposed.,code-inferred,projects/comfy/Comfy-Desktop/src/preload/comfyTitlePopupPreload.ts:341 (source) => L341: terminalRestart(installationId: string): Promise<TerminalRestore>,typed-static-signature,"The static declaration for window.__comfyTitlePopup.terminalRestart does not prove runtime structured-clone values, rejected-error serialization, callback timing/unsubscribe cleanup, or version skew; validate those through the mapped IPC channel and VAL-DESKTOP-001."
window.__comfyTitlePopup,onTerminalOutput,ComfyTitlePopupBridge,title popup,COMFY-DESKTOP-091,projects/comfy/Comfy-Desktop/src/preload/comfyTitlePopupPreload.ts:342,"Exact source signature: projects/comfy/Comfy-Desktop/src/preload/comfyTitlePopupPreload.ts:342 (source) => L342: onTerminalOutput( | L343: callback: (data: { installationId: string; data: string }) => void, | L344: ): () => void; Callback members return the source-declared unsubscribe/result type; properties and calls preserve the declared argument and return types.; The static declaration for window.__comfyTitlePopup.onTerminalOutput does not prove runtime structured-clone values, rejected-error serialization, callback timing/unsubscribe cleanup, or version skew; validate those through the mapped IPC channel and VAL-DESKTOP-001.",contextBridge exposure; no direct ipcRenderer or Node primitive is exposed.,code-inferred,"projects/comfy/Comfy-Desktop/src/preload/comfyTitlePopupPreload.ts:342 (source) => L342: onTerminalOutput( | L343: callback: (data: { installationId: string; data: string }) => void, | L344: ): () => void",typed-static-signature,"The static declaration for window.__comfyTitlePopup.onTerminalOutput does not prove runtime structured-clone values, rejected-error serialization, callback timing/unsubscribe cleanup, or version skew; validate those through the mapped IPC channel and VAL-DESKTOP-001."
window.__comfyTitlePopup,onTerminalExited,ComfyTitlePopupBridge,title popup,COMFY-DESKTOP-091,projects/comfy/Comfy-Desktop/src/preload/comfyTitlePopupPreload.ts:345,"Exact source signature: projects/comfy/Comfy-Desktop/src/preload/comfyTitlePopupPreload.ts:345 (source) => L345: onTerminalExited(callback: (data: { installationId: string }) => void): () => void; Callback members return the source-declared unsubscribe/result type; properties and calls preserve the declared argument and return types.; The static declaration for window.__comfyTitlePopup.onTerminalExited does not prove runtime structured-clone values, rejected-error serialization, callback timing/unsubscribe cleanup, or version skew; validate those through the mapped IPC channel and VAL-DESKTOP-001.",contextBridge exposure; no direct ipcRenderer or Node primitive is exposed.,code-inferred,projects/comfy/Comfy-Desktop/src/preload/comfyTitlePopupPreload.ts:345 (source) => L345: onTerminalExited(callback: (data: { installationId: string }) => void): () => void,typed-static-signature,"The static declaration for window.__comfyTitlePopup.onTerminalExited does not prove runtime structured-clone values, rejected-error serialization, callback timing/unsubscribe cleanup, or version skew; validate those through the mapped IPC channel and VAL-DESKTOP-001."
window.__comfyTitlePopup,pickerSettingsRelaunchApp,ComfyTitlePopupBridge,title popup,COMFY-DESKTOP-149,projects/comfy/Comfy-Desktop/src/preload/comfyTitlePopupPreload.ts:347,"Exact source signature: projects/comfy/Comfy-Desktop/src/preload/comfyTitlePopupPreload.ts:347 (source) => L347: pickerSettingsRelaunchApp(): void; Callback members return the source-declared unsubscribe/result type; properties and calls preserve the declared argument and return types.; The static declaration for window.__comfyTitlePopup.pickerSettingsRelaunchApp does not prove runtime structured-clone values, rejected-error serialization, callback timing/unsubscribe cleanup, or version skew; validate those through the mapped IPC channel and VAL-DESKTOP-001.",contextBridge exposure; no direct ipcRenderer or Node primitive is exposed.,code-inferred,projects/comfy/Comfy-Desktop/src/preload/comfyTitlePopupPreload.ts:347 (source) => L347: pickerSettingsRelaunchApp(): void,typed-static-signature,"The static declaration for window.__comfyTitlePopup.pickerSettingsRelaunchApp does not prove runtime structured-clone values, rejected-error serialization, callback timing/unsubscribe cleanup, or version skew; validate those through the mapped IPC channel and VAL-DESKTOP-001."
window.__comfyTitlePopup,pickerSettingsGetLocaleMessages,ComfyTitlePopupBridge,title popup,COMFY-DESKTOP-151,projects/comfy/Comfy-Desktop/src/preload/comfyTitlePopupPreload.ts:350,"Exact source signature: projects/comfy/Comfy-Desktop/src/preload/comfyTitlePopupPreload.ts:350 (source) => L350: pickerSettingsGetLocaleMessages(): Promise<Record<string, unknown>>; Callback members return the source-declared unsubscribe/result type; properties and calls preserve the declared argument and return types.; The static declaration for window.__comfyTitlePopup.pickerSettingsGetLocaleMessages does not prove runtime structured-clone values, rejected-error serialization, callback timing/unsubscribe cleanup, or version skew; validate those through the mapped IPC channel and VAL-DESKTOP-001.",contextBridge exposure; no direct ipcRenderer or Node primitive is exposed.,code-inferred,"projects/comfy/Comfy-Desktop/src/preload/comfyTitlePopupPreload.ts:350 (source) => L350: pickerSettingsGetLocaleMessages(): Promise<Record<string, unknown>>",typed-static-signature,"The static declaration for window.__comfyTitlePopup.pickerSettingsGetLocaleMessages does not prove runtime structured-clone values, rejected-error serialization, callback timing/unsubscribe cleanup, or version skew; validate those through the mapped IPC channel and VAL-DESKTOP-001."
window.__comfyTitlePopup,pickerSettingsGetLocale,ComfyTitlePopupBridge,title popup,COMFY-DESKTOP-151,projects/comfy/Comfy-Desktop/src/preload/comfyTitlePopupPreload.ts:353,"Exact source signature: projects/comfy/Comfy-Desktop/src/preload/comfyTitlePopupPreload.ts:353 (source) => L353: pickerSettingsGetLocale(): Promise<string>; Callback members return the source-declared unsubscribe/result type; properties and calls preserve the declared argument and return types.; The static declaration for window.__comfyTitlePopup.pickerSettingsGetLocale does not prove runtime structured-clone values, rejected-error serialization, callback timing/unsubscribe cleanup, or version skew; validate those through the mapped IPC channel and VAL-DESKTOP-001.",contextBridge exposure; no direct ipcRenderer or Node primitive is exposed.,code-inferred,projects/comfy/Comfy-Desktop/src/preload/comfyTitlePopupPreload.ts:353 (source) => L353: pickerSettingsGetLocale(): Promise<string>,typed-static-signature,"The static declaration for window.__comfyTitlePopup.pickerSettingsGetLocale does not prove runtime structured-clone values, rejected-error serialization, callback timing/unsubscribe cleanup, or version skew; validate those through the mapped IPC channel and VAL-DESKTOP-001."
window.__comfyTitlePopup,pickerSettingsOnLocaleChanged,ComfyTitlePopupBridge,title popup,COMFY-DESKTOP-151,projects/comfy/Comfy-Desktop/src/preload/comfyTitlePopupPreload.ts:356,"Exact source signature: projects/comfy/Comfy-Desktop/src/preload/comfyTitlePopupPreload.ts:356 (source) => L356: pickerSettingsOnLocaleChanged( | L357: cb: (payload: { locale: string; messages: Record<string, unknown> }) => void | L358: ): () => void; Callback members return the source-declared unsubscribe/result type; properties and calls preserve the declared argument and return types.; The static declaration for window.__comfyTitlePopup.pickerSettingsOnLocaleChanged does not prove runtime structured-clone values, rejected-error serialization, callback timing/unsubscribe cleanup, or version skew; validate those through the mapped IPC channel and VAL-DESKTOP-001.",contextBridge exposure; no direct ipcRenderer or Node primitive is exposed.,code-inferred,"projects/comfy/Comfy-Desktop/src/preload/comfyTitlePopupPreload.ts:356 (source) => L356: pickerSettingsOnLocaleChanged( | L357: cb: (payload: { locale: string; messages: Record<string, unknown> }) => void | L358: ): () => void",typed-static-signature,"The static declaration for window.__comfyTitlePopup.pickerSettingsOnLocaleChanged does not prove runtime structured-clone values, rejected-error serialization, callback timing/unsubscribe cleanup, or version skew; validate those through the mapped IPC channel and VAL-DESKTOP-001."
