feature_id,product,domain,name,classification,availability,evidence_level,confidence,source_evidence,test_evidence,actor_trigger,observable_behavior,failure_cancellation_recovery,persistence_side_effects,sim_status,sim_evidence,parity_gap,acceptance,validation,open_questions
COMFY-DESKTOP-011,Comfy-Desktop,source-and-installation,Hardware compatibility validation,independently-testable-capability,active,test-backed,high,projects/comfy/Comfy-Desktop/src/main/lib/hardwareTap.ts,projects/comfy/Comfy-Desktop/src/main/lib/hardwareTap.test.ts,"User, hosted Comfy surface, lifecycle event, or operating system invokes the named capability under the source-defined preconditions.",The selected install variant is checked against the host platform and detected hardware before installation.,"Preserve the source-defined validation, visible error, cancellation cleanup, retry, and restart behavior; unresolved edge detail remains an explicit test target.","See desktop-persistence.csv, desktop-settings.csv, desktop-ipc.csv, and the cited source for exact durable and external effects.",conflicting,Repository-wide search and the target architecture audit found no Comfy-specific implementation outside projects/comfy/** and this specification; generic Sim primitives are reusable infrastructure only.,"The source owns a Python/ComfyUI installation, process, dependency, or release lifecycle that production Sim forbids; the corresponding native profile, Rust worker, artifact, update, and recovery lifecycle is not implemented.","Sim shall reproduce the user-visible lifecycle states of the source observation (`The selected install variant is checked against the host platform and detected hardware before installation.`) through native runtime profiles, Sim-owned Rust workers, artifacts, journals, logs, cancellation, rollback, and crash recovery. Legacy installation records remain read-only migration inputs; production shall not probe, create, launch, update, or delete Python/ComfyUI environments.",Source contract/unit test plus side-by-side Sim protocol or GPUI interaction test; add failure injection when the capability performs I/O or process work.,The native-only decision is fixed; source runtime timing and platform details that were not observed remain explicit validation uncertainties.
COMFY-DESKTOP-012,Comfy-Desktop,source-and-installation,NVIDIA driver validation,independently-testable-capability,platform-specific,test-backed,high,projects/comfy/Comfy-Desktop/src/main/lib/gpu.ts,projects/comfy/Comfy-Desktop/src/main/lib/gpu.test.ts,"User, hosted Comfy surface, lifecycle event, or operating system invokes the named capability under the source-defined preconditions.",NVIDIA selections surface an absent or incompatible driver as an actionable warning rather than silently continuing.,"Preserve the source-defined validation, visible error, cancellation cleanup, retry, and restart behavior; unresolved edge detail remains an explicit test target.","See desktop-persistence.csv, desktop-settings.csv, desktop-ipc.csv, and the cited source for exact durable and external effects.",conflicting,Repository-wide search and the target architecture audit found no Comfy-specific implementation outside projects/comfy/** and this specification; generic Sim primitives are reusable infrastructure only.,"The source owns a Python/ComfyUI installation, process, dependency, or release lifecycle that production Sim forbids; the corresponding native profile, Rust worker, artifact, update, and recovery lifecycle is not implemented.","Sim shall reproduce the user-visible lifecycle states of the source observation (`NVIDIA selections surface an absent or incompatible driver as an actionable warning rather than silently continuing.`) through native runtime profiles, Sim-owned Rust workers, artifacts, journals, logs, cancellation, rollback, and crash recovery. Legacy installation records remain read-only migration inputs; production shall not probe, create, launch, update, or delete Python/ComfyUI environments.",Source contract/unit test plus side-by-side Sim protocol or GPUI interaction test; add failure injection when the capability performs I/O or process work.,The native-only decision is fixed; source runtime timing and platform details that were not observed remain explicit validation uncertainties.
COMFY-DESKTOP-013,Comfy-Desktop,source-and-installation,Install-path validation,independently-testable-capability,active,test-backed,high,projects/comfy/Comfy-Desktop/src/main/lib/ipc/registerAppHandlers.ts,projects/comfy/Comfy-Desktop/src/main/lib/paths.test.ts,"User, hosted Comfy surface, lifecycle event, or operating system invokes the named capability under the source-defined preconditions.","The wizard rejects unsafe, occupied, unwritable, or structurally invalid destination paths with specific issues.","Preserve the source-defined validation, visible error, cancellation cleanup, retry, and restart behavior; unresolved edge detail remains an explicit test target.","See desktop-persistence.csv, desktop-settings.csv, desktop-ipc.csv, and the cited source for exact durable and external effects.",conflicting,Repository-wide search and the target architecture audit found no Comfy-specific implementation outside projects/comfy/** and this specification; generic Sim primitives are reusable infrastructure only.,"The source owns a Python/ComfyUI installation, process, dependency, or release lifecycle that production Sim forbids; the corresponding native profile, Rust worker, artifact, update, and recovery lifecycle is not implemented.","Sim shall reproduce the user-visible lifecycle states of the source observation (`The wizard rejects unsafe, occupied, unwritable, or structurally invalid destination paths with specific issues.`) through native runtime profiles, Sim-owned Rust workers, artifacts, journals, logs, cancellation, rollback, and crash recovery. Legacy installation records remain read-only migration inputs; production shall not probe, create, launch, update, or delete Python/ComfyUI environments.",Source contract/unit test plus side-by-side Sim protocol or GPUI interaction test; add failure injection when the capability performs I/O or process work.,The native-only decision is fixed; source runtime timing and platform details that were not observed remain explicit validation uncertainties.
COMFY-DESKTOP-014,Comfy-Desktop,source-and-installation,Disk-space inspection,independently-testable-capability,active,code-inferred,medium,projects/comfy/Comfy-Desktop/src/main/lib/disk.ts,none located,"User, hosted Comfy surface, lifecycle event, or operating system invokes the named capability under the source-defined preconditions.",The UI reports total and available bytes for a candidate destination and blocks insufficient-space operations.,"Preserve the source-defined validation, visible error, cancellation cleanup, retry, and restart behavior; unresolved edge detail remains an explicit test target.","See desktop-persistence.csv, desktop-settings.csv, desktop-ipc.csv, and the cited source for exact durable and external effects.",conflicting,Repository-wide search and the target architecture audit found no Comfy-specific implementation outside projects/comfy/** and this specification; generic Sim primitives are reusable infrastructure only.,"The source owns a Python/ComfyUI installation, process, dependency, or release lifecycle that production Sim forbids; the corresponding native profile, Rust worker, artifact, update, and recovery lifecycle is not implemented.","Sim shall reproduce the user-visible lifecycle states of the source observation (`The UI reports total and available bytes for a candidate destination and blocks insufficient-space operations.`) through native runtime profiles, Sim-owned Rust workers, artifacts, journals, logs, cancellation, rollback, and crash recovery. Legacy installation records remain read-only migration inputs; production shall not probe, create, launch, update, or delete Python/ComfyUI environments.",Source contract/unit test plus side-by-side Sim protocol or GPUI interaction test; add failure injection when the capability performs I/O or process work.,The native-only decision is fixed; source runtime timing and platform details that were not observed remain explicit validation uncertainties.
COMFY-DESKTOP-015,Comfy-Desktop,source-and-installation,Stable ComfyUI release selection,independently-testable-capability,conditional,test-backed,high,projects/comfy/Comfy-Desktop/src/main/lib/comfyui-releases.ts,projects/comfy/Comfy-Desktop/src/main/lib/comfyui-releases.test.ts,"User, hosted Comfy surface, lifecycle event, or operating system invokes the named capability under the source-defined preconditions.",The release picker lists stable tags newest-first and degrades to an empty list when the network is unavailable.,"Preserve the source-defined validation, visible error, cancellation cleanup, retry, and restart behavior; unresolved edge detail remains an explicit test target.","See desktop-persistence.csv, desktop-settings.csv, desktop-ipc.csv, and the cited source for exact durable and external effects.",conflicting,Repository-wide search and the target architecture audit found no Comfy-specific implementation outside projects/comfy/** and this specification; generic Sim primitives are reusable infrastructure only.,"The source owns a Python/ComfyUI installation, process, dependency, or release lifecycle that production Sim forbids; the corresponding native profile, Rust worker, artifact, update, and recovery lifecycle is not implemented.","Sim shall reproduce the user-visible lifecycle states of the source observation (`The release picker lists stable tags newest-first and degrades to an empty list when the network is unavailable.`) through native runtime profiles, Sim-owned Rust workers, artifacts, journals, logs, cancellation, rollback, and crash recovery. Legacy installation records remain read-only migration inputs; production shall not probe, create, launch, update, or delete Python/ComfyUI environments.",Source contract/unit test plus side-by-side Sim protocol or GPUI interaction test; add failure injection when the capability performs I/O or process work.,The native-only decision is fixed; source runtime timing and platform details that were not observed remain explicit validation uncertainties.
COMFY-DESKTOP-016,Comfy-Desktop,source-and-installation,Install variant selection,independently-testable-capability,active,test-backed,high,projects/comfy/Comfy-Desktop/src/main/sources/standalone/index.ts,projects/comfy/Comfy-Desktop/src/renderer/src/lib/variants.test.ts,"User, hosted Comfy surface, lifecycle event, or operating system invokes the named capability under the source-defined preconditions.",The user chooses a platform/GPU-specific environment variant and receives variant-specific install steps.,"Preserve the source-defined validation, visible error, cancellation cleanup, retry, and restart behavior; unresolved edge detail remains an explicit test target.","See desktop-persistence.csv, desktop-settings.csv, desktop-ipc.csv, and the cited source for exact durable and external effects.",conflicting,Repository-wide search and the target architecture audit found no Comfy-specific implementation outside projects/comfy/** and this specification; generic Sim primitives are reusable infrastructure only.,"The source owns a Python/ComfyUI installation, process, dependency, or release lifecycle that production Sim forbids; the corresponding native profile, Rust worker, artifact, update, and recovery lifecycle is not implemented.","Sim shall reproduce the user-visible lifecycle states of the source observation (`The user chooses a platform/GPU-specific environment variant and receives variant-specific install steps.`) through native runtime profiles, Sim-owned Rust workers, artifacts, journals, logs, cancellation, rollback, and crash recovery. Legacy installation records remain read-only migration inputs; production shall not probe, create, launch, update, or delete Python/ComfyUI environments.",Source contract/unit test plus side-by-side Sim protocol or GPUI interaction test; add failure injection when the capability performs I/O or process work.,The native-only decision is fixed; source runtime timing and platform details that were not observed remain explicit validation uncertainties.
COMFY-DESKTOP-017,Comfy-Desktop,source-and-installation,Express installation,independently-testable-capability,active,test-backed,high,projects/comfy/Comfy-Desktop/src/renderer/src/views/QuickInstallModal.vue,projects/comfy/Comfy-Desktop/src/renderer/src/views/InstallWizardModal.test.ts,"User, hosted Comfy surface, lifecycle event, or operating system invokes the named capability under the source-defined preconditions.",A recommended default configuration can be installed with one confirmation and is labeled express in telemetry.,"Preserve the source-defined validation, visible error, cancellation cleanup, retry, and restart behavior; unresolved edge detail remains an explicit test target.","See desktop-persistence.csv, desktop-settings.csv, desktop-ipc.csv, and the cited source for exact durable and external effects.",conflicting,Repository-wide search and the target architecture audit found no Comfy-specific implementation outside projects/comfy/** and this specification; generic Sim primitives are reusable infrastructure only.,"The source owns a Python/ComfyUI installation, process, dependency, or release lifecycle that production Sim forbids; the corresponding native profile, Rust worker, artifact, update, and recovery lifecycle is not implemented.","Sim shall reproduce the user-visible lifecycle states of the source observation (`A recommended default configuration can be installed with one confirmation and is labeled express in telemetry.`) through native runtime profiles, Sim-owned Rust workers, artifacts, journals, logs, cancellation, rollback, and crash recovery. Legacy installation records remain read-only migration inputs; production shall not probe, create, launch, update, or delete Python/ComfyUI environments.",Source contract/unit test plus side-by-side Sim protocol or GPUI interaction test; add failure injection when the capability performs I/O or process work.,The native-only decision is fixed; source runtime timing and platform details that were not observed remain explicit validation uncertainties.
COMFY-DESKTOP-018,Comfy-Desktop,source-and-installation,Configured installation wizard,independently-testable-capability,active,test-backed,high,projects/comfy/Comfy-Desktop/src/renderer/src/views/InstallWizardModal.vue,projects/comfy/Comfy-Desktop/src/renderer/src/views/InstallWizardModal.test.ts,"User, hosted Comfy surface, lifecycle event, or operating system invokes the named capability under the source-defined preconditions.","A multi-step wizard collects source, release, variant, path, name, shared-directory, and launch settings.","Preserve the source-defined validation, visible error, cancellation cleanup, retry, and restart behavior; unresolved edge detail remains an explicit test target.","See desktop-persistence.csv, desktop-settings.csv, desktop-ipc.csv, and the cited source for exact durable and external effects.",conflicting,Repository-wide search and the target architecture audit found no Comfy-specific implementation outside projects/comfy/** and this specification; generic Sim primitives are reusable infrastructure only.,"The source owns a Python/ComfyUI installation, process, dependency, or release lifecycle that production Sim forbids; the corresponding native profile, Rust worker, artifact, update, and recovery lifecycle is not implemented.","Sim shall reproduce the user-visible lifecycle states of the source observation (`A multi-step wizard collects source, release, variant, path, name, shared-directory, and launch settings.`) through native runtime profiles, Sim-owned Rust workers, artifacts, journals, logs, cancellation, rollback, and crash recovery. Legacy installation records remain read-only migration inputs; production shall not probe, create, launch, update, or delete Python/ComfyUI environments.",Source contract/unit test plus side-by-side Sim protocol or GPUI interaction test; add failure injection when the capability performs I/O or process work.,The native-only decision is fixed; source runtime timing and platform details that were not observed remain explicit validation uncertainties.
COMFY-DESKTOP-019,Comfy-Desktop,source-and-installation,Existing-install probe,independently-testable-capability,active,test-backed,high,projects/comfy/Comfy-Desktop/src/main/lib/ipc/registerInstallationHandlers.ts,projects/comfy/Comfy-Desktop/src/main/sources/standalone/install.probe.test.ts,"User, hosted Comfy surface, lifecycle event, or operating system invokes the named capability under the source-defined preconditions.",A selected directory is probed for one or more recognizable installations and reports precise incompatibilities.,"Preserve the source-defined validation, visible error, cancellation cleanup, retry, and restart behavior; unresolved edge detail remains an explicit test target.","See desktop-persistence.csv, desktop-settings.csv, desktop-ipc.csv, and the cited source for exact durable and external effects.",conflicting,Repository-wide search and the target architecture audit found no Comfy-specific implementation outside projects/comfy/** and this specification; generic Sim primitives are reusable infrastructure only.,"The source owns a Python/ComfyUI installation, process, dependency, or release lifecycle that production Sim forbids; the corresponding native profile, Rust worker, artifact, update, and recovery lifecycle is not implemented.","Sim shall reproduce the user-visible lifecycle states of the source observation (`A selected directory is probed for one or more recognizable installations and reports precise incompatibilities.`) through native runtime profiles, Sim-owned Rust workers, artifacts, journals, logs, cancellation, rollback, and crash recovery. Legacy installation records remain read-only migration inputs; production shall not probe, create, launch, update, or delete Python/ComfyUI environments.",Source contract/unit test plus side-by-side Sim protocol or GPUI interaction test; add failure injection when the capability performs I/O or process work.,The native-only decision is fixed; source runtime timing and platform details that were not observed remain explicit validation uncertainties.
COMFY-DESKTOP-020,Comfy-Desktop,source-and-installation,Track existing installation,independently-testable-capability,active,test-backed,high,projects/comfy/Comfy-Desktop/src/main/lib/ipc/registerInstallationHandlers.ts,projects/comfy/Comfy-Desktop/src/renderer/src/views/TrackModal.test.ts,"User, hosted Comfy surface, lifecycle event, or operating system invokes the named capability under the source-defined preconditions.",A probed external installation can be added without copying or reinstalling its contents.,"Preserve the source-defined validation, visible error, cancellation cleanup, retry, and restart behavior; unresolved edge detail remains an explicit test target.","See desktop-persistence.csv, desktop-settings.csv, desktop-ipc.csv, and the cited source for exact durable and external effects.",conflicting,Repository-wide search and the target architecture audit found no Comfy-specific implementation outside projects/comfy/** and this specification; generic Sim primitives are reusable infrastructure only.,"The source owns a Python/ComfyUI installation, process, dependency, or release lifecycle that production Sim forbids; the corresponding native profile, Rust worker, artifact, update, and recovery lifecycle is not implemented.","Sim shall reproduce the user-visible lifecycle states of the source observation (`A probed external installation can be added without copying or reinstalling its contents.`) through native runtime profiles, Sim-owned Rust workers, artifacts, journals, logs, cancellation, rollback, and crash recovery. Legacy installation records remain read-only migration inputs; production shall not probe, create, launch, update, or delete Python/ComfyUI environments.",Source contract/unit test plus side-by-side Sim protocol or GPUI interaction test; add failure injection when the capability performs I/O or process work.,The native-only decision is fixed; source runtime timing and platform details that were not observed remain explicit validation uncertainties.
COMFY-DESKTOP-021,Comfy-Desktop,source-and-installation,Nested installation-root discovery,independently-testable-capability,active,test-backed,high,projects/comfy/Comfy-Desktop/src/main/sources/common/nestedRoot.ts,projects/comfy/Comfy-Desktop/src/main/sources/common/nestedRoot.test.ts,"User, hosted Comfy surface, lifecycle event, or operating system invokes the named capability under the source-defined preconditions.",Probe follows supported nested-root layouts without escaping the chosen directory.,"Preserve the source-defined validation, visible error, cancellation cleanup, retry, and restart behavior; unresolved edge detail remains an explicit test target.","See desktop-persistence.csv, desktop-settings.csv, desktop-ipc.csv, and the cited source for exact durable and external effects.",conflicting,Repository-wide search and the target architecture audit found no Comfy-specific implementation outside projects/comfy/** and this specification; generic Sim primitives are reusable infrastructure only.,"The source owns a Python/ComfyUI installation, process, dependency, or release lifecycle that production Sim forbids; the corresponding native profile, Rust worker, artifact, update, and recovery lifecycle is not implemented.","Sim shall reproduce the user-visible lifecycle states of the source observation (`Probe follows supported nested-root layouts without escaping the chosen directory.`) through native runtime profiles, Sim-owned Rust workers, artifacts, journals, logs, cancellation, rollback, and crash recovery. Legacy installation records remain read-only migration inputs; production shall not probe, create, launch, update, or delete Python/ComfyUI environments.",Source contract/unit test plus side-by-side Sim protocol or GPUI interaction test; add failure injection when the capability performs I/O or process work.,The native-only decision is fixed; source runtime timing and platform details that were not observed remain explicit validation uncertainties.
COMFY-DESKTOP-022,Comfy-Desktop,source-and-installation,Multiple installation inventory,independently-testable-capability,active,test-backed,high,projects/comfy/Comfy-Desktop/src/main/installations.ts,projects/comfy/Comfy-Desktop/src/main/installations.test.ts,"User, hosted Comfy surface, lifecycle event, or operating system invokes the named capability under the source-defined preconditions.",Multiple named installations persist independently and appear in chooser and picker views.,"Preserve the source-defined validation, visible error, cancellation cleanup, retry, and restart behavior; unresolved edge detail remains an explicit test target.","See desktop-persistence.csv, desktop-settings.csv, desktop-ipc.csv, and the cited source for exact durable and external effects.",conflicting,Repository-wide search and the target architecture audit found no Comfy-specific implementation outside projects/comfy/** and this specification; generic Sim primitives are reusable infrastructure only.,"The source owns a Python/ComfyUI installation, process, dependency, or release lifecycle that production Sim forbids; the corresponding native profile, Rust worker, artifact, update, and recovery lifecycle is not implemented.","Sim shall reproduce the user-visible lifecycle states of the source observation (`Multiple named installations persist independently and appear in chooser and picker views.`) through native runtime profiles, Sim-owned Rust workers, artifacts, journals, logs, cancellation, rollback, and crash recovery. Legacy installation records remain read-only migration inputs; production shall not probe, create, launch, update, or delete Python/ComfyUI environments.",Source contract/unit test plus side-by-side Sim protocol or GPUI interaction test; add failure injection when the capability performs I/O or process work.,The native-only decision is fixed; source runtime timing and platform details that were not observed remain explicit validation uncertainties.
COMFY-DESKTOP-023,Comfy-Desktop,source-and-installation,Installation reordering,independently-testable-capability,active,test-backed,high,projects/comfy/Comfy-Desktop/src/main/lib/ipc/registerInstallationHandlers.ts,projects/comfy/Comfy-Desktop/src/renderer/src/composables/useInstallList.test.ts,"User, hosted Comfy surface, lifecycle event, or operating system invokes the named capability under the source-defined preconditions.",Drag or keyboard reordering persists a stable installation order.,"Preserve the source-defined validation, visible error, cancellation cleanup, retry, and restart behavior; unresolved edge detail remains an explicit test target.","See desktop-persistence.csv, desktop-settings.csv, desktop-ipc.csv, and the cited source for exact durable and external effects.",conflicting,Repository-wide search and the target architecture audit found no Comfy-specific implementation outside projects/comfy/** and this specification; generic Sim primitives are reusable infrastructure only.,"The source owns a Python/ComfyUI installation, process, dependency, or release lifecycle that production Sim forbids; the corresponding native profile, Rust worker, artifact, update, and recovery lifecycle is not implemented.","Sim shall reproduce the user-visible lifecycle states of the source observation (`Drag or keyboard reordering persists a stable installation order.`) through native runtime profiles, Sim-owned Rust workers, artifacts, journals, logs, cancellation, rollback, and crash recovery. Legacy installation records remain read-only migration inputs; production shall not probe, create, launch, update, or delete Python/ComfyUI environments.",Source contract/unit test plus side-by-side Sim protocol or GPUI interaction test; add failure injection when the capability performs I/O or process work.,The native-only decision is fixed; source runtime timing and platform details that were not observed remain explicit validation uncertainties.
