feature_id,command_id,command_path,scope,name,kind,flags,annotation,value_type,nullable,value_arity,cardinality,repeatable,choices,constraints,boolean_forms,default,default_source,required,hidden,envvar,help,source_file,line,type_evidence,evidence_level,target_status,parity_decision
COMFY-CLI-PARAM-F28D65B00A19,COMFY-CLI-CMD-77C5CD9DED55,comfy nodes search,command,limit,option,--limit,int,integer,false,1,0..1 values,false,,{},,20,20,false,false,,Cap output to N rows.,comfy_cli/command/nodes.py,401,static source annotation,code-inferred,missing,Implement natively in Rust/GPUI or expose through Zed's native compatibility service.
COMFY-CLI-PARAM-F3C052B5CBC1,COMFY-CLI-CMD-77C5CD9DED55,comfy nodes search,command,port,option,--port,int | None,integer,true,1,0..1 values,false,,{},,,None,false,false,,ComfyUI port (default 8188).,comfy_cli/command/nodes.py,410,static source annotation,code-inferred,missing,Implement natively in Rust/GPUI or expose through Zed's native compatibility service.
COMFY-CLI-PARAM-F01E37E095C2,COMFY-CLI-CMD-77C5CD9DED55,comfy nodes search,command,query,argument,,str,string,false,1,1 value,false,,{},,,<required>,true,false,,Text to search for (case-insensitive substring).,comfy_cli/command/nodes.py,400,static source annotation,code-inferred,missing,Implement natively in Rust/GPUI or expose through Zed's native compatibility service.
COMFY-CLI-PARAM-459F6FF5F684,COMFY-CLI-CMD-77C5CD9DED55,comfy nodes search,command,where,option,--where,str | None,string,true,1,0..1 values,false,,{},,,None,false,false,,'cloud' to query Comfy Cloud's catalog; default is local.,comfy_cli/command/nodes.py,414,static source annotation,code-inferred,missing,Implement natively in Rust/GPUI or expose through Zed's native compatibility service.
COMFY-CLI-PARAM-40EF23A300F1,COMFY-CLI-CMD-1C66FC17833A,comfy nodes show,command,host,option,--host,str | None,string,true,1,0..1 values,false,,{},,,None,false,false,,ComfyUI host (default 127.0.0.1).,comfy_cli/command/nodes.py,308,static source annotation,code-inferred,missing,Implement natively in Rust/GPUI or expose through Zed's native compatibility service.
COMFY-CLI-PARAM-53F490FD8D85,COMFY-CLI-CMD-1C66FC17833A,comfy nodes show,command,input_path,option,--input,str | None,string,true,1,0..1 values,false,,{},,,None,false,false,,Path to a local object_info JSON (offline mode).,comfy_cli/command/nodes.py,304,static source annotation,code-inferred,missing,Implement natively in Rust/GPUI or expose through Zed's native compatibility service.
COMFY-CLI-PARAM-C434622A071D,COMFY-CLI-CMD-1C66FC17833A,comfy nodes show,command,name,argument,,str,string,false,1,1 value,false,,{},,,<required>,true,false,,"Node class name (case-sensitive), e.g. 'KSampler'.",comfy_cli/command/nodes.py,299,static source annotation,code-inferred,missing,Implement natively in Rust/GPUI or expose through Zed's native compatibility service.
COMFY-CLI-PARAM-89818D07AEFB,COMFY-CLI-CMD-1C66FC17833A,comfy nodes show,command,port,option,--port,int | None,integer,true,1,0..1 values,false,,{},,,None,false,false,,ComfyUI port (default 8188).,comfy_cli/command/nodes.py,312,static source annotation,code-inferred,missing,Implement natively in Rust/GPUI or expose through Zed's native compatibility service.
COMFY-CLI-PARAM-1495A6817E66,COMFY-CLI-CMD-1C66FC17833A,comfy nodes show,command,where,option,--where,str | None,string,true,1,0..1 values,false,,{},,,None,false,false,,'cloud' to query Comfy Cloud's catalog; default is local.,comfy_cli/command/nodes.py,300,static source annotation,code-inferred,missing,Implement natively in Rust/GPUI or expose through Zed's native compatibility service.
COMFY-CLI-PARAM-226809FFC591,COMFY-CLI-CMD-6B71426FB7AB,comfy nodes types,command,host,option,--host,str | None,string,true,1,0..1 values,false,,{},,,None,false,false,,,comfy_cli/command/nodes.py,719,static source annotation,code-inferred,missing,Implement natively in Rust/GPUI or expose through Zed's native compatibility service.
COMFY-CLI-PARAM-C19C148AF618,COMFY-CLI-CMD-6B71426FB7AB,comfy nodes types,command,input_path,option,--input,str | None,string,true,1,0..1 values,false,,{},,,None,false,false,,,comfy_cli/command/nodes.py,718,static source annotation,code-inferred,missing,Implement natively in Rust/GPUI or expose through Zed's native compatibility service.
COMFY-CLI-PARAM-D7104B8F58CB,COMFY-CLI-CMD-6B71426FB7AB,comfy nodes types,command,limit,option,--limit,int | None,integer,true,1,0..1 values,false,,{},,,None,false,false,,Cap output to N types.,comfy_cli/command/nodes.py,717,static source annotation,code-inferred,missing,Implement natively in Rust/GPUI or expose through Zed's native compatibility service.
COMFY-CLI-PARAM-7ECF1ABC8FE0,COMFY-CLI-CMD-6B71426FB7AB,comfy nodes types,command,port,option,--port,int | None,integer,true,1,0..1 values,false,,{},,,None,false,false,,,comfy_cli/command/nodes.py,720,static source annotation,code-inferred,missing,Implement natively in Rust/GPUI or expose through Zed's native compatibility service.
COMFY-CLI-PARAM-6766226068AC,COMFY-CLI-CMD-6B71426FB7AB,comfy nodes types,command,where,option,--where,str | None,string,true,1,0..1 values,false,,{},,,None,false,false,,'cloud' to query Comfy Cloud's catalog; default is local.,comfy_cli/command/nodes.py,721,static source annotation,code-inferred,missing,Implement natively in Rust/GPUI or expose through Zed's native compatibility service.
COMFY-CLI-PARAM-B2BA0D513335,COMFY-CLI-CMD-966ABB06F512,comfy nodes upstream,command,host,option,--host,str | None,string,true,1,0..1 values,false,,{},,,None,false,false,,,comfy_cli/command/nodes.py,518,static source annotation,code-inferred,missing,Implement natively in Rust/GPUI or expose through Zed's native compatibility service.
COMFY-CLI-PARAM-AB52E145479F,COMFY-CLI-CMD-966ABB06F512,comfy nodes upstream,command,input_path,option,--input,str | None,string,true,1,0..1 values,false,,{},,,None,false,false,,,comfy_cli/command/nodes.py,517,static source annotation,code-inferred,missing,Implement natively in Rust/GPUI or expose through Zed's native compatibility service.
COMFY-CLI-PARAM-431EDDC99217,COMFY-CLI-CMD-966ABB06F512,comfy nodes upstream,command,limit,option,--limit,int | None,integer,true,1,0..1 values,false,,{},,,None,false,false,,Cap output to N rows.,comfy_cli/command/nodes.py,516,static source annotation,code-inferred,missing,Implement natively in Rust/GPUI or expose through Zed's native compatibility service.
COMFY-CLI-PARAM-F4618ABFF326,COMFY-CLI-CMD-966ABB06F512,comfy nodes upstream,command,name,argument,,str,string,false,1,1 value,false,,{},,,<required>,true,false,,"Node class name, e.g. 'KSampler'.",comfy_cli/command/nodes.py,515,static source annotation,code-inferred,missing,Implement natively in Rust/GPUI or expose through Zed's native compatibility service.
COMFY-CLI-PARAM-3FE418A921D7,COMFY-CLI-CMD-966ABB06F512,comfy nodes upstream,command,port,option,--port,int | None,integer,true,1,0..1 values,false,,{},,,None,false,false,,,comfy_cli/command/nodes.py,519,static source annotation,code-inferred,missing,Implement natively in Rust/GPUI or expose through Zed's native compatibility service.
COMFY-CLI-PARAM-07A9787C0BDE,COMFY-CLI-CMD-966ABB06F512,comfy nodes upstream,command,where,option,--where,str | None,string,true,1,0..1 values,false,,{},,,None,false,false,,'cloud' to query Comfy Cloud's catalog; default is local.,comfy_cli/command/nodes.py,520,static source annotation,code-inferred,missing,Implement natively in Rust/GPUI or expose through Zed's native compatibility service.
COMFY-CLI-PARAM-497F71E21FCB,COMFY-CLI-CMD-2A6E5279272F,comfy pr-cache clean,command,pr_number,argument,,int,integer,false,1,0..1 values,false,,{},,,None,false,false,,Specific PR number to clean (omit to clean all),comfy_cli/command/pr_command.py,61,static source annotation,code-inferred,missing,Implement natively in Rust/GPUI or expose through Zed's native compatibility service.
COMFY-CLI-PARAM-625DFB20272F,COMFY-CLI-CMD-2A6E5279272F,comfy pr-cache clean,command,yes,option,--yes | -y,bool,boolean,false,0,0..1 flag occurrences,false,,{},,false,False,false,false,,Skip confirmation,comfy_cli/command/pr_command.py,62,static source annotation,code-inferred,missing,Implement natively in Rust/GPUI or expose through Zed's native compatibility service.
COMFY-CLI-PARAM-08F00279BD02,COMFY-CLI-CMD-FBD35E2977D0,comfy preview,command,file,argument,,Path,path,false,1,1 value,false,,{},,,<required>,true,false,,"Image, video, or audio file to preview.",comfy_cli/command/preview.py,126,static source annotation,code-inferred,missing,Implement natively in Rust/GPUI or expose through Zed's native compatibility service.
COMFY-CLI-PARAM-C574220E9782,COMFY-CLI-CMD-FBD35E2977D0,comfy preview,command,grid,option,--grid,str,string,false,1,0..1 values,false,,{},,4x3,'4x3',false,false,,"Contact-sheet grid for video, COLSxROWS.",comfy_cli/command/preview.py,131,static source annotation,code-inferred,missing,Implement natively in Rust/GPUI or expose through Zed's native compatibility service.
COMFY-CLI-PARAM-4A66EE483FB9,COMFY-CLI-CMD-FBD35E2977D0,comfy preview,command,out,option,--out | -o,Path | None,path,true,1,0..1 values,false,,{},,,None,false,false,,Output PNG. Defaults to <file>.preview.png,comfy_cli/command/preview.py,127,static source annotation,code-inferred,missing,Implement natively in Rust/GPUI or expose through Zed's native compatibility service.
COMFY-CLI-PARAM-0E4F98C714A4,COMFY-CLI-CMD-FBD35E2977D0,comfy preview,command,width,option,--width,int,integer,false,1,0..1 values,false,,{},,480,480,false,false,,Preview width in pixels.,comfy_cli/command/preview.py,132,static source annotation,code-inferred,missing,Implement natively in Rust/GPUI or expose through Zed's native compatibility service.
COMFY-CLI-PARAM-8ED17222B839,COMFY-CLI-CMD-2372F81B0A51,comfy project init,command,where,option,--where,str | None,string,true,1,0..1 values,false,,{},,,None,false,false,,"Default backend for this project (local|cloud). Omitted: auto-detect (cloud if cloud credentials are configured, else local).",comfy_cli/command/project.py,99,static source annotation,code-inferred,missing,Implement natively in Rust/GPUI or expose through Zed's native compatibility service.
COMFY-CLI-PARAM-7C1F2DB8FE7A,COMFY-CLI-CMD-EBE14C8C341A,comfy run,command,api_key,option,--api-key,str | None,string,true,1,0..1 values,false,,{},,,None,false,false,COMFY_API_KEY,"Comfy API key for API Nodes (Partner Nodes). Embedded in the POST /prompt request body as extra_data.api_key_comfy_org. For scripting, prefer the COMFY_API_KEY environment variable so the secret stays out of shell history.",comfy_cli/cmdline.py,720,static source annotation,code-inferred,missing,Implement natively in Rust/GPUI or expose through Zed's native compatibility service.
COMFY-CLI-PARAM-4A179C532A4B,COMFY-CLI-CMD-EBE14C8C341A,comfy run,command,host,option,--host,str | None,string,true,1,0..1 values,false,,{},,,None,false,false,,"The IP/hostname where the ComfyUI instance is running, e.g. 127.0.0.1 or localhost.",comfy_cli/cmdline.py,692,static source annotation,code-inferred,missing,Implement natively in Rust/GPUI or expose through Zed's native compatibility service.
COMFY-CLI-PARAM-FD2B53EEB6D6,COMFY-CLI-CMD-EBE14C8C341A,comfy run,command,json_output,option,--json,bool,boolean,false,0,0..1 flag occurrences,false,,{},,false,False,false,false,,"Stream NDJSON events to stdout instead of human-readable output: one `{""schema"": ""event/1"", ""type"": ...}` object per line, with a final `type: ""envelope""` line carrying ok/error. Same dialect as the global --json-stream flag; see docs/json-output.md for the event reference and stability contract. In this mode, --verbose has no effect and Rich progress is suppressed. Workflow input accepts both API and UI format JSON (UI input triggers a `converted` event before `queued`). The converted workflow graph is always emitted as a `prompt_preview` event before `queued`, so agents have a full audit trail of what the CLI submitted.",comfy_cli/cmdline.py,733,static source annotation,code-inferred,missing,Implement natively in Rust/GPUI or expose through Zed's native compatibility service.
COMFY-CLI-PARAM-3C6911B33533,COMFY-CLI-CMD-EBE14C8C341A,comfy run,command,notify,option,--notify/--no-notify,bool | None,boolean,true,0,0..1 flag occurrences,false,,{},--notify | --no-notify,,None,false,false,,"Fire a desktop notification when a background job completes. Default: on for humans, off for agents.",comfy_cli/cmdline.py,680,static source annotation,code-inferred,missing,Implement natively in Rust/GPUI or expose through Zed's native compatibility service.
COMFY-CLI-PARAM-0D0E67FA075E,COMFY-CLI-CMD-EBE14C8C341A,comfy run,command,port,option,--port,int | None,integer,true,1,0..1 values,false,,{},,,None,false,false,,"The port where the ComfyUI instance is running, e.g. 8188.",comfy_cli/cmdline.py,696,static source annotation,code-inferred,missing,Implement natively in Rust/GPUI or expose through Zed's native compatibility service.
COMFY-CLI-PARAM-208C11474FA3,COMFY-CLI-CMD-EBE14C8C341A,comfy run,command,print_prompt,option,--print-prompt,bool,boolean,false,0,0..1 flag occurrences,false,,{},,false,False,false,false,,Print the API-format workflow graph that WOULD be sent to /prompt and exit. Does not POST and does not execute. For UI-format input the workflow is converted first (requires a reachable ComfyUI for /object_info); API input is printed as-is with no server hit. In --json mode emits a `prompt_preview` event; otherwise pretty-prints to stdout.,comfy_cli/cmdline.py,752,static source annotation,code-inferred,missing,Implement natively in Rust/GPUI or expose through Zed's native compatibility service.
COMFY-CLI-PARAM-D1F3DE38B068,COMFY-CLI-CMD-EBE14C8C341A,comfy run,command,timeout,option,--timeout,int,integer,false,1,0..1 values,false,,{},,120,120,false,false,,"Per-event timeout in seconds: bails out if the server is silent for this long. Also caps HTTP connect, /prompt POST, and websocket handshake. NOT a wall-clock execution deadline — a workflow that streams progress events faster than the timeout can run indefinitely.",comfy_cli/cmdline.py,700,static source annotation,code-inferred,missing,Implement natively in Rust/GPUI or expose through Zed's native compatibility service.
COMFY-CLI-PARAM-81F6D6328A8D,COMFY-CLI-CMD-EBE14C8C341A,comfy run,command,verbose,option,--verbose,bool,boolean,false,0,0..1 flag occurrences,false,,{},,false,False,false,false,,Enables verbose output of the execution process.,comfy_cli/cmdline.py,688,static source annotation,code-inferred,missing,Implement natively in Rust/GPUI or expose through Zed's native compatibility service.
COMFY-CLI-PARAM-93173B3E1499,COMFY-CLI-CMD-EBE14C8C341A,comfy run,command,wait,option,--wait,bool,boolean,false,0,0..1 flag occurrences,false,,{},,false,False,false,false,,"Block until the workflow completes (old default). Without this, the command submits and exits.",comfy_cli/cmdline.py,672,static source annotation,code-inferred,missing,Implement natively in Rust/GPUI or expose through Zed's native compatibility service.
COMFY-CLI-PARAM-49B36AD1B791,COMFY-CLI-CMD-EBE14C8C341A,comfy run,command,where,option,--where,str | None,string,true,1,0..1 values,false,,{},,,None,false,false,,Routing target: 'local' or 'cloud'.,comfy_cli/cmdline.py,712,static source annotation,code-inferred,missing,Implement natively in Rust/GPUI or expose through Zed's native compatibility service.
COMFY-CLI-PARAM-4103482D31BA,COMFY-CLI-CMD-EBE14C8C341A,comfy run,command,workflow,option,--workflow,str,string,false,1,1 value,false,,{},,,<required>,true,false,,Path to the workflow JSON file. Both ComfyUI API format and exported UI format are accepted; UI workflows are converted to API format client-side.,comfy_cli/cmdline.py,662,static source annotation,code-inferred,missing,Implement natively in Rust/GPUI or expose through Zed's native compatibility service.
COMFY-CLI-PARAM-3F5ECE734BD0,COMFY-CLI-CMD-428D342120F0,comfy run-cli,command,no_cleanup,option,--no-cleanup,bool,boolean,false,0,0..1 flag occurrences,false,,{},,false,False,false,false,,Keep the temporary demo workflow file after the run.,comfy_cli/cmdline.py,1052,static source annotation,code-inferred,missing,Implement natively in Rust/GPUI or expose through Zed's native compatibility service.
COMFY-CLI-PARAM-BE8B779A9B81,COMFY-CLI-CMD-428D342120F0,comfy run-cli,command,no_pause,option,--no-pause,bool,boolean,false,0,0..1 flag occurrences,false,,{},,false,False,false,false,,Equivalent to --pause-seconds 0.,comfy_cli/cmdline.py,1041,static source annotation,code-inferred,missing,Implement natively in Rust/GPUI or expose through Zed's native compatibility service.
COMFY-CLI-PARAM-54385D09F8B0,COMFY-CLI-CMD-428D342120F0,comfy run-cli,command,pause_seconds,option,--pause-seconds,float,number,false,1,0..1 values,false,,{},,3.0,3.0,false,false,,Seconds to pause between steps for readability. Use 0 for fast/CI runs.,comfy_cli/cmdline.py,1034,static source annotation,code-inferred,missing,Implement natively in Rust/GPUI or expose through Zed's native compatibility service.
COMFY-CLI-PARAM-8B5D7C29707E,COMFY-CLI-CMD-428D342120F0,comfy run-cli,command,show_agent,option,--show-agent/--no-show-agent,bool,boolean,false,0,0..1 flag occurrences,false,,{},--show-agent | --no-show-agent,true,True,false,false,,Also show the --json envelope an agent would parse for each command. On by default.,comfy_cli/cmdline.py,1045,static source annotation,code-inferred,missing,Implement natively in Rust/GPUI or expose through Zed's native compatibility service.
COMFY-CLI-PARAM-369419FD6014,COMFY-CLI-CMD-F3D6ED691A28,comfy set-default,command,clear_where,option,--clear-where,bool,boolean,false,0,0..1 flag occurrences,false,,{},,false,False,false,false,,Clear the persisted --where so commands fall back to env / local default.,comfy_cli/cmdline.py,1189,static source annotation,code-inferred,missing,Implement natively in Rust/GPUI or expose through Zed's native compatibility service.
COMFY-CLI-PARAM-97030EA0957C,COMFY-CLI-CMD-F3D6ED691A28,comfy set-default,command,launch_extras,option,--launch-extras,str | None,string,true,1,0..1 values,false,,{},,,None,false,false,,Extra options forwarded to `comfy launch`.,comfy_cli/cmdline.py,1176,static source annotation,code-inferred,missing,Implement natively in Rust/GPUI or expose through Zed's native compatibility service.
COMFY-CLI-PARAM-AC214A15D85B,COMFY-CLI-CMD-F3D6ED691A28,comfy set-default,command,where,option,--where,str | None,string,true,1,0..1 values,false,,{},,,None,false,false,,"Persist the default routing mode: 'local' or 'cloud'. Once set, every command honors it without a per-invocation flag.",comfy_cli/cmdline.py,1180,static source annotation,code-inferred,missing,Implement natively in Rust/GPUI or expose through Zed's native compatibility service.
COMFY-CLI-PARAM-6CB03B432097,COMFY-CLI-CMD-F3D6ED691A28,comfy set-default,command,workspace_path,argument,,str | None,string,true,1,0..1 values,false,,{},,,None,false,false,,Path to ComfyUI workspace (optional — pass to set the default workspace).,comfy_cli/cmdline.py,1172,static source annotation,code-inferred,missing,Implement natively in Rust/GPUI or expose through Zed's native compatibility service.
COMFY-CLI-PARAM-476683A6F053,COMFY-CLI-CMD-1D98302B4921,comfy setup,command,api_key,option,--api-key,str | None,string,true,1,0..1 values,false,,{},,,None,false,false,,Comfy Cloud API key. Implies --where cloud.,comfy_cli/cmdline.py,1131,static source annotation,code-inferred,missing,Implement natively in Rust/GPUI or expose through Zed's native compatibility service.
COMFY-CLI-PARAM-44D2D34FFD42,COMFY-CLI-CMD-1D98302B4921,comfy setup,command,non_interactive,option,--non-interactive | -y,bool,boolean,false,0,0..1 flag occurrences,false,,{},,false,False,false,false,,"No prompts — use flags for all choices. For CI, devcontainers, and scripted installs.",comfy_cli/cmdline.py,1139,static source annotation,code-inferred,missing,Implement natively in Rust/GPUI or expose through Zed's native compatibility service.
COMFY-CLI-PARAM-CE168350DF98,COMFY-CLI-CMD-1D98302B4921,comfy setup,command,project_dir,option,--project-dir,str | None,string,true,1,0..1 values,false,,{},,,None,false,false,,"Project directory for workflows, inputs, and outputs.",comfy_cli/cmdline.py,1135,static source annotation,code-inferred,missing,Implement natively in Rust/GPUI or expose through Zed's native compatibility service.
COMFY-CLI-PARAM-80BAAA59A8EC,COMFY-CLI-CMD-1D98302B4921,comfy setup,command,skip_skills,option,--skip-skills,bool,boolean,false,0,0..1 flag occurrences,false,,{},,false,False,false,false,,Skip agent skill installation.,comfy_cli/cmdline.py,1148,static source annotation,code-inferred,missing,Implement natively in Rust/GPUI or expose through Zed's native compatibility service.
COMFY-CLI-PARAM-4A3A224B79F0,COMFY-CLI-CMD-1D98302B4921,comfy setup,command,skip_verify,option,--skip-verify,bool,boolean,false,0,0..1 flag occurrences,false,,{},,false,False,false,false,,Skip connectivity verification.,comfy_cli/cmdline.py,1152,static source annotation,code-inferred,missing,Implement natively in Rust/GPUI or expose through Zed's native compatibility service.
COMFY-CLI-PARAM-F28EC2ED957F,COMFY-CLI-CMD-1D98302B4921,comfy setup,command,where,option,--where,str | None,string,true,1,0..1 values,false,,{},,,None,false,false,,Routing target: 'local' or 'cloud'. Skips the interactive prompt.,comfy_cli/cmdline.py,1125,static source annotation,code-inferred,missing,Implement natively in Rust/GPUI or expose through Zed's native compatibility service.
COMFY-CLI-PARAM-46945DE95F1F,COMFY-CLI-CMD-8A8931F13B18,comfy skill install,command,dry_run,option,--dry-run,bool,boolean,false,0,0..1 flag occurrences,false,,{},,false,False,false,false,,Show what would be written without touching anything.,comfy_cli/skills/command.py,145,static source annotation,code-inferred,missing,Implement natively in Rust/GPUI or expose through Zed's native compatibility service.
COMFY-CLI-PARAM-D5D0924E4F1A,COMFY-CLI-CMD-8A8931F13B18,comfy skill install,command,scope,option,--scope,str,string,false,1,0..1 values,false,,{},,user,'user',false,false,,user → ~/.claude/ ~/.cursor/ ~/AGENTS.md (default); project → ./.claude/ ./.cursor/ ./AGENTS.md.,comfy_cli/skills/command.py,124,static source annotation,code-inferred,missing,Implement natively in Rust/GPUI or expose through Zed's native compatibility service.
COMFY-CLI-PARAM-F32F8F49DDAB,COMFY-CLI-CMD-8A8931F13B18,comfy skill install,command,skill,option,--skill,list[str] | None,string,true,1 per occurrence,0..* values,true,,{},,,None,false,false,,Install only the named skill(s). Repeatable. Default: all 4 bundled skills (see `comfy skills list`).,comfy_cli/skills/command.py,138,static source annotation,code-inferred,missing,Implement natively in Rust/GPUI or expose through Zed's native compatibility service.
COMFY-CLI-PARAM-876F435E1FED,COMFY-CLI-CMD-8A8931F13B18,comfy skill install,command,target,option,--target,list[str] | None,string,true,1 per occurrence,0..* values,true,,{},,,None,false,false,,Install only the named target(s). Repeatable. Default: all three.,comfy_cli/skills/command.py,131,static source annotation,code-inferred,missing,Implement natively in Rust/GPUI or expose through Zed's native compatibility service.
COMFY-CLI-PARAM-27579FE29EE2,COMFY-CLI-CMD-F481919C8317,comfy skill show,command,name,argument,,str,string,false,1,0..1 values,false,,{},,comfy,'comfy',false,false,,Which bundled skill to print (see `comfy skills list` for all 4).,comfy_cli/skills/command.py,312,static source annotation,code-inferred,missing,Implement natively in Rust/GPUI or expose through Zed's native compatibility service.
COMFY-CLI-PARAM-B346176F9BE1,COMFY-CLI-CMD-BA32B74634CB,comfy skill status,command,scope,option,--scope,str,string,false,1,0..1 values,false,,{},,user,'user',false,false,,,comfy_cli/skills/command.py,334,static source annotation,code-inferred,missing,Implement natively in Rust/GPUI or expose through Zed's native compatibility service.
COMFY-CLI-PARAM-AAB7F0F615A5,COMFY-CLI-CMD-D97B74052D25,comfy skill uninstall,command,dry_run,option,--dry-run,bool,boolean,false,0,0..1 flag occurrences,false,,{},,false,False,false,false,,,comfy_cli/skills/command.py,224,static source annotation,code-inferred,missing,Implement natively in Rust/GPUI or expose through Zed's native compatibility service.
COMFY-CLI-PARAM-D133C7E42A6C,COMFY-CLI-CMD-D97B74052D25,comfy skill uninstall,command,scope,option,--scope,str,string,false,1,0..1 values,false,,{},,user,'user',false,false,,,comfy_cli/skills/command.py,218,static source annotation,code-inferred,missing,Implement natively in Rust/GPUI or expose through Zed's native compatibility service.
COMFY-CLI-PARAM-D87EBC2CA5F5,COMFY-CLI-CMD-D97B74052D25,comfy skill uninstall,command,skill,option,--skill,list[str] | None,string,true,1 per occurrence,0..* values,true,,{},,,None,false,false,,Uninstall only the named skill(s). Default: all bundled.,comfy_cli/skills/command.py,220,static source annotation,code-inferred,missing,Implement natively in Rust/GPUI or expose through Zed's native compatibility service.
COMFY-CLI-PARAM-35964F65EEB4,COMFY-CLI-CMD-D97B74052D25,comfy skill uninstall,command,target,option,--target,list[str] | None,string,true,1 per occurrence,0..* values,true,,{},,,None,false,false,,,comfy_cli/skills/command.py,219,static source annotation,code-inferred,missing,Implement natively in Rust/GPUI or expose through Zed's native compatibility service.
COMFY-CLI-PARAM-32BEC0844A3C,COMFY-CLI-CMD-FBA98D791DA2,comfy skill validate,command,path,argument,,str,string,false,1,1 value,false,,{},,,<required>,true,false,,Skill dir or SKILL.md path.,comfy_cli/skills/command.py,387,static source annotation,code-inferred,missing,Implement natively in Rust/GPUI or expose through Zed's native compatibility service.
COMFY-CLI-PARAM-78DBA4FCCF1B,COMFY-CLI-CMD-FFC1196ABAB4,comfy skills install,command,dry_run,option,--dry-run,bool,boolean,false,0,0..1 flag occurrences,false,,{},,false,False,false,false,,Show what would be written without touching anything.,comfy_cli/skills/command.py,145,static source annotation,code-inferred,missing,Implement natively in Rust/GPUI or expose through Zed's native compatibility service.
COMFY-CLI-PARAM-ABCCF3207562,COMFY-CLI-CMD-FFC1196ABAB4,comfy skills install,command,scope,option,--scope,str,string,false,1,0..1 values,false,,{},,user,'user',false,false,,user → ~/.claude/ ~/.cursor/ ~/AGENTS.md (default); project → ./.claude/ ./.cursor/ ./AGENTS.md.,comfy_cli/skills/command.py,124,static source annotation,code-inferred,missing,Implement natively in Rust/GPUI or expose through Zed's native compatibility service.
COMFY-CLI-PARAM-DA15F64DD0E2,COMFY-CLI-CMD-FFC1196ABAB4,comfy skills install,command,skill,option,--skill,list[str] | None,string,true,1 per occurrence,0..* values,true,,{},,,None,false,false,,Install only the named skill(s). Repeatable. Default: all 4 bundled skills (see `comfy skills list`).,comfy_cli/skills/command.py,138,static source annotation,code-inferred,missing,Implement natively in Rust/GPUI or expose through Zed's native compatibility service.
COMFY-CLI-PARAM-1EB293370C9E,COMFY-CLI-CMD-FFC1196ABAB4,comfy skills install,command,target,option,--target,list[str] | None,string,true,1 per occurrence,0..* values,true,,{},,,None,false,false,,Install only the named target(s). Repeatable. Default: all three.,comfy_cli/skills/command.py,131,static source annotation,code-inferred,missing,Implement natively in Rust/GPUI or expose through Zed's native compatibility service.
COMFY-CLI-PARAM-139A67CA7BBC,COMFY-CLI-CMD-D490151B53A3,comfy skills show,command,name,argument,,str,string,false,1,0..1 values,false,,{},,comfy,'comfy',false,false,,Which bundled skill to print (see `comfy skills list` for all 4).,comfy_cli/skills/command.py,312,static source annotation,code-inferred,missing,Implement natively in Rust/GPUI or expose through Zed's native compatibility service.
COMFY-CLI-PARAM-7D5AA65C23AA,COMFY-CLI-CMD-FC74D7E23B97,comfy skills status,command,scope,option,--scope,str,string,false,1,0..1 values,false,,{},,user,'user',false,false,,,comfy_cli/skills/command.py,334,static source annotation,code-inferred,missing,Implement natively in Rust/GPUI or expose through Zed's native compatibility service.
COMFY-CLI-PARAM-3654AF5C7CBB,COMFY-CLI-CMD-636CE572A2A0,comfy skills uninstall,command,dry_run,option,--dry-run,bool,boolean,false,0,0..1 flag occurrences,false,,{},,false,False,false,false,,,comfy_cli/skills/command.py,224,static source annotation,code-inferred,missing,Implement natively in Rust/GPUI or expose through Zed's native compatibility service.
COMFY-CLI-PARAM-8F217E24A3B3,COMFY-CLI-CMD-636CE572A2A0,comfy skills uninstall,command,scope,option,--scope,str,string,false,1,0..1 values,false,,{},,user,'user',false,false,,,comfy_cli/skills/command.py,218,static source annotation,code-inferred,missing,Implement natively in Rust/GPUI or expose through Zed's native compatibility service.
COMFY-CLI-PARAM-CD802F845977,COMFY-CLI-CMD-636CE572A2A0,comfy skills uninstall,command,skill,option,--skill,list[str] | None,string,true,1 per occurrence,0..* values,true,,{},,,None,false,false,,Uninstall only the named skill(s). Default: all bundled.,comfy_cli/skills/command.py,220,static source annotation,code-inferred,missing,Implement natively in Rust/GPUI or expose through Zed's native compatibility service.
COMFY-CLI-PARAM-BA89E8E0772B,COMFY-CLI-CMD-636CE572A2A0,comfy skills uninstall,command,target,option,--target,list[str] | None,string,true,1 per occurrence,0..* values,true,,{},,,None,false,false,,,comfy_cli/skills/command.py,219,static source annotation,code-inferred,missing,Implement natively in Rust/GPUI or expose through Zed's native compatibility service.
COMFY-CLI-PARAM-65893AB8D26E,COMFY-CLI-CMD-8A9EBFF54B88,comfy skills validate,command,path,argument,,str,string,false,1,1 value,false,,{},,,<required>,true,false,,Skill dir or SKILL.md path.,comfy_cli/skills/command.py,387,static source annotation,code-inferred,missing,Implement natively in Rust/GPUI or expose through Zed's native compatibility service.
COMFY-CLI-PARAM-587BB2254C5A,COMFY-CLI-CMD-557E7D952F82,comfy standalone,command,cli_spec,option,--cli-spec,str,string,false,1,0..1 values,false,,{},,comfy-cli,'comfy-cli',false,false,,setuptools-style requirement specificer pointing to an instance of comfy-cli,comfy_cli/cmdline.py,1521,static source annotation,code-inferred,conflicting,Replace with native Rust runtime/plugin lifecycle; production must never spawn Python or cm-cli.
